Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=0_Wax1=2.txt
Log File Name:                   LA1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1026183720
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
395000	-55.305050	126	1	1	'0 0 0 0 0 0 0 Z 	D	0.058405	0.058405	0.058405	0.058405	0.058405	0.058405	0.058405	0.000000	0.408742	0.250947	0.268206	0.072105	39.941027	
396000	-56.057475	878	1	2	'0 0 0 0 0 Z 0 Z 	D	0.058424	0.058424	0.058424	0.058424	0.058424	0.000000	0.058424	0.000000	0.322731	0.443355	0.028380	0.205533	37.022456	
397000	-55.421473	321	1	1	'0 0 0 0 0 0 Z 0 	D	0.031664	0.031664	0.031664	0.031664	0.031664	0.031664	0.000000	0.031664	0.452296	0.269494	0.218770	0.059440	34.544439	
398000	-57.747826	991	1	2	'0 0 0 Z 0 0 Z 0 	D	0.104668	0.104668	0.104668	0.000000	0.104668	0.104668	0.000000	0.104668	0.323354	0.107347	0.373840	0.195459	29.272845	
399000	-55.805105	316	1	2	'0 0 0 0 0 Z 0 Z 	D	0.080469	0.080469	0.080469	0.080469	0.080469	0.000000	0.080469	0.000000	0.373654	0.414212	0.047186	0.164948	21.353832	
400000	-55.045756	577	1	2	'0 0 0 0 0 0 Z Z 	D	0.044802	0.044802	0.044802	0.044802	0.044802	0.044802	0.000000	0.000000	0.406159	0.324026	0.269815	0.000000	26.984595	
401000	-57.845004	837	1	2	'0 0 0 0 0 Z 0 Z 	D	0.096475	0.096475	0.096475	0.096475	0.096475	0.000000	0.096475	0.000000	0.331576	0.402394	0.068116	0.197914	18.690503	
402000	-55.787785	261	1	1	'0 0 0 0 0 0 0 Z 	D	0.091635	0.091635	0.091635	0.091635	0.091635	0.091635	0.091635	0.000000	0.355955	0.248209	0.276299	0.119538	34.340948	
403000	-56.851021	885	1	2	'0 0 0 0 0 0 Z Z 	D	0.104220	0.104220	0.104220	0.104220	0.104220	0.104220	0.000000	0.000000	0.401043	0.310883	0.288073	0.000000	25.095235	
404000	-55.736347	740	1	2	'0 0 0 0 0 0 Z Z 	D	0.059510	0.059510	0.059510	0.059510	0.059510	0.059510	0.000000	0.000000	0.525507	0.258546	0.215947	0.000000	17.404218	
405000	-55.303226	513	1	1	'0 0 0 0 0 0 Z 0 	D	0.050347	0.050347	0.050347	0.050347	0.050347	0.050347	0.000000	0.050347	0.382395	0.293618	0.235154	0.088833	0.208175	
406000	-60.707532	804	1	1	'0 0 0 0 Z 0 0 0 	D	0.027978	0.027978	0.027978	0.027978	0.000000	0.027978	0.027978	0.027978	0.570528	0.367429	0.001063	0.060981	1.186782	
407000	-56.688030	668	1	1	'0 0 0 0 0 0 0 Z 	D	0.047026	0.047026	0.047026	0.047026	0.047026	0.047026	0.047026	0.000000	0.387762	0.286713	0.252403	0.073122	0.079216	
408000	-55.696062	870	1	0	'0 0 0 0 0 0 0 0 	I	0.069044	0.069044	0.069044	0.069044	0.069044	0.069044	0.069044	0.069044	0.393392	0.238240	0.229426	0.138941	12.237295	
409000	-55.415728	741	1	2	'0 0 0 0 0 0 Z Z 	D	0.055790	0.055790	0.055790	0.055790	0.055790	0.055790	0.000000	0.000000	0.488215	0.295630	0.216156	0.000000	1.538260	
410000	-56.483643	686	1	1	'0 0 0 0 0 0 0 Z 	D	0.103019	0.103019	0.103019	0.103019	0.103019	0.103019	0.103019	0.000000	0.463981	0.226915	0.251987	0.057117	14.935235	
411000	-54.982378	619	1	2	'0 0 0 0 0 0 Z Z 	D	0.065054	0.065054	0.065054	0.065054	0.065054	0.065054	0.000000	0.000000	0.445515	0.307647	0.246838	0.000000	14.985974	
412000	-56.729500	459	1	1	'0 0 Z 0 0 0 0 0 	D	0.058027	0.058027	0.000000	0.058027	0.058027	0.058027	0.058027	0.058027	0.580567	0.011834	0.304768	0.102831	21.545456	
413000	-56.693031	825	1	3	'0 0 0 0 0 Z Z Z 	D	0.096968	0.096968	0.096968	0.096968	0.096968	0.000000	0.000000	0.000000	0.444090	0.479154	0.076757	0.000000	27.052650	
414000	-54.283483	893	1	1	'0 0 0 0 0 0 0 Z 	D	0.038190	0.038190	0.038190	0.038190	0.038190	0.038190	0.038190	0.000000	0.441996	0.270769	0.235482	0.051753	38.313894	
415000	-55.117285	684	1	1	'0 0 0 0 0 0 0 Z 	D	0.075074	0.075074	0.075074	0.075074	0.075074	0.075074	0.075074	0.000000	0.426992	0.248629	0.254169	0.070210	37.771697	
416000	-56.093668	638	1	1	'0 0 0 0 0 0 0 Z 	D	0.081409	0.081409	0.081409	0.081409	0.081409	0.081409	0.081409	0.000000	0.390523	0.261309	0.240270	0.107897	48.308974	
417000	-55.351486	26	1	1	'0 0 0 0 0 0 0 Z 	D	0.071636	0.071636	0.071636	0.071636	0.071636	0.071636	0.071636	0.000000	0.389535	0.250461	0.271142	0.088862	44.453934	
418000	-54.603611	516	1	1	'0 0 0 0 0 0 0 Z 	D	0.071904	0.071904	0.071904	0.071904	0.071904	0.071904	0.071904	0.000000	0.407394	0.262063	0.235659	0.094885	43.002961	
419000	-56.016289	1	1	2	'0 0 0 0 0 0 Z Z 	D	0.063382	0.063382	0.063382	0.063382	0.063382	0.063382	0.000000	0.000000	0.420174	0.322139	0.257688	0.000000	57.547934	
420000	-55.480102	432	1	1	'0 0 Z 0 0 0 0 0 	D	0.071964	0.071964	0.000000	0.071964	0.071964	0.071964	0.071964	0.071964	0.581273	0.025058	0.275646	0.118024	61.330961	
421000	-54.994278	463	1	1	'0 0 0 0 0 0 0 Z 	D	0.077293	0.077293	0.077293	0.077293	0.077293	0.077293	0.077293	0.000000	0.376649	0.245062	0.277957	0.100333	88.975644	
422000	-55.327798	27	1	2	'0 0 0 0 0 0 Z Z 	D	0.076817	0.076817	0.076817	0.076817	0.076817	0.076817	0.000000	0.000000	0.398407	0.313967	0.287626	0.000000	90.344532	
423000	-55.723987	38	1	1	'0 0 0 0 0 0 Z 0 	D	0.042092	0.042092	0.042092	0.042092	0.042092	0.042092	0.000000	0.042092	0.466856	0.309923	0.187509	0.035711	87.209864	
424000	-54.589314	875	1	1	'0 0 0 0 0 0 0 Z 	D	0.082781	0.082781	0.082781	0.082781	0.082781	0.082781	0.082781	0.000000	0.332420	0.262888	0.260927	0.143766	88.493154	
425000	-55.773825	940	1	1	'0 0 0 0 0 0 0 Z 	D	0.069726	0.069726	0.069726	0.069726	0.069726	0.069726	0.069726	0.000000	0.378326	0.249431	0.259956	0.112287	76.970505	
426000	-56.179872	396	1	2	'0 0 0 0 0 0 Z Z 	D	0.079019	0.079019	0.079019	0.079019	0.079019	0.079019	0.000000	0.000000	0.477231	0.288546	0.234223	0.000000	60.152726	
427000	-54.656767	252	1	1	'0 0 0 0 0 0 0 Z 	D	0.052316	0.052316	0.052316	0.052316	0.052316	0.052316	0.052316	0.000000	0.405897	0.293945	0.220485	0.079673	54.288623	
428000	-57.420909	411	1	2	'0 0 Z 0 0 Z 0 0 	D	0.065292	0.065292	0.000000	0.065292	0.065292	0.000000	0.065292	0.065292	0.765294	0.027415	0.075440	0.131851	52.301980	
429000	-57.837427	415	1	1	'0 0 0 Z 0 0 0 0 	D	0.066494	0.066494	0.066494	0.000000	0.066494	0.066494	0.066494	0.066494	0.327571	0.035158	0.418040	0.219231	58.085387	
430000	-56.520232	205	1	1	'0 0 0 0 0 0 Z 0 	D	0.068740	0.068740	0.068740	0.068740	0.068740	0.068740	0.000000	0.068740	0.427477	0.269645	0.229524	0.073354	50.707698	
431000	-58.391847	413	1	1	'0 0 0 0 0 0 Z 0 	D	0.078853	0.078853	0.078853	0.078853	0.078853	0.078853	0.000000	0.078853	0.427908	0.260473	0.234323	0.077297	43.806572	
432000	-56.460636	466	1	1	'0 0 0 0 Z 0 0 0 	D	0.064086	0.064086	0.064086	0.064086	0.000000	0.064086	0.064086	0.064086	0.541435	0.359111	0.006819	0.092634	35.242664	
433000	-54.707327	277	1	1	'0 0 0 0 0 0 0 Z 	D	0.087606	0.087606	0.087606	0.087606	0.087606	0.087606	0.087606	0.000000	0.345633	0.263437	0.260844	0.130086	38.171511	
434000	-55.533818	497	1	1	'0 0 0 0 0 0 Z 0 	D	0.083787	0.083787	0.083787	0.083787	0.083787	0.083787	0.000000	0.083787	0.401698	0.254574	0.249669	0.094059	55.360030	
435000	-55.177935	18	1	1	'0 0 0 0 0 0 0 Z 	D	0.061479	0.061479	0.061479	0.061479	0.061479	0.061479	0.061479	0.000000	0.364245	0.257999	0.263754	0.114003	50.573950	
436000	-56.718377	608	1	1	'0 0 Z 0 0 0 0 0 	D	0.036762	0.036762	0.000000	0.036762	0.036762	0.036762	0.036762	0.036762	0.543937	0.015640	0.302649	0.137773	37.068998	
437000	-55.391398	651	1	1	'0 0 Z 0 0 0 0 0 	D	0.087542	0.087542	0.000000	0.087542	0.087542	0.087542	0.087542	0.087542	0.471375	0.034442	0.344163	0.150019	43.489565	
438000	-55.871740	588	1	1	'0 0 Z 0 0 0 0 0 	D	0.084333	0.084333	0.000000	0.084333	0.084333	0.084333	0.084333	0.084333	0.452595	0.044935	0.339474	0.162996	54.499799	
439000	-55.413094	907	1	2	'0 0 0 0 0 0 Z Z 	D	0.057298	0.057298	0.057298	0.057298	0.057298	0.057298	0.000000	0.000000	0.488154	0.295938	0.215908	0.000000	53.330865	
440000	-54.748246	502	1	2	'0 0 0 0 0 0 Z Z 	D	0.066785	0.066785	0.066785	0.066785	0.066785	0.066785	0.000000	0.000000	0.403244	0.309604	0.287152	0.000000	65.549576	
441000	-55.839055	642	1	2	'0 0 0 0 0 0 Z Z 	D	0.038068	0.038068	0.038068	0.038068	0.038068	0.038068	0.000000	0.000000	0.452265	0.340751	0.206984	0.000000	40.130083	
442000	-55.644654	456	1	2	'0 0 0 0 0 0 Z Z 	D	0.076293	0.076293	0.076293	0.076293	0.076293	0.076293	0.000000	0.000000	0.462420	0.293132	0.244447	0.000000	40.171749	
443000	-56.601327	497	1	2	'0 0 0 0 0 Z 0 Z 	D	0.065904	0.065904	0.065904	0.065904	0.065904	0.000000	0.065904	0.000000	0.353380	0.440309	0.030987	0.175323	20.733746	
444000	-56.929162	336	1	1	'0 0 Z 0 0 0 0 0 	D	0.056474	0.056474	0.000000	0.056474	0.056474	0.056474	0.056474	0.056474	0.544705	0.022635	0.303692	0.128967	13.120772	
445000	-55.114456	564	1	1	'0 0 0 0 0 0 Z 0 	D	0.056210	0.056210	0.056210	0.056210	0.056210	0.056210	0.000000	0.056210	0.461260	0.281619	0.209693	0.047429	7.713121	
446000	-57.742877	2	1	0	'0 0 0 0 0 0 0 0 	I	0.127108	0.127108	0.127108	0.127108	0.127108	0.127108	0.127108	0.127108	0.383108	0.220096	0.252014	0.144782	2.327182	
447000	-55.756036	932	1	1	'0 0 0 0 0 0 Z 0 	D	0.055210	0.055210	0.055210	0.055210	0.055210	0.055210	0.000000	0.055210	0.403386	0.304138	0.219049	0.073426	3.436053	
448000	-57.348620	671	1	2	'0 0 Z 0 0 Z 0 0 	D	0.062156	0.062156	0.000000	0.062156	0.062156	0.000000	0.062156	0.062156	0.813291	0.019583	0.042721	0.124405	2.290780	
449000	-55.520990	926	1	1	'0 0 0 0 0 0 0 Z 	D	0.052627	0.052627	0.052627	0.052627	0.052627	0.052627	0.052627	0.000000	0.423388	0.240428	0.270157	0.066027	0.471482	
450000	-55.906440	480	1	1	'0 0 0 0 0 0 0 Z 	D	0.035375	0.035375	0.035375	0.035375	0.035375	0.035375	0.035375	0.000000	0.436806	0.282571	0.207028	0.073595	0.495851	
451000	-57.503864	626	1	0	'0 0 0 0 0 0 0 0 	I	0.118617	0.118617	0.118617	0.118617	0.118617	0.118617	0.118617	0.118617	0.451291	0.221302	0.219680	0.107726	2.028052	
452000	-55.203678	606	1	1	'0 0 0 0 0 0 0 Z 	D	0.037715	0.037715	0.037715	0.037715	0.037715	0.037715	0.037715	0.000000	0.425516	0.238102	0.283998	0.052384	3.655902	
453000	-55.290560	198	1	1	'0 0 0 0 0 0 0 Z 	D	0.064133	0.064133	0.064133	0.064133	0.064133	0.064133	0.064133	0.000000	0.392651	0.261163	0.255876	0.090309	0.167141	
454000	-58.384959	886	1	2	'0 0 Z 0 0 Z 0 0 	D	0.070924	0.070924	0.000000	0.070924	0.070924	0.000000	0.070924	0.070924	0.607888	0.048701	0.157675	0.185736	0.077464	
455000	-58.348819	942	1	3	'0 0 Z Z 0 0 Z 0 	D	0.086021	0.086021	0.000000	0.000000	0.086021	0.086021	0.000000	0.086021	0.279640	0.000000	0.459482	0.260877	0.203603	
456000	-54.747077	613	1	1	'0 0 0 0 0 0 Z 0 	D	0.047581	0.047581	0.047581	0.047581	0.047581	0.047581	0.000000	0.047581	0.500373	0.287630	0.180561	0.031435	5.855878	
457000	-54.874223	671	1	2	'0 0 0 0 0 0 Z Z 	D	0.066630	0.066630	0.066630	0.066630	0.066630	0.066630	0.000000	0.000000	0.483376	0.261451	0.255173	0.000000	5.194679	
458000	-54.588188	334	1	2	'0 0 0 0 0 0 Z Z 	D	0.063162	0.063162	0.063162	0.063162	0.063162	0.063162	0.000000	0.000000	0.482150	0.325733	0.192117	0.000000	13.378584	
459000	-55.131643	526	1	0	'0 0 0 0 0 0 0 0 	I	0.059982	0.059982	0.059982	0.059982	0.059982	0.059982	0.059982	0.059982	0.328573	0.252526	0.236861	0.182041	1.070398	
460000	-56.622241	391	1	1	'0 0 Z 0 0 0 0 0 	D	0.058750	0.058750	0.000000	0.058750	0.058750	0.058750	0.058750	0.058750	0.557729	0.015209	0.315702	0.111361	9.820985	
461000	-55.369742	596	1	1	'0 0 0 0 0 0 0 Z 	D	0.050058	0.050058	0.050058	0.050058	0.050058	0.050058	0.050058	0.000000	0.429692	0.257982	0.264938	0.047388	4.147534	
462000	-54.861380	818	1	2	'0 0 0 0 0 0 Z Z 	D	0.070325	0.070325	0.070325	0.070325	0.070325	0.070325	0.000000	0.000000	0.454000	0.318712	0.227288	0.000000	7.652322	
463000	-55.793182	369	1	0	'0 0 0 0 0 0 0 0 	I	0.070924	0.070924	0.070924	0.070924	0.070924	0.070924	0.070924	0.070924	0.358204	0.236730	0.243886	0.161179	1.279503	
464000	-56.050610	395	1	1	'0 0 0 0 0 0 0 Z 	D	0.081560	0.081560	0.081560	0.081560	0.081560	0.081560	0.081560	0.000000	0.401185	0.238908	0.277278	0.082629	0.432342	
465000	-56.696264	892	1	1	'0 0 0 0 0 Z 0 0 	D	0.059217	0.059217	0.059217	0.059217	0.059217	0.000000	0.059217	0.059217	0.410817	0.378856	0.052480	0.157847	9.193549	
466000	-55.338443	874	1	1	'0 0 0 0 0 0 Z 0 	D	0.059261	0.059261	0.059261	0.059261	0.059261	0.059261	0.000000	0.059261	0.431957	0.293153	0.214455	0.060435	7.739527	
467000	-55.257340	377	1	0	'0 0 0 0 0 0 0 0 	I	0.055390	0.055390	0.055390	0.055390	0.055390	0.055390	0.055390	0.055390	0.403518	0.250382	0.213576	0.132524	3.793524	
468000	-56.706593	297	1	1	'0 0 0 0 0 Z 0 0 	D	0.083550	0.083550	0.083550	0.083550	0.083550	0.000000	0.083550	0.083550	0.350248	0.383530	0.072112	0.194110	17.032285	
469000	-56.367685	450	1	2	'0 0 0 0 0 Z 0 Z 	D	0.055571	0.055571	0.055571	0.055571	0.055571	0.000000	0.055571	0.000000	0.437142	0.436926	0.022305	0.103627	14.171209	
470000	-57.140928	500	2	0	'1 1 0 0 0 1 0 1 	D	6.247392	6.247392	45.003742	45.003742	45.003742	6.247392	45.003742	6.247392	0.250000	0.250000	0.250000	0.250000	32.006855	
471000	-56.257327	785	2	0	'1 1 0 0 0 1 0 0 	D	10.241695	10.241695	41.945153	41.945153	41.945153	10.241695	41.945153	41.945153	0.250000	0.250000	0.250000	0.250000	27.550390	
472000	-58.783626	995	2	2	'1 Z 0 0 0 1 Z 0 	D	1.893381	0.000000	9.053356	9.053356	9.053356	1.893381	0.000000	9.053356	0.250000	0.250000	0.250000	0.250000	24.849668	
473000	-57.333178	14	2	0	'1 1 0 0 0 1 0 0 	D	10.833255	10.833255	32.234584	32.234584	32.234584	10.833255	32.234584	32.234584	0.250000	0.250000	0.250000	0.250000	42.490719	
474000	-57.198041	43	2	0	'1 1 0 0 0 1 0 1 	D	4.405435	4.405435	17.248357	17.248357	17.248357	4.405435	17.248357	4.405435	0.250000	0.250000	0.250000	0.250000	45.939848	
475000	-56.263682	41	2	0	'1 1 0 0 0 1 0 0 	D	7.307094	7.307094	29.717231	29.717231	29.717231	7.307094	29.717231	29.717231	0.250000	0.250000	0.250000	0.250000	44.700791	
476000	-56.102334	559	2	2	'1 1 Z 0 0 Z 0 0 	D	8.944256	8.944256	0.000000	62.272021	62.272021	0.000000	62.272021	62.272021	0.250000	0.250000	0.250000	0.250000	36.014688	
477000	-53.189698	226	2	2	'1 1 Z 0 0 Z 0 0 	D	0.715581	0.715581	0.000000	4.795222	4.795222	0.000000	4.795222	4.795222	0.250000	0.250000	0.250000	0.250000	21.918403	
478000	-55.788053	132	2	2	'1 1 Z 0 0 Z 0 0 	D	2.049613	2.049613	0.000000	16.859158	16.859158	0.000000	16.859158	16.859158	0.250000	0.250000	0.250000	0.250000	31.700171	
479000	-58.430514	709	2	2	'1 1 Z 0 0 Z 0 0 	D	1.378242	1.378242	0.000000	23.624997	23.624997	0.000000	23.624997	23.624997	0.250000	0.250000	0.250000	0.250000	29.940895	
480000	-57.644501	569	2	1	'1 1 Z 0 0 0 0 0 	D	2.345093	2.345093	0.000000	41.190169	41.190169	41.190169	41.190169	41.190169	0.250000	0.250000	0.250000	0.250000	32.368857	
481000	-59.033063	729	2	1	'1 Z 1 0 0 0 1 0 	D	13.403771	0.000000	13.403771	92.736150	92.736150	92.736150	13.403771	92.736150	0.250000	0.250000	0.250000	0.250000	41.251837	
482000	-56.900123	714	2	2	'0 Z 1 1 Z 1 1 1 	D	6.144236	0.000000	39.605581	39.605581	0.000000	39.605581	39.605581	39.605581	0.250000	0.250000	0.250000	0.250000	50.103520	
483000	-56.697653	715	2	2	'0 Z 1 1 Z 1 1 1 	D	4.048405	0.000000	19.292106	19.292106	0.000000	19.292106	19.292106	19.292106	0.250000	0.250000	0.250000	0.250000	46.966931	
484000	-56.743890	663	2	2	'0 Z 1 1 Z 1 1 1 	D	2.755445	0.000000	16.476656	16.476656	0.000000	16.476656	16.476656	16.476656	0.250000	0.250000	0.250000	0.250000	59.658801	
485000	-57.121679	800	2	2	'0 Z 1 1 0 Z 1 1 	D	10.124959	0.000000	42.533050	42.533050	10.124959	0.000000	42.533050	42.533050	0.250000	0.250000	0.250000	0.250000	51.056633	
486000	-56.611606	883	2	1	'0 Z 1 1 0 0 1 1 	D	18.336702	0.000000	45.134128	45.134128	18.336702	18.336702	45.134128	45.134128	0.250000	0.250000	0.250000	0.250000	66.639380	
487000	-55.909011	879	2	1	'0 Z 1 1 0 0 1 1 	D	12.396490	0.000000	42.974780	42.974780	12.396490	12.396490	42.974780	42.974780	0.250000	0.250000	0.250000	0.250000	67.605072	
488000	-55.904042	472	2	1	'0 Z 1 1 0 0 1 1 	D	21.630214	0.000000	78.017452	78.017452	21.630214	21.630214	78.017452	78.017452	0.250000	0.250000	0.250000	0.250000	62.755791	
489000	-57.037705	317	2	1	'0 Z 1 1 0 0 1 1 	D	8.296325	0.000000	17.980002	17.980002	8.296325	8.296325	17.980002	17.980002	0.250000	0.250000	0.250000	0.250000	55.271955	
490000	-56.537495	34	2	1	'0 Z 1 1 0 0 1 1 	D	8.214168	0.000000	20.618559	20.618559	8.214168	8.214168	20.618559	20.618559	0.250000	0.250000	0.250000	0.250000	63.988398	
491000	-56.356265	127	2	1	'0 Z 1 1 0 0 1 1 	D	3.922094	0.000000	19.360791	19.360791	3.922094	3.922094	19.360791	19.360791	0.250000	0.250000	0.250000	0.250000	56.997261	
492000	-56.273752	920	2	2	'0 Z 1 1 0 Z 1 1 	D	18.473228	0.000000	51.980075	51.980075	18.473228	0.000000	51.980075	51.980075	0.250000	0.250000	0.250000	0.250000	45.654324	
493000	-55.904130	975	2	1	'0 Z 1 1 0 0 1 1 	D	13.236666	0.000000	47.805139	47.805139	13.236666	13.236666	47.805139	47.805139	0.250000	0.250000	0.250000	0.250000	74.314160	
494000	-56.679099	469	2	2	'0 Z 1 1 0 Z 1 1 	D	10.774059	0.000000	39.337733	39.337733	10.774059	0.000000	39.337733	39.337733	0.250000	0.250000	0.250000	0.250000	74.883422	
495000	-56.218377	920	2	1	'0 Z 1 1 0 0 1 1 	D	2.964261	0.000000	8.247319	8.247319	2.964261	2.964261	8.247319	8.247319	0.250000	0.250000	0.250000	0.250000	83.296640	
496000	-57.921548	757	2	1	'0 Z 1 1 0 0 0 1 	D	26.583850	0.000000	84.976641	84.976641	26.583850	26.583850	26.583850	84.976641	0.250000	0.250000	0.250000	0.250000	91.177899	
497000	-60.801852	421	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.094774	0.094774	0.094774	0.094774	0.094774	0.094774	0.000000	0.029910	0.373358	0.131351	0.465381	83.735786	
498000	-55.021212	418	1	0	'0 0 0 0 0 0 0 0 	I	0.040657	0.040657	0.040657	0.040657	0.040657	0.040657	0.040657	0.040657	0.434569	0.207494	0.242263	0.115674	87.916263	
499000	-57.323619	956	1	4	'0 0 Z 0 0 Z Z Z 	D	0.066100	0.066100	0.000000	0.066100	0.066100	0.000000	0.000000	0.000000	0.907066	0.000000	0.092934	0.000000	97.032968	
500000	-55.783135	357	1	2	'0 0 0 0 0 Z 0 Z 	D	0.093482	0.093482	0.093482	0.093482	0.093482	0.000000	0.093482	0.000000	0.316585	0.385723	0.083987	0.213705	75.080734	
501000	-56.447045	912	1	3	'0 0 0 0 0 Z Z Z 	D	0.051222	0.051222	0.051222	0.051222	0.051222	0.000000	0.000000	0.000000	0.455874	0.523286	0.020840	0.000000	82.795796	
502000	-54.416703	341	1	2	'0 0 0 0 0 0 Z Z 	D	0.060761	0.060761	0.060761	0.060761	0.060761	0.060761	0.000000	0.000000	0.467604	0.314536	0.217859	0.000000	76.405544	
503000	-56.173549	248	1	3	'0 0 0 0 0 Z Z Z 	D	0.069758	0.069758	0.069758	0.069758	0.069758	0.000000	0.000000	0.000000	0.482326	0.460131	0.057542	0.000000	65.305287	
504000	-56.859267	250	1	1	'0 0 Z 0 0 0 0 0 	D	0.044464	0.044464	0.000000	0.044464	0.044464	0.044464	0.044464	0.044464	0.586175	0.010470	0.306529	0.096825	75.143284	
505000	-55.274380	201	1	1	'0 0 0 0 0 0 0 Z 	D	0.053860	0.053860	0.053860	0.053860	0.053860	0.053860	0.053860	0.000000	0.437408	0.209702	0.301911	0.050980	69.829891	
506000	-55.292326	183	1	1	'0 0 0 0 0 0 0 Z 	D	0.049635	0.049635	0.049635	0.049635	0.049635	0.049635	0.049635	0.000000	0.360681	0.258049	0.279983	0.101287	66.692492	
507000	-56.806922	653	1	1	'0 0 0 0 0 0 Z 0 	D	0.056082	0.056082	0.056082	0.056082	0.056082	0.056082	0.000000	0.056082	0.415529	0.275918	0.232714	0.075839	50.944578	
508000	-55.103924	132	1	1	'0 0 0 0 0 0 0 Z 	D	0.057688	0.057688	0.057688	0.057688	0.057688	0.057688	0.057688	0.000000	0.420576	0.258779	0.252937	0.067708	49.594966	
509000	-56.854424	328	1	1	'0 0 0 0 0 Z 0 0 	D	0.079396	0.079396	0.079396	0.079396	0.079396	0.000000	0.079396	0.079396	0.294210	0.347371	0.124679	0.233740	37.582596	
510000	-58.218791	606	1	1	'0 0 Z 0 0 0 0 0 	D	0.063269	0.063269	0.000000	0.063269	0.063269	0.063269	0.063269	0.063269	0.526536	0.026860	0.322488	0.124116	24.539308	
511000	-55.712388	425	1	0	'0 0 0 0 0 0 0 0 	I	0.058967	0.058967	0.058967	0.058967	0.058967	0.058967	0.058967	0.058967	0.446312	0.207653	0.236159	0.109876	0.052965	
512000	-59.532195	170	1	1	'0 0 0 0 0 Z 0 0 	D	0.158511	0.158511	0.158511	0.158511	0.158511	0.000000	0.158511	0.158511	0.278796	0.299672	0.186308	0.235223	2.142785	
513000	-56.430955	193	1	2	'0 0 0 0 0 0 Z Z 	D	0.061991	0.061991	0.061991	0.061991	0.061991	0.061991	0.000000	0.000000	0.465423	0.292816	0.241761	0.000000	1.102199	
514000	-54.475069	405	1	2	'0 0 0 0 0 0 Z Z 	D	0.079827	0.079827	0.079827	0.079827	0.079827	0.079827	0.000000	0.000000	0.391029	0.331103	0.277868	0.000000	13.275903	
515000	-55.792084	210	1	1	'0 0 0 0 0 0 0 Z 	D	0.057954	0.057954	0.057954	0.057954	0.057954	0.057954	0.057954	0.000000	0.366004	0.264995	0.261382	0.107619	0.527980	
516000	-54.915862	91	1	2	'0 0 0 0 0 0 Z Z 	D	0.081973	0.081973	0.081973	0.081973	0.081973	0.081973	0.000000	0.000000	0.444519	0.300374	0.255107	0.000000	0.031420	
517000	-56.043209	76	1	2	'0 0 0 0 0 0 Z Z 	D	0.041865	0.041865	0.041865	0.041865	0.041865	0.041865	0.000000	0.000000	0.468063	0.304998	0.226940	0.000000	2.346223	
518000	-56.073719	27	1	1	'0 0 0 0 0 0 0 Z 	D	0.035425	0.035425	0.035425	0.035425	0.035425	0.035425	0.035425	0.000000	0.325579	0.277208	0.270356	0.126858	3.444944	
519000	-54.701917	680	1	0	'0 0 0 0 0 0 0 0 	I	0.087622	0.087622	0.087622	0.087622	0.087622	0.087622	0.087622	0.087622	0.365550	0.238786	0.239329	0.156335	13.499277	
520000	-55.178258	539	1	1	'0 0 0 0 0 0 0 Z 	D	0.082604	0.082604	0.082604	0.082604	0.082604	0.082604	0.082604	0.000000	0.422868	0.217300	0.297957	0.061875	19.092274	
521000	-57.094573	277	1	2	'0 0 0 0 0 0 Z Z 	D	0.136988	0.136988	0.136988	0.136988	0.136988	0.136988	0.000000	0.000000	0.404925	0.309926	0.285149	0.000000	16.361557	
522000	-55.879372	787	1	1	'0 0 0 0 0 0 0 Z 	D	0.055610	0.055610	0.055610	0.055610	0.055610	0.055610	0.055610	0.000000	0.418064	0.243551	0.267768	0.070617	17.663146	
523000	-56.274964	861	1	1	'0 0 0 0 0 0 0 Z 	D	0.065750	0.065750	0.065750	0.065750	0.065750	0.065750	0.065750	0.000000	0.412637	0.248558	0.245699	0.093105	23.996786	
524000	-56.182611	536	1	1	'0 0 Z 0 0 0 0 0 	D	0.034331	0.034331	0.000000	0.034331	0.034331	0.034331	0.034331	0.034331	0.518088	0.014799	0.320424	0.146690	6.301425	
