Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=0.txt
Log File Name:                   LL1=2_LA1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1462389226
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
648000	-60.971499	814	1	2	'0 0 0 0 0 Z 0 Z 	D	0.061863	0.061863	0.061863	0.061863	0.061863	0.000000	0.061863	0.000000	0.401010	0.441974	0.029325	0.127691	0.826381	
649000	-59.517941	321	1	1	'0 0 0 0 0 0 0 Z 	D	0.038165	0.038165	0.038165	0.038165	0.038165	0.038165	0.038165	0.000000	0.476770	0.244717	0.206276	0.072237	2.743176	
650000	-62.061182	973	1	0	'0 0 0 0 0 0 0 0 	I	0.220446	0.220446	0.220446	0.220446	0.220446	0.220446	0.220446	0.220446	0.271899	0.249169	0.249912	0.229020	6.323812	
651000	-58.591787	258	2	2	'0 Z 1 1 0 0 Z 1 	D	0.658435	0.000000	1.755594	1.755594	0.658435	0.658435	0.000000	1.755594	0.250002	0.250000	0.249999	0.249998	2.378740	
652000	-57.290494	116	2	1	'0 Z 1 1 0 0 0 1 	D	1.606304	0.000000	6.035077	6.035077	1.606304	1.606304	1.606304	6.035077	0.250000	0.250000	0.250000	0.250000	3.204012	
653000	-58.879858	895	2	3	'1 Z 0 0 Z Z 0 1 	D	0.551535	0.000000	2.851969	2.851969	0.000000	0.000000	2.851969	0.551535	0.422831	0.333981	0.000000	0.243188	3.080508	
654000	-58.960353	735	2	3	'1 Z 0 0 Z Z 0 1 	D	0.441036	0.000000	2.381344	2.381344	0.000000	0.000000	2.381344	0.441036	0.422069	0.333466	0.000000	0.244465	0.744036	
655000	-57.623723	854	2	3	'1 Z 0 0 Z Z 0 1 	D	0.282758	0.000000	0.945060	0.945060	0.000000	0.000000	0.945060	0.282758	0.462971	0.332368	0.000000	0.204661	5.334650	
656000	-64.640953	432	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	0.593346	0.593346	0.000000	0.593346	0.593346	0.593346	0.000000	0.112286	0.535037	0.352677	1.627979	
657000	-59.128845	632	2	3	'0 Z 1 1 Z Z 1 0 	D	0.249570	0.000000	1.263186	1.263186	0.000000	0.000000	1.263186	0.249570	0.425839	0.333627	0.000000	0.240534	1.910935	
658000	-55.264847	67	2	2	'0 Z 1 0 Z 0 0 0 	D	1.684694	0.000000	5.261580	1.684694	0.000000	1.684694	1.684694	1.684694	0.249993	0.249995	0.250009	0.250003	9.657932	
659000	-58.381245	762	2	2	'0 Z 1 0 Z 0 0 0 	D	0.733085	0.000000	2.040899	0.733085	0.000000	0.733085	0.733085	0.733085	0.249889	0.249929	0.250128	0.250054	3.425122	
660000	-57.286290	963	2	2	'0 Z 1 0 Z 0 1 1 	D	3.213411	0.000000	9.908422	3.213411	0.000000	3.213411	9.908422	9.908422	0.250000	0.250000	0.250000	0.250000	8.441672	
661000	-60.366804	98	1	2	'0 Z 0 0 Z 0 0 0 	D	0.860436	0.000000	0.860436	0.860436	0.000000	0.860436	0.860436	0.860436	0.251903	0.250790	0.248095	0.249213	8.845332	
662000	-58.852080	541	2	2	'0 Z 1 1 Z 0 1 1 	D	0.283350	0.000000	0.883659	0.883659	0.000000	0.283350	0.883659	0.883659	0.330684	0.280389	0.167097	0.221830	0.887754	
663000	-59.076183	667	2	2	'0 Z 1 1 0 0 Z 1 	D	0.162664	0.000000	0.503861	0.503861	0.162664	0.162664	0.000000	0.503861	0.309648	0.254624	0.232497	0.203231	0.342143	
664000	-64.420392	243	1	2	'0 Z 0 0 0 0 Z 0 	D	0.894226	0.000000	0.894226	0.894226	0.894226	0.894226	0.000000	0.894226	0.250119	0.250000	0.250000	0.249881	3.212202	
665000	-59.867067	98	1	2	'0 0 0 Z 0 0 Z 0 	D	0.345709	0.345709	0.345709	0.000000	0.345709	0.345709	0.000000	0.345709	0.254776	0.253756	0.249814	0.241654	12.551519	
666000	-55.754215	98	2	2	'1 1 0 1 0 Z Z 1 	D	0.567284	0.567284	1.778942	0.567284	1.778942	0.000000	0.000000	0.567284	0.250006	0.250000	0.250009	0.249985	3.140459	
667000	-58.388957	98	1	0	'0 0 0 0 0 0 0 0 	I	0.205720	0.205720	0.205720	0.205720	0.205720	0.205720	0.205720	0.205720	0.256404	0.251792	0.248134	0.243671	18.948783	
668000	-63.327878	797	1	2	'0 0 0 Z 0 0 Z 0 	D	0.116826	0.116826	0.116826	0.000000	0.116826	0.116826	0.000000	0.116826	0.336249	0.140341	0.339926	0.183483	17.787876	
669000	-60.320097	101	1	1	'0 0 0 0 0 0 Z 0 	D	0.062737	0.062737	0.062737	0.062737	0.062737	0.062737	0.000000	0.062737	0.421914	0.299191	0.210988	0.067906	5.712461	
670000	-60.780768	309	1	1	'0 0 0 0 0 Z 0 0 	D	0.057902	0.057902	0.057902	0.057902	0.057902	0.000000	0.057902	0.057902	0.355948	0.459397	0.030818	0.153837	8.211203	
671000	-60.637632	560	1	3	'0 0 0 0 Z Z 0 Z 	D	0.094237	0.094237	0.094237	0.094237	0.000000	0.000000	0.094237	0.000000	0.259929	0.442502	0.000000	0.297569	2.731618	
672000	-60.572132	966	1	2	'0 0 0 0 0 0 Z Z 	D	0.083453	0.083453	0.083453	0.083453	0.083453	0.083453	0.000000	0.000000	0.476648	0.280074	0.243278	0.000000	7.785519	
673000	-60.421412	46	1	1	'0 0 0 0 0 0 0 Z 	D	0.071043	0.071043	0.071043	0.071043	0.071043	0.071043	0.071043	0.000000	0.450273	0.246584	0.223371	0.079772	0.287551	
674000	-59.660786	724	1	2	'0 0 0 0 0 Z 0 Z 	D	0.066002	0.066002	0.066002	0.066002	0.066002	0.000000	0.066002	0.000000	0.405508	0.406626	0.045971	0.141895	0.753266	
675000	-59.187924	815	1	1	'0 0 0 0 0 0 0 Z 	D	0.080493	0.080493	0.080493	0.080493	0.080493	0.080493	0.080493	0.000000	0.449898	0.249273	0.218915	0.081914	3.493902	
676000	-59.725157	789	1	1	'0 0 0 0 0 0 Z 0 	D	0.067432	0.067432	0.067432	0.067432	0.067432	0.067432	0.000000	0.067432	0.415220	0.312259	0.206488	0.066033	2.916469	
677000	-61.101795	671	1	3	'0 0 0 0 0 Z Z Z 	D	0.082340	0.082340	0.082340	0.082340	0.082340	0.000000	0.000000	0.000000	0.429629	0.531288	0.039083	0.000000	1.787021	
678000	-60.444234	752	1	1	'0 0 0 0 0 0 Z 0 	D	0.049311	0.049311	0.049311	0.049311	0.049311	0.049311	0.000000	0.049311	0.464057	0.288126	0.197429	0.050388	0.067686	
679000	-59.200394	598	1	2	'0 0 0 0 0 0 Z Z 	D	0.054514	0.054514	0.054514	0.054514	0.054514	0.054514	0.000000	0.000000	0.535168	0.251632	0.213199	0.000000	0.441916	
680000	-61.354861	394	1	3	'0 0 0 0 0 Z Z Z 	D	0.050250	0.050250	0.050250	0.050250	0.050250	0.000000	0.000000	0.000000	0.426554	0.530049	0.043397	0.000000	1.433491	
681000	-60.800173	985	1	3	'0 0 0 0 Z Z 0 Z 	D	0.072901	0.072901	0.072901	0.072901	0.000000	0.000000	0.072901	0.000000	0.266175	0.447458	0.000000	0.286367	0.232767	
682000	-60.055548	460	1	0	'0 0 0 0 0 0 0 0 	I	0.081964	0.081964	0.081964	0.081964	0.081964	0.081964	0.081964	0.081964	0.364330	0.268686	0.211216	0.155768	6.760310	
683000	-60.953341	540	1	1	'0 0 0 0 0 0 Z 0 	D	0.114028	0.114028	0.114028	0.114028	0.114028	0.114028	0.000000	0.114028	0.427150	0.280236	0.219851	0.072763	5.074426	
684000	-65.801748	760	1	4	'0 0 0 Z Z 0 Z Z 	D	0.058332	0.058332	0.058332	0.000000	0.000000	0.058332	0.000000	0.000000	0.918334	0.081666	0.000000	0.000000	3.658015	
685000	-59.897445	475	1	1	'0 0 0 0 0 0 0 Z 	D	0.070888	0.070888	0.070888	0.070888	0.070888	0.070888	0.070888	0.000000	0.408971	0.252332	0.238491	0.100206	0.639570	
686000	-60.671589	732	1	1	'0 0 0 0 0 0 0 Z 	D	0.035702	0.035702	0.035702	0.035702	0.035702	0.035702	0.035702	0.000000	0.561586	0.251195	0.145707	0.041512	5.463778	
687000	-59.324741	426	1	2	'0 0 0 0 0 0 Z Z 	D	0.095513	0.095513	0.095513	0.095513	0.095513	0.095513	0.000000	0.000000	0.429454	0.294492	0.276054	0.000000	0.317709	
688000	-62.490949	970	1	1	'0 0 0 0 0 Z 0 0 	D	0.044144	0.044144	0.044144	0.044144	0.044144	0.000000	0.044144	0.044144	0.306239	0.540065	0.010358	0.143338	7.039904	
689000	-60.418048	11	1	1	'0 0 0 0 0 0 0 Z 	D	0.058115	0.058115	0.058115	0.058115	0.058115	0.058115	0.058115	0.000000	0.512228	0.259441	0.169169	0.059162	13.876276	
690000	-60.560801	281	1	1	'0 0 0 0 0 0 0 Z 	D	0.065056	0.065056	0.065056	0.065056	0.065056	0.065056	0.065056	0.000000	0.459894	0.236937	0.227959	0.075210	1.062376	
691000	-61.067343	700	1	2	'0 0 0 0 0 0 Z Z 	D	0.097329	0.097329	0.097329	0.097329	0.097329	0.097329	0.000000	0.000000	0.456082	0.297891	0.246027	0.000000	3.208627	
692000	-59.414905	6	1	1	'0 0 0 0 0 0 0 Z 	D	0.064043	0.064043	0.064043	0.064043	0.064043	0.064043	0.064043	0.000000	0.400857	0.255435	0.236669	0.107039	0.308475	
693000	-60.421490	991	1	1	'0 0 0 0 0 0 Z 0 	D	0.100761	0.100761	0.100761	0.100761	0.100761	0.100761	0.000000	0.100761	0.387952	0.293240	0.227390	0.091419	1.384369	
694000	-63.112255	4	1	1	'0 0 0 Z 0 0 0 0 	D	0.078058	0.078058	0.078058	0.000000	0.078058	0.078058	0.078058	0.078058	0.336479	0.099177	0.357764	0.206579	0.378994	
695000	-60.398178	281	1	2	'0 0 0 0 0 0 Z Z 	D	0.074756	0.074756	0.074756	0.074756	0.074756	0.074756	0.000000	0.000000	0.476970	0.270459	0.252571	0.000000	10.310690	
696000	-58.989099	831	1	1	'0 0 0 0 0 0 0 Z 	D	0.045163	0.045163	0.045163	0.045163	0.045163	0.045163	0.045163	0.000000	0.535503	0.219980	0.193988	0.050529	1.084917	
697000	-62.437060	922	1	3	'0 0 0 Z 0 0 Z Z 	D	0.112363	0.112363	0.112363	0.000000	0.112363	0.112363	0.000000	0.000000	0.396046	0.166558	0.437396	0.000000	2.200879	
698000	-58.916546	702	1	0	'0 0 0 0 0 0 0 0 	I	0.064790	0.064790	0.064790	0.064790	0.064790	0.064790	0.064790	0.064790	0.444807	0.246845	0.198301	0.110047	0.058369	
699000	-60.383186	788	1	2	'0 0 0 0 0 Z 0 Z 	D	0.561543	0.561543	0.561543	0.561543	0.561543	0.000000	0.561543	0.000000	0.252625	0.247640	0.255885	0.243850	3.149781	
700000	-59.104373	788	1	2	'0 0 0 0 0 0 Z Z 	D	0.197666	0.197666	0.197666	0.197666	0.197666	0.197666	0.000000	0.000000	0.393432	0.308854	0.297714	0.000000	0.357313	
701000	-60.250271	818	2	1	'1 1 Z 0 0 1 0 0 	D	0.086202	0.086202	0.000000	0.782446	0.782446	0.086202	0.782446	0.782446	0.231830	0.280371	0.228766	0.259032	0.730913	
702000	-60.026236	217	1	1	'0 0 0 0 0 0 Z 0 	D	0.069151	0.069151	0.069151	0.069151	0.069151	0.069151	0.000000	0.069151	0.466934	0.266794	0.208287	0.057985	2.487082	
703000	-62.784152	797	1	2	'0 0 0 Z 0 0 Z 0 	D	0.078329	0.078329	0.078329	0.000000	0.078329	0.078329	0.000000	0.078329	0.391688	0.074628	0.380524	0.153160	8.120777	
704000	-61.018393	74	1	2	'0 0 0 0 0 Z 0 Z 	D	0.076326	0.076326	0.076326	0.076326	0.076326	0.000000	0.076326	0.000000	0.417743	0.396834	0.056701	0.128722	3.328569	
705000	-62.497721	771	1	3	'0 0 0 0 0 Z Z Z 	D	0.145270	0.145270	0.145270	0.145270	0.145270	0.000000	0.000000	0.000000	0.389580	0.405519	0.204901	0.000000	0.255802	
706000	-62.774886	152	1	3	'0 0 0 0 Z Z 0 Z 	D	0.145741	0.145741	0.145741	0.145741	0.000000	0.000000	0.145741	0.000000	0.182969	0.413710	0.000000	0.403322	2.273068	
707000	-60.054274	322	1	3	'0 0 0 0 Z Z 0 Z 	D	0.066096	0.066096	0.066096	0.066096	0.000000	0.000000	0.066096	0.000000	0.302719	0.473316	0.000000	0.223965	2.715619	
708000	-60.422702	840	1	3	'0 0 0 0 0 Z Z Z 	D	0.091691	0.091691	0.091691	0.091691	0.091691	0.000000	0.000000	0.000000	0.413614	0.463744	0.122642	0.000000	0.905989	
709000	-61.095015	508	1	2	'0 0 0 0 0 0 Z Z 	D	0.049990	0.049990	0.049990	0.049990	0.049990	0.049990	0.000000	0.000000	0.505050	0.284649	0.210301	0.000000	1.231077	
710000	-61.588615	425	1	1	'0 0 0 0 Z 0 0 0 	D	0.064901	0.064901	0.064901	0.064901	0.000000	0.064901	0.064901	0.064901	0.608061	0.322447	0.004683	0.064810	2.976619	
711000	-63.189728	677	1	2	'0 0 0 Z 0 0 Z 0 	D	0.168522	0.168522	0.168522	0.000000	0.168522	0.168522	0.000000	0.168522	0.254015	0.177647	0.298506	0.269833	0.316884	
712000	-61.480998	510	1	1	'0 0 0 0 0 0 0 Z 	D	0.103703	0.103703	0.103703	0.103703	0.103703	0.103703	0.103703	0.000000	0.374670	0.254254	0.248667	0.122409	0.773728	
713000	-61.182933	729	1	2	'0 0 0 0 Z Z 0 0 	D	0.091691	0.091691	0.091691	0.091691	0.000000	0.000000	0.091691	0.091691	0.409771	0.480091	0.000000	0.110138	0.178664	
714000	-64.782478	211	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.581885	4.581885	4.581885	4.581885	4.581885	4.581885	4.581885	0.250000	0.250000	0.250000	0.250000	7.476679	
715000	-65.151983	755	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.901022	7.901022	7.901022	7.901022	7.901022	7.901022	7.901022	0.250000	0.250000	0.250000	0.250000	6.027572	
716000	-64.894318	339	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.687130	0.687130	0.687130	0.687130	0.687130	0.687130	0.687130	0.250003	0.250000	0.250000	0.249997	3.967509	
717000	-60.662182	88	2	2	'Z 0 Z 1 1 0 1 1 	D	0.000000	4.057760	0.000000	8.676087	8.676087	4.057760	8.676087	8.676087	0.250000	0.250000	0.250000	0.250000	7.321042	
718000	-63.968857	353	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.692776	2.692776	2.692776	2.692776	2.692776	2.692776	2.692776	0.250000	0.250000	0.250000	0.250000	4.710631	
719000	-60.132298	532	1	1	'0 0 0 0 0 0 0 Z 	D	0.060734	0.060734	0.060734	0.060734	0.060734	0.060734	0.060734	0.000000	0.507536	0.237287	0.200704	0.054473	0.123157	
720000	-59.786554	316	1	0	'0 0 0 0 0 0 0 0 	I	0.072397	0.072397	0.072397	0.072397	0.072397	0.072397	0.072397	0.072397	0.441036	0.255378	0.192259	0.111326	0.244822	
721000	-59.835246	190	1	3	'0 0 0 0 0 Z Z Z 	D	0.087453	0.087453	0.087453	0.087453	0.087453	0.000000	0.000000	0.000000	0.400979	0.463537	0.135484	0.000000	8.009470	
722000	-60.741684	566	1	2	'0 0 0 0 0 Z 0 Z 	D	0.083627	0.083627	0.083627	0.083627	0.083627	0.000000	0.083627	0.000000	0.328182	0.388301	0.080445	0.203073	1.022219	
723000	-59.453976	129	1	0	'0 0 0 0 0 0 0 0 	I	0.055703	0.055703	0.055703	0.055703	0.055703	0.055703	0.055703	0.055703	0.404613	0.249401	0.214048	0.131938	1.169299	
724000	-63.379531	412	1	3	'0 0 0 0 0 Z Z Z 	D	0.106657	0.106657	0.106657	0.106657	0.106657	0.000000	0.000000	0.000000	0.442521	0.374038	0.183441	0.000000	2.181703	
725000	-60.502701	318	1	3	'0 0 0 0 0 Z Z Z 	D	0.099600	0.099600	0.099600	0.099600	0.099600	0.000000	0.000000	0.000000	0.406435	0.434664	0.158901	0.000000	10.790050	
726000	-62.316065	603	1	1	'0 0 0 0 Z 0 0 0 	D	0.094674	0.094674	0.094674	0.094674	0.000000	0.094674	0.094674	0.094674	0.474954	0.347597	0.036867	0.140583	0.308511	
727000	-60.420296	184	1	2	'0 0 0 0 0 0 Z Z 	D	0.058088	0.058088	0.058088	0.058088	0.058088	0.058088	0.000000	0.000000	0.455231	0.292752	0.252017	0.000000	0.303406	
728000	-59.595099	202	1	1	'0 0 0 0 0 Z 0 0 	D	0.081582	0.081582	0.081582	0.081582	0.081582	0.000000	0.081582	0.081582	0.333035	0.409159	0.065695	0.192111	6.309099	
729000	-62.787644	245	1	2	'0 0 0 0 Z Z 0 0 	D	0.084897	0.084897	0.084897	0.084897	0.000000	0.000000	0.084897	0.084897	0.372715	0.506573	0.000000	0.120712	11.975537	
730000	-63.203196	992	1	2	'0 0 0 0 0 Z 0 Z 	D	0.301616	0.301616	0.301616	0.301616	0.301616	0.000000	0.301616	0.000000	0.247532	0.278363	0.202995	0.271110	3.767943	
731000	-64.410077	787	1	3	'0 0 0 0 Z Z 0 Z 	D	0.037237	0.037237	0.037237	0.037237	0.000000	0.000000	0.037237	0.000000	0.363867	0.502351	0.000000	0.133782	0.917236	
732000	-60.318793	253	1	1	'0 0 0 0 0 0 Z 0 	D	0.080234	0.080234	0.080234	0.080234	0.080234	0.080234	0.000000	0.080234	0.423301	0.284502	0.218658	0.073539	18.797078	
733000	-60.850193	445	1	1	'0 0 0 0 Z 0 0 0 	D	0.090256	0.090256	0.090256	0.090256	0.000000	0.090256	0.090256	0.090256	0.480227	0.362628	0.027340	0.129805	16.869599	
734000	-63.556868	333	1	2	'0 0 0 Z 0 0 Z 0 	D	0.094034	0.094034	0.094034	0.000000	0.094034	0.094034	0.000000	0.094034	0.365305	0.158756	0.326438	0.149501	20.794510	
735000	-62.268712	157	1	1	'0 0 0 0 0 0 0 Z 	D	0.200444	0.200444	0.200444	0.200444	0.200444	0.200444	0.200444	0.000000	0.263152	0.252167	0.251399	0.233282	35.289049	
736000	-58.861670	98	1	2	'0 0 0 0 0 Z 0 Z 	D	0.226070	0.226070	0.226070	0.226070	0.226070	0.000000	0.226070	0.000000	0.244954	0.275002	0.206264	0.273779	47.630195	
737000	-64.219733	738	1	3	'0 Z 0 0 Z Z 0 0 	D	0.417178	0.000000	0.417178	0.417178	0.000000	0.000000	0.417178	0.417178	0.553440	0.344686	0.000000	0.101875	50.202324	
738000	-63.451510	944	1	4	'0 Z 0 0 Z Z Z 0 	D	0.274900	0.000000	0.274900	0.274900	0.000000	0.000000	0.000000	0.274900	0.694233	0.305767	0.000000	0.000000	48.956348	
739000	-63.847285	620	1	4	'0 Z 0 0 Z Z Z 0 	D	0.357107	0.000000	0.357107	0.357107	0.000000	0.000000	0.000000	0.357107	0.715654	0.284346	0.000000	0.000000	66.800643	
740000	-64.446763	622	1	3	'0 Z 0 0 Z Z 0 0 	D	0.258379	0.000000	0.258379	0.258379	0.000000	0.000000	0.258379	0.258379	0.626652	0.313473	0.000000	0.059875	79.891548	
741000	-63.454629	243	2	1	'0 Z 1 1 0 0 0 0 	D	3.408934	0.000000	12.829788	12.829788	3.408934	3.408934	3.408934	3.408934	0.250000	0.250000	0.250000	0.250000	81.193808	
742000	-60.710521	390	1	0	'0 0 0 0 0 0 0 0 	I	0.077961	0.077961	0.077961	0.077961	0.077961	0.077961	0.077961	0.077961	0.486849	0.217066	0.204781	0.091304	89.846992	
743000	-59.487949	761	1	0	'0 0 0 0 0 0 0 0 	I	0.080176	0.080176	0.080176	0.080176	0.080176	0.080176	0.080176	0.080176	0.379369	0.257613	0.216203	0.146815	89.038243	
744000	-59.429912	761	1	3	'0 0 0 0 0 Z Z Z 	D	0.081896	0.081896	0.081896	0.081896	0.081896	0.000000	0.000000	0.000000	0.425750	0.477861	0.096390	0.000000	67.298816	
745000	-63.501862	271	1	1	'0 0 0 0 0 0 Z 0 	D	0.248596	0.248596	0.248596	0.248596	0.248596	0.248596	0.000000	0.248596	0.276683	0.255565	0.252130	0.215622	47.566372	
746000	-60.564808	483	1	3	'0 0 0 Z 0 0 Z Z 	D	0.319650	0.319650	0.319650	0.000000	0.319650	0.319650	0.000000	0.000000	0.362851	0.366732	0.270417	0.000000	44.603367	
747000	-59.296758	483	1	0	'0 0 0 0 0 0 0 0 	I	0.292390	0.292390	0.292390	0.292390	0.292390	0.292390	0.292390	0.292390	0.251050	0.250082	0.249916	0.248952	30.074282	
748000	-60.673826	483	1	3	'0 0 0 0 0 Z Z Z 	D	0.194878	0.194878	0.194878	0.194878	0.194878	0.000000	0.000000	0.000000	0.364867	0.362081	0.273052	0.000000	22.488061	
749000	-59.688689	483	1	1	'0 0 0 0 0 0 0 Z 	D	0.238212	0.238212	0.238212	0.238212	0.238212	0.238212	0.238212	0.000000	0.262757	0.252099	0.251454	0.233690	29.735795	
750000	-60.591942	934	1	3	'0 0 0 0 0 Z Z Z 	D	0.112265	0.112265	0.112265	0.112265	0.112265	0.000000	0.000000	0.000000	0.373164	0.414834	0.212002	0.000000	17.906004	
751000	-60.137216	878	1	1	'0 0 0 0 0 0 Z 0 	D	0.081637	0.081637	0.081637	0.081637	0.081637	0.081637	0.000000	0.081637	0.394301	0.287962	0.228281	0.089456	1.396672	
752000	-60.277941	909	1	1	'0 0 0 0 0 Z 0 0 	D	0.080379	0.080379	0.080379	0.080379	0.080379	0.000000	0.080379	0.080379	0.318461	0.353473	0.116048	0.212018	5.929508	
753000	-60.316205	802	1	3	'0 0 0 0 0 Z Z Z 	D	0.079292	0.079292	0.079292	0.079292	0.079292	0.000000	0.000000	0.000000	0.474471	0.460137	0.065392	0.000000	1.943509	
754000	-61.297227	697	1	1	'0 0 0 0 0 Z 0 0 	D	0.124901	0.124901	0.124901	0.124901	0.124901	0.000000	0.124901	0.124901	0.289361	0.308010	0.175162	0.227466	1.437571	
755000	-59.577314	144	1	1	'0 0 0 0 0 0 0 Z 	D	0.074584	0.074584	0.074584	0.074584	0.074584	0.074584	0.074584	0.000000	0.495846	0.237220	0.204273	0.062662	6.821936	
756000	-61.021991	788	1	4	'0 0 Z 0 0 Z Z Z 	D	0.240071	0.240071	0.000000	0.240071	0.240071	0.000000	0.000000	0.000000	0.463044	0.000000	0.536956	0.000000	6.061418	
757000	-61.855803	184	1	3	'0 0 0 0 0 Z Z Z 	D	0.117660	0.117660	0.117660	0.117660	0.117660	0.000000	0.000000	0.000000	0.391922	0.418830	0.189248	0.000000	16.683124	
758000	-60.838540	395	1	1	'0 0 0 0 0 0 Z 0 	D	0.095743	0.095743	0.095743	0.095743	0.095743	0.095743	0.000000	0.095743	0.433613	0.291130	0.210408	0.064849	22.194492	
759000	-61.927517	578	1	2	'0 0 0 0 0 0 Z Z 	D	0.134483	0.134483	0.134483	0.134483	0.134483	0.134483	0.000000	0.000000	0.420258	0.292873	0.286869	0.000000	24.983927	
760000	-60.516965	387	1	0	'0 0 0 0 0 0 0 0 	I	0.087160	0.087160	0.087160	0.087160	0.087160	0.087160	0.087160	0.087160	0.373225	0.259139	0.216981	0.150655	44.660357	
761000	-63.639256	788	1	4	'0 0 0 Z Z 0 Z Z 	D	0.141320	0.141320	0.141320	0.000000	0.000000	0.141320	0.000000	0.000000	0.585716	0.414284	0.000000	0.000000	66.874896	
762000	-61.677365	371	1	3	'0 0 0 Z 0 0 Z Z 	D	0.470824	0.470824	0.470824	0.000000	0.470824	0.470824	0.000000	0.000000	0.360360	0.400140	0.239500	0.000000	61.697433	
763000	-59.135770	371	1	3	'0 0 0 0 0 Z Z Z 	D	0.353602	0.353602	0.353602	0.353602	0.353602	0.000000	0.000000	0.000000	0.362345	0.263727	0.373927	0.000000	56.545512	
764000	-60.048662	277	1	2	'0 0 0 0 0 0 Z Z 	D	0.114331	0.114331	0.114331	0.114331	0.114331	0.114331	0.000000	0.000000	0.416695	0.305424	0.277881	0.000000	45.023665	
765000	-60.098355	799	1	1	'0 0 0 0 0 0 Z 0 	D	0.073118	0.073118	0.073118	0.073118	0.073118	0.073118	0.000000	0.073118	0.501115	0.258584	0.194781	0.045520	28.632278	
766000	-61.664516	370	1	3	'0 0 0 0 0 Z Z Z 	D	0.046048	0.046048	0.046048	0.046048	0.046048	0.000000	0.000000	0.000000	0.498302	0.473925	0.027773	0.000000	10.945391	
767000	-60.004822	104	1	1	'0 0 0 0 0 0 0 Z 	D	0.099702	0.099702	0.099702	0.099702	0.099702	0.099702	0.099702	0.000000	0.352274	0.266491	0.240580	0.140655	0.359154	
768000	-60.698435	714	1	1	'0 0 0 0 0 Z 0 0 	D	0.099442	0.099442	0.099442	0.099442	0.099442	0.000000	0.099442	0.099442	0.337816	0.382630	0.085572	0.193982	10.304349	
769000	-62.054503	99	1	2	'0 0 0 Z 0 0 Z 0 	D	0.067717	0.067717	0.067717	0.000000	0.067717	0.067717	0.000000	0.067717	0.480563	0.052495	0.367127	0.099815	1.637366	
770000	-60.893006	161	1	3	'0 0 0 0 0 Z Z Z 	D	0.091264	0.091264	0.091264	0.091264	0.091264	0.000000	0.000000	0.000000	0.425295	0.440976	0.133729	0.000000	0.154833	
771000	-60.118471	155	1	2	'0 0 0 0 0 Z 0 Z 	D	0.149254	0.149254	0.149254	0.149254	0.149254	0.000000	0.149254	0.000000	0.336622	0.365460	0.110002	0.187915	0.435370	
772000	-59.897295	815	1	1	'0 0 0 0 Z 0 0 0 	D	0.094942	0.094942	0.094942	0.094942	0.000000	0.094942	0.094942	0.094942	0.543057	0.339281	0.014978	0.102684	2.080769	
773000	-60.094111	642	1	2	'0 0 0 0 0 0 Z Z 	D	0.064172	0.064172	0.064172	0.064172	0.064172	0.064172	0.000000	0.000000	0.509696	0.271860	0.218445	0.000000	0.252479	
774000	-60.146451	633	1	3	'0 0 0 0 0 Z Z Z 	D	0.112343	0.112343	0.112343	0.112343	0.112343	0.000000	0.000000	0.000000	0.385973	0.482087	0.131940	0.000000	2.574994	
775000	-61.110858	350	1	3	'0 0 0 0 Z Z 0 Z 	D	0.112065	0.112065	0.112065	0.112065	0.000000	0.000000	0.112065	0.000000	0.221825	0.448877	0.000000	0.329298	1.083048	
776000	-60.059465	367	1	2	'0 0 0 0 0 0 Z Z 	D	0.078646	0.078646	0.078646	0.078646	0.078646	0.078646	0.000000	0.000000	0.426493	0.298517	0.274990	0.000000	6.040688	
777000	-60.470307	628	1	1	'0 0 0 0 0 0 0 Z 	D	0.084819	0.084819	0.084819	0.084819	0.084819	0.084819	0.084819	0.000000	0.425551	0.249618	0.233653	0.091178	4.676333	
