Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=2.txt
Log File Name:                   LL1=2_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            791300903
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
395000	-71.926569	34	1	1	'0 0 0 Z 0 0 0 0 	D	4.618752	4.618752	4.618752	0.000000	4.618752	4.618752	4.618752	4.618752	0.250000	0.250000	0.250000	0.250000	42.747569	
396000	-71.974234	525	1	1	'0 0 0 Z 0 0 0 0 	D	22.586706	22.586706	22.586706	0.000000	22.586706	22.586706	22.586706	22.586706	0.250000	0.250000	0.250000	0.250000	43.508423	
397000	-71.974234	544	1	1	'0 0 0 Z 0 0 0 0 	D	75.754970	75.754970	75.754970	0.000000	75.754970	75.754970	75.754970	75.754970	0.250000	0.250000	0.250000	0.250000	40.266987	
398000	-71.974234	513	1	1	'0 0 0 Z 0 0 0 0 	D	94.934122	94.934122	94.934122	0.000000	94.934122	94.934122	94.934122	94.934122	0.250000	0.250000	0.250000	0.250000	31.255507	
399000	-71.974234	388	1	1	'0 0 0 Z 0 0 0 0 	D	76.079883	76.079883	76.079883	0.000000	76.079883	76.079883	76.079883	76.079883	0.250000	0.250000	0.250000	0.250000	45.535489	
400000	-73.669438	307	1	2	'0 0 0 Z 0 0 Z 0 	D	1.199411	1.199411	1.199411	0.000000	1.199411	1.199411	0.000000	1.199411	0.250130	0.250313	0.249870	0.249687	43.028905	
401000	-71.974234	670	1	1	'0 0 0 Z 0 0 0 0 	D	27.217766	27.217766	27.217766	0.000000	27.217766	27.217766	27.217766	27.217766	0.250000	0.250000	0.250000	0.250000	49.561366	
402000	-74.859896	420	1	2	'0 0 0 Z 0 0 Z 0 	D	21.739018	21.739018	21.739018	0.000000	21.739018	21.739018	0.000000	21.739018	0.250000	0.250000	0.250000	0.250000	62.882135	
403000	-71.942654	235	1	1	'0 0 0 Z 0 0 0 0 	D	13.886701	13.886701	13.886701	0.000000	13.886701	13.886701	13.886701	13.886701	0.250000	0.250000	0.250000	0.250000	69.065689	
404000	-71.974234	947	1	1	'0 0 0 Z 0 0 0 0 	D	16.962731	16.962731	16.962731	0.000000	16.962731	16.962731	16.962731	16.962731	0.250000	0.250000	0.250000	0.250000	74.506946	
405000	-71.048856	4	1	2	'0 0 0 Z 0 0 Z 0 	D	0.415948	0.415948	0.415948	0.000000	0.415948	0.415948	0.000000	0.415948	0.263901	0.281968	0.237028	0.217103	64.544227	
406000	-74.859896	830	1	2	'0 0 0 0 0 Z 0 Z 	D	76.951834	76.951834	76.951834	76.951834	76.951834	0.000000	76.951834	0.000000	0.250000	0.250000	0.250000	0.250000	76.379867	
407000	-74.859895	630	1	2	'0 0 0 0 0 Z 0 Z 	D	12.937484	12.937484	12.937484	12.937484	12.937484	0.000000	12.937484	0.000000	0.250000	0.250000	0.250000	0.250000	65.577726	
408000	-74.859896	663	1	2	'0 0 0 0 0 Z 0 Z 	D	30.288748	30.288748	30.288748	30.288748	30.288748	0.000000	30.288748	0.000000	0.250000	0.250000	0.250000	0.250000	60.118443	
409000	-74.859896	134	1	2	'0 0 0 0 0 Z 0 Z 	D	97.495585	97.495585	97.495585	97.495585	97.495585	0.000000	97.495585	0.000000	0.250000	0.250000	0.250000	0.250000	63.533780	
410000	-68.591691	976	1	1	'0 0 0 0 0 0 0 Z 	D	0.105141	0.105141	0.105141	0.105141	0.105141	0.105141	0.105141	0.000000	0.330053	0.287048	0.223061	0.159837	70.833043	
411000	-71.974234	883	1	1	'0 0 0 Z 0 0 0 0 	D	33.527301	33.527301	33.527301	0.000000	33.527301	33.527301	33.527301	33.527301	0.250000	0.250000	0.250000	0.250000	40.008344	
412000	-71.974234	475	1	1	'0 0 0 Z 0 0 0 0 	D	26.713035	26.713035	26.713035	0.000000	26.713035	26.713035	26.713035	26.713035	0.250000	0.250000	0.250000	0.250000	36.214504	
413000	-71.974234	595	1	1	'0 0 0 Z 0 0 0 0 	D	54.933083	54.933083	54.933083	0.000000	54.933083	54.933083	54.933083	54.933083	0.250000	0.250000	0.250000	0.250000	34.521587	
414000	-71.974234	916	1	1	'0 0 0 Z 0 0 0 0 	D	13.775052	13.775052	13.775052	0.000000	13.775052	13.775052	13.775052	13.775052	0.250000	0.250000	0.250000	0.250000	24.080910	
415000	-71.974234	563	1	1	'0 0 0 Z 0 0 0 0 	D	16.801839	16.801839	16.801839	0.000000	16.801839	16.801839	16.801839	16.801839	0.250000	0.250000	0.250000	0.250000	20.677738	
416000	-71.904823	461	1	1	'0 0 0 Z 0 0 0 0 	D	4.600407	4.600407	4.600407	0.000000	4.600407	4.600407	4.600407	4.600407	0.250000	0.250000	0.250000	0.250000	12.357813	
417000	-74.698902	943	1	2	'0 0 0 Z 0 0 Z 0 	D	4.859199	4.859199	4.859199	0.000000	4.859199	4.859199	0.000000	4.859199	0.250000	0.250000	0.250000	0.250000	20.067445	
418000	-71.571922	95	1	2	'0 0 0 Z 0 0 Z 0 	D	0.485240	0.485240	0.485240	0.000000	0.485240	0.485240	0.000000	0.485240	0.260618	0.275167	0.239655	0.224560	21.663119	
419000	-71.933245	949	1	1	'0 0 0 Z 0 0 0 0 	D	4.619530	4.619530	4.619530	0.000000	4.619530	4.619530	4.619530	4.619530	0.250000	0.250000	0.250000	0.250000	14.874914	
420000	-70.695660	933	1	3	'0 0 0 Z 0 0 Z Z 	D	0.116640	0.116640	0.116640	0.000000	0.116640	0.116640	0.000000	0.000000	0.456822	0.253559	0.289619	0.000000	5.338208	
421000	-71.974234	22	1	1	'0 0 0 Z 0 0 0 0 	D	33.285473	33.285473	33.285473	0.000000	33.285473	33.285473	33.285473	33.285473	0.250000	0.250000	0.250000	0.250000	17.162981	
422000	-71.636216	797	1	1	'0 0 0 Z 0 0 0 0 	D	1.348595	1.348595	1.348595	0.000000	1.348595	1.348595	1.348595	1.348595	0.250000	0.250000	0.250000	0.250000	9.866672	
423000	-71.974234	909	1	1	'0 0 0 Z 0 0 0 0 	D	4.753324	4.753324	4.753324	0.000000	4.753324	4.753324	4.753324	4.753324	0.250000	0.250000	0.250000	0.250000	2.170760	
424000	-68.728960	815	1	2	'0 Z 0 0 Z 0 0 0 	D	0.621616	0.000000	0.621616	0.621616	0.000000	0.621616	0.621616	0.621616	0.284232	0.264352	0.215524	0.235892	1.151715	
425000	-70.535779	461	1	1	'0 Z 0 0 0 0 0 0 	D	13.409324	0.000000	13.409324	13.409324	13.409324	13.409324	13.409324	13.409324	0.250000	0.250000	0.250000	0.250000	11.213625	
426000	-69.744667	423	1	1	'0 Z 0 0 0 0 0 0 	D	1.484475	0.000000	1.484475	1.484475	1.484475	1.484475	1.484475	1.484475	0.250000	0.250000	0.250000	0.250000	21.922038	
427000	-70.535823	560	1	1	'0 Z 0 0 0 0 0 0 	D	40.906363	0.000000	40.906363	40.906363	40.906363	40.906363	40.906363	40.906363	0.250000	0.250000	0.250000	0.250000	29.487588	
428000	-70.535823	759	1	1	'0 Z 0 0 0 0 0 0 	D	15.024724	0.000000	15.024724	15.024724	15.024724	15.024724	15.024724	15.024724	0.250000	0.250000	0.250000	0.250000	17.190644	
429000	-70.535827	602	1	1	'0 Z 0 0 0 0 0 0 	D	3.351968	0.000000	3.351968	3.351968	3.351968	3.351968	3.351968	3.351968	0.250000	0.250000	0.250000	0.250000	26.062217	
430000	-70.535823	60	1	1	'0 Z 0 0 0 0 0 0 	D	6.094805	0.000000	6.094805	6.094805	6.094805	6.094805	6.094805	6.094805	0.250000	0.250000	0.250000	0.250000	37.402011	
431000	-70.525573	207	1	1	'0 Z 0 0 0 0 0 0 	D	3.408984	0.000000	3.408984	3.408984	3.408984	3.408984	3.408984	3.408984	0.250000	0.250000	0.250000	0.250000	36.218925	
432000	-70.534169	200	1	1	'0 Z 0 0 0 0 0 0 	D	8.837413	0.000000	8.837413	8.837413	8.837413	8.837413	8.837413	8.837413	0.250000	0.250000	0.250000	0.250000	42.846426	
433000	-70.535823	892	1	1	'0 Z 0 0 0 0 0 0 	D	12.882848	0.000000	12.882848	12.882848	12.882848	12.882848	12.882848	12.882848	0.250000	0.250000	0.250000	0.250000	33.493080	
434000	-70.535823	394	1	1	'0 Z 0 0 0 0 0 0 	D	25.726599	0.000000	25.726599	25.726599	25.726599	25.726599	25.726599	25.726599	0.250000	0.250000	0.250000	0.250000	34.922048	
435000	-70.535823	746	1	1	'0 Z 0 0 0 0 0 0 	D	12.009619	0.000000	12.009619	12.009619	12.009619	12.009619	12.009619	12.009619	0.250000	0.250000	0.250000	0.250000	26.731450	
436000	-70.535823	283	1	1	'0 Z 0 0 0 0 0 0 	D	6.633505	0.000000	6.633505	6.633505	6.633505	6.633505	6.633505	6.633505	0.250000	0.250000	0.250000	0.250000	20.219846	
437000	-71.268987	565	1	2	'0 Z 0 0 Z 0 0 0 	D	0.684203	0.000000	0.684203	0.684203	0.000000	0.684203	0.684203	0.684203	0.263884	0.255784	0.236069	0.244263	1.443580	
438000	-70.535823	114	1	1	'0 Z 0 0 0 0 0 0 	D	5.252059	0.000000	5.252059	5.252059	5.252059	5.252059	5.252059	5.252059	0.250000	0.250000	0.250000	0.250000	8.452002	
439000	-69.067983	878	1	1	'0 Z 0 0 0 0 0 0 	D	0.515178	0.000000	0.515178	0.515178	0.515178	0.515178	0.515178	0.515178	0.249546	0.250039	0.250059	0.250356	23.777814	
440000	-70.535823	117	1	1	'0 Z 0 0 0 0 0 0 	D	9.058885	0.000000	9.058885	9.058885	9.058885	9.058885	9.058885	9.058885	0.250000	0.250000	0.250000	0.250000	30.043313	
441000	-70.535823	726	1	1	'0 Z 0 0 0 0 0 0 	D	9.490731	0.000000	9.490731	9.490731	9.490731	9.490731	9.490731	9.490731	0.250000	0.250000	0.250000	0.250000	39.637402	
442000	-70.535823	31	1	1	'0 Z 0 0 0 0 0 0 	D	25.031510	0.000000	25.031510	25.031510	25.031510	25.031510	25.031510	25.031510	0.250000	0.250000	0.250000	0.250000	33.993465	
443000	-70.535823	398	1	1	'0 Z 0 0 0 0 0 0 	D	8.880049	0.000000	8.880049	8.880049	8.880049	8.880049	8.880049	8.880049	0.250000	0.250000	0.250000	0.250000	31.946264	
444000	-68.423482	148	1	1	'0 Z 0 0 0 0 0 0 	D	0.381814	0.000000	0.381814	0.381814	0.381814	0.381814	0.381814	0.381814	0.238610	0.250384	0.252197	0.258809	22.450159	
445000	-71.263681	165	1	2	'0 Z 0 0 Z 0 0 0 	D	0.787243	0.000000	0.787243	0.787243	0.000000	0.787243	0.787243	0.787243	0.251388	0.250576	0.248611	0.249425	11.617983	
446000	-70.535823	716	1	1	'0 Z 0 0 0 0 0 0 	D	21.858720	0.000000	21.858720	21.858720	21.858720	21.858720	21.858720	21.858720	0.250000	0.250000	0.250000	0.250000	15.190826	
447000	-70.535823	497	1	1	'0 Z 0 0 0 0 0 0 	D	11.479068	0.000000	11.479068	11.479068	11.479068	11.479068	11.479068	11.479068	0.250000	0.250000	0.250000	0.250000	17.700412	
448000	-70.535823	947	1	1	'0 Z 0 0 0 0 0 0 	D	8.567750	0.000000	8.567750	8.567750	8.567750	8.567750	8.567750	8.567750	0.250000	0.250000	0.250000	0.250000	32.904170	
449000	-70.535813	650	1	1	'0 Z 0 0 0 0 0 0 	D	7.845172	0.000000	7.845172	7.845172	7.845172	7.845172	7.845172	7.845172	0.250000	0.250000	0.250000	0.250000	31.265498	
450000	-70.535823	616	1	1	'0 Z 0 0 0 0 0 0 	D	4.124218	0.000000	4.124218	4.124218	4.124218	4.124218	4.124218	4.124218	0.250000	0.250000	0.250000	0.250000	16.397406	
451000	-70.534927	581	1	1	'0 Z 0 0 0 0 0 0 	D	1.820821	0.000000	1.820821	1.820821	1.820821	1.820821	1.820821	1.820821	0.250000	0.250000	0.250000	0.250000	14.787727	
452000	-70.535823	357	1	1	'0 Z 0 0 0 0 0 0 	D	21.111297	0.000000	21.111297	21.111297	21.111297	21.111297	21.111297	21.111297	0.250000	0.250000	0.250000	0.250000	16.355150	
453000	-69.044582	419	1	1	'0 Z 0 0 0 0 0 0 	D	0.266711	0.000000	0.266711	0.266711	0.266711	0.266711	0.266711	0.266711	0.217891	0.249394	0.258416	0.274299	35.602325	
454000	-70.535823	387	1	1	'0 Z 0 0 0 0 0 0 	D	8.811201	0.000000	8.811201	8.811201	8.811201	8.811201	8.811201	8.811201	0.250000	0.250000	0.250000	0.250000	28.978832	
455000	-70.535818	783	1	1	'0 Z 0 0 0 0 0 0 	D	2.730269	0.000000	2.730269	2.730269	2.730269	2.730269	2.730269	2.730269	0.250000	0.250000	0.250000	0.250000	0.881187	
456000	-70.024594	609	1	2	'0 Z 0 0 Z 0 0 0 	D	0.460333	0.000000	0.460333	0.460333	0.000000	0.460333	0.460333	0.460333	0.313947	0.276690	0.185790	0.223574	11.856950	
457000	-70.535823	809	1	1	'0 Z 0 0 0 0 0 0 	D	12.859727	0.000000	12.859727	12.859727	12.859727	12.859727	12.859727	12.859727	0.250000	0.250000	0.250000	0.250000	18.780887	
458000	-70.505746	518	1	1	'0 Z 0 0 0 0 0 0 	D	16.286968	0.000000	16.286968	16.286968	16.286968	16.286968	16.286968	16.286968	0.250000	0.250000	0.250000	0.250000	15.334473	
459000	-70.534891	559	1	1	'0 Z 0 0 0 0 0 0 	D	2.081884	0.000000	2.081884	2.081884	2.081884	2.081884	2.081884	2.081884	0.250000	0.250000	0.250000	0.250000	2.467023	
460000	-71.846114	278	1	4	'0 Z 0 0 Z Z Z 0 	D	0.244459	0.000000	0.244459	0.244459	0.000000	0.000000	0.000000	0.244459	0.706873	0.293127	0.000000	0.000000	6.036921	
461000	-68.634759	348	1	1	'0 Z 0 0 0 0 0 0 	D	0.159385	0.000000	0.159385	0.159385	0.159385	0.159385	0.159385	0.159385	0.170986	0.244169	0.275108	0.309736	1.742849	
462000	-69.362602	513	1	1	'0 Z 0 0 0 0 0 0 	D	0.312882	0.000000	0.312882	0.312882	0.312882	0.312882	0.312882	0.312882	0.246710	0.250200	0.250528	0.252563	2.143693	
463000	-70.535823	653	1	1	'0 Z 0 0 0 0 0 0 	D	33.120911	0.000000	33.120911	33.120911	33.120911	33.120911	33.120911	33.120911	0.250000	0.250000	0.250000	0.250000	11.670488	
464000	-70.535823	574	1	1	'0 Z 0 0 0 0 0 0 	D	6.489706	0.000000	6.489706	6.489706	6.489706	6.489706	6.489706	6.489706	0.250000	0.250000	0.250000	0.250000	4.328829	
465000	-70.645415	221	1	1	'0 Z 0 0 0 0 0 0 	D	1.272753	0.000000	1.272753	1.272753	1.272753	1.272753	1.272753	1.272753	0.250000	0.250000	0.250000	0.250000	8.833564	
466000	-67.789736	944	1	2	'0 Z 0 0 Z 0 0 0 	D	0.364417	0.000000	0.364417	0.364417	0.000000	0.364417	0.364417	0.364417	0.312268	0.278063	0.184595	0.225074	10.209716	
467000	-69.345307	843	1	1	'0 0 0 0 0 0 0 Z 	D	0.190070	0.190070	0.190070	0.190070	0.190070	0.190070	0.190070	0.000000	0.286299	0.264649	0.242653	0.206400	3.751722	
468000	-69.567060	102	1	1	'0 0 0 0 0 0 0 Z 	D	0.152410	0.152410	0.152410	0.152410	0.152410	0.152410	0.152410	0.000000	0.267497	0.275496	0.226171	0.230835	2.284788	
469000	-74.855449	908	1	2	'0 0 0 0 0 Z 0 Z 	D	1.668542	1.668542	1.668542	1.668542	1.668542	0.000000	1.668542	0.000000	0.250000	0.250000	0.250001	0.249999	6.960421	
470000	-69.041713	234	1	1	'0 0 0 0 0 0 0 Z 	D	0.105785	0.105785	0.105785	0.105785	0.105785	0.105785	0.105785	0.000000	0.305319	0.296927	0.212023	0.185731	12.672882	
471000	-70.839659	116	1	2	'0 0 0 Z 0 0 Z 0 	D	1.190872	1.190872	1.190872	0.000000	1.190872	1.190872	0.000000	1.190872	0.250195	0.250471	0.249805	0.249529	6.247494	
472000	-70.264623	746	1	2	'0 0 0 Z 0 0 Z 0 	D	0.392775	0.392775	0.392775	0.000000	0.392775	0.392775	0.000000	0.392775	0.292198	0.341695	0.213385	0.152721	1.010081	
473000	-70.535815	139	1	1	'0 Z 0 0 0 0 0 0 	D	10.241477	0.000000	10.241477	10.241477	10.241477	10.241477	10.241477	10.241477	0.250000	0.250000	0.250000	0.250000	11.164401	
474000	-71.974234	382	1	1	'0 0 0 Z 0 0 0 0 	D	15.430095	15.430095	15.430095	0.000000	15.430095	15.430095	15.430095	15.430095	0.250000	0.250000	0.250000	0.250000	10.709707	
475000	-71.974234	64	1	1	'0 0 0 Z 0 0 0 0 	D	44.004790	44.004790	44.004790	0.000000	44.004790	44.004790	44.004790	44.004790	0.250000	0.250000	0.250000	0.250000	15.832891	
476000	-74.585525	755	1	2	'0 0 0 Z 0 0 Z 0 	D	19.263417	19.263417	19.263417	0.000000	19.263417	19.263417	0.000000	19.263417	0.250000	0.250000	0.250000	0.250000	20.004796	
477000	-71.974183	241	1	1	'0 0 0 Z 0 0 0 0 	D	2.066201	2.066201	2.066201	0.000000	2.066201	2.066201	2.066201	2.066201	0.250000	0.250000	0.250000	0.250000	14.711407	
478000	-70.449337	435	1	2	'0 0 0 Z 0 0 Z 0 	D	0.228229	0.228229	0.228229	0.000000	0.228229	0.228229	0.000000	0.228229	0.316191	0.336532	0.220964	0.126314	16.112852	
479000	-71.974234	161	1	1	'0 0 0 Z 0 0 0 0 	D	6.450474	6.450474	6.450474	0.000000	6.450474	6.450474	6.450474	6.450474	0.250000	0.250000	0.250000	0.250000	1.628371	
480000	-71.975084	807	1	1	'0 0 0 Z 0 0 0 0 	D	1.614556	1.614556	1.614556	0.000000	1.614556	1.614556	1.614556	1.614556	0.250000	0.250000	0.250000	0.250000	4.875684	
481000	-70.993724	914	1	0	'0 0 0 0 0 0 0 0 	I	0.239260	0.239260	0.239260	0.239260	0.239260	0.239260	0.239260	0.239260	0.261175	0.255794	0.244029	0.239001	0.935876	
482000	-68.080536	598	1	1	'0 Z 0 0 0 0 0 0 	D	0.280306	0.000000	0.280306	0.280306	0.280306	0.280306	0.280306	0.280306	0.234203	0.250275	0.253448	0.262074	1.299808	
483000	-69.528281	876	1	1	'0 0 Z 0 0 0 0 0 	D	0.085658	0.085658	0.000000	0.085658	0.085658	0.085658	0.085658	0.085658	0.479732	0.073379	0.295356	0.151533	0.172516	
484000	-70.114774	899	2	0	'1 1 1 1 0 0 0 0 	D	0.608846	0.608846	0.608846	0.608846	1.858055	1.858055	1.858055	1.858055	0.250000	0.250000	0.250000	0.250000	2.825281	
485000	-70.703938	10	1	1	'0 0 0 Z 0 0 0 0 	D	0.265738	0.265738	0.265738	0.000000	0.265738	0.265738	0.265738	0.265738	0.250911	0.239439	0.258325	0.251326	3.397805	
486000	-73.432394	398	1	2	'0 0 0 Z Z 0 0 0 	D	0.183005	0.183005	0.183005	0.000000	0.000000	0.183005	0.183005	0.183005	0.263196	0.297471	0.191350	0.247983	4.639495	
487000	-71.974234	383	1	1	'0 0 0 Z 0 0 0 0 	D	14.326914	14.326914	14.326914	0.000000	14.326914	14.326914	14.326914	14.326914	0.250000	0.250000	0.250000	0.250000	18.705821	
488000	-70.871137	454	1	2	'0 0 0 Z 0 0 Z 0 	D	0.378355	0.378355	0.378355	0.000000	0.378355	0.378355	0.000000	0.378355	0.273419	0.304593	0.227693	0.194294	4.605430	
489000	-70.333831	861	1	1	'0 0 Z 0 0 0 0 0 	D	0.086293	0.086293	0.000000	0.086293	0.086293	0.086293	0.086293	0.086293	0.485383	0.054858	0.316494	0.143265	0.798594	
490000	-74.529939	950	1	2	'0 0 0 Z 0 0 Z 0 	D	4.796724	4.796724	4.796724	0.000000	4.796724	4.796724	0.000000	4.796724	0.250000	0.250000	0.250000	0.250000	4.211082	
491000	-74.859895	130	1	0	'0 0 0 0 0 0 0 0 	I	4.065941	4.065941	4.065941	4.065941	4.065941	4.065941	4.065941	4.065941	0.250000	0.250000	0.250000	0.250000	7.868091	
492000	-71.974230	923	1	1	'0 0 0 Z 0 0 0 0 	D	4.235589	4.235589	4.235589	0.000000	4.235589	4.235589	4.235589	4.235589	0.250000	0.250000	0.250000	0.250000	6.138873	
493000	-71.845672	182	1	1	'0 0 0 Z 0 0 0 0 	D	0.677030	0.677030	0.677030	0.000000	0.677030	0.677030	0.677030	0.677030	0.250000	0.249998	0.250002	0.250000	7.168796	
494000	-71.974234	902	1	1	'0 0 0 Z 0 0 0 0 	D	9.226688	9.226688	9.226688	0.000000	9.226688	9.226688	9.226688	9.226688	0.250000	0.250000	0.250000	0.250000	11.202105	
495000	-74.466283	295	2	2	'0 0 0 Z 0 1 Z 1 	D	2.639710	2.639710	2.639710	0.000000	2.639710	10.913512	0.000000	10.913512	0.250000	0.250000	0.250000	0.250000	8.025364	
496000	-69.645898	456	1	1	'0 0 0 Z 0 0 0 0 	D	0.144033	0.144033	0.144033	0.000000	0.144033	0.144033	0.144033	0.144033	0.264657	0.162759	0.318741	0.253844	12.089922	
497000	-71.914925	692	1	1	'0 0 0 Z 0 0 0 0 	D	2.331399	2.331399	2.331399	0.000000	2.331399	2.331399	2.331399	2.331399	0.250000	0.250000	0.250000	0.250000	12.699329	
498000	-69.633903	464	1	1	'0 0 0 Z 0 0 0 0 	D	0.156863	0.156863	0.156863	0.000000	0.156863	0.156863	0.156863	0.156863	0.267057	0.178033	0.304939	0.249971	11.730558	
499000	-69.201387	41	1	1	'0 0 0 Z 0 0 0 0 	D	0.132562	0.132562	0.132562	0.000000	0.132562	0.132562	0.132562	0.132562	0.264997	0.160471	0.318297	0.256235	1.487821	
500000	-71.715772	890	1	1	'0 0 0 Z 0 0 0 0 	D	0.769050	0.769050	0.769050	0.000000	0.769050	0.769050	0.769050	0.769050	0.250000	0.249999	0.250001	0.250000	10.364894	
501000	-71.491281	391	1	1	'0 0 0 Z 0 0 0 0 	D	1.446430	1.446430	1.446430	0.000000	1.446430	1.446430	1.446430	1.446430	0.250000	0.250000	0.250000	0.250000	2.402303	
502000	-71.974129	199	1	1	'0 0 0 Z 0 0 0 0 	D	2.625468	2.625468	2.625468	0.000000	2.625468	2.625468	2.625468	2.625468	0.250000	0.250000	0.250000	0.250000	4.969188	
503000	-70.530151	607	1	1	'0 Z 0 0 0 0 0 0 	D	1.049243	0.000000	1.049243	1.049243	1.049243	1.049243	1.049243	1.049243	0.250000	0.250000	0.250000	0.250000	4.463920	
504000	-71.218450	814	2	1	'1 Z 1 1 0 1 1 1 	D	15.405665	0.000000	15.405665	15.405665	4.256366	15.405665	15.405665	15.405665	0.250000	0.250000	0.250000	0.250000	4.621112	
505000	-70.535818	538	1	1	'0 Z 0 0 0 0 0 0 	D	3.150863	0.000000	3.150863	3.150863	3.150863	3.150863	3.150863	3.150863	0.250000	0.250000	0.250000	0.250000	17.974725	
506000	-70.524538	695	1	1	'0 Z 0 0 0 0 0 0 	D	4.091248	0.000000	4.091248	4.091248	4.091248	4.091248	4.091248	4.091248	0.250000	0.250000	0.250000	0.250000	22.914279	
507000	-69.010084	310	1	2	'0 Z 0 0 Z 0 0 0 	D	0.393990	0.000000	0.393990	0.393990	0.000000	0.393990	0.393990	0.393990	0.315128	0.283647	0.175816	0.225410	29.032877	
508000	-70.084858	16	1	3	'0 Z 0 0 Z Z 0 0 	D	0.194766	0.000000	0.194766	0.194766	0.000000	0.000000	0.194766	0.194766	0.568897	0.338591	0.000000	0.092512	37.622113	
509000	-70.535791	815	1	1	'0 Z 0 0 0 0 0 0 	D	11.347439	0.000000	11.347439	11.347439	11.347439	11.347439	11.347439	11.347439	0.250000	0.250000	0.250000	0.250000	30.720444	
510000	-70.535823	101	1	1	'0 Z 0 0 0 0 0 0 	D	4.969503	0.000000	4.969503	4.969503	4.969503	4.969503	4.969503	4.969503	0.250000	0.250000	0.250000	0.250000	28.791802	
511000	-70.535823	773	1	1	'0 Z 0 0 0 0 0 0 	D	41.840376	0.000000	41.840376	41.840376	41.840376	41.840376	41.840376	41.840376	0.250000	0.250000	0.250000	0.250000	32.055925	
512000	-70.535823	138	1	1	'0 Z 0 0 0 0 0 0 	D	6.131189	0.000000	6.131189	6.131189	6.131189	6.131189	6.131189	6.131189	0.250000	0.250000	0.250000	0.250000	12.981712	
513000	-69.386104	952	1	1	'0 Z 0 0 0 0 0 0 	D	0.693675	0.000000	0.693675	0.693675	0.693675	0.693675	0.693675	0.693675	0.249996	0.250000	0.250000	0.250003	18.891542	
514000	-70.445116	864	1	1	'0 Z 0 0 0 0 0 0 	D	14.807149	0.000000	14.807149	14.807149	14.807149	14.807149	14.807149	14.807149	0.250000	0.250000	0.250000	0.250000	19.264263	
515000	-70.535823	934	1	1	'0 Z 0 0 0 0 0 0 	D	11.196255	0.000000	11.196255	11.196255	11.196255	11.196255	11.196255	11.196255	0.250000	0.250000	0.250000	0.250000	6.509097	
516000	-68.362001	7	1	1	'0 Z 0 0 0 0 0 0 	D	0.204130	0.000000	0.204130	0.204130	0.204130	0.204130	0.204130	0.204130	0.189654	0.246840	0.267824	0.295682	2.354086	
517000	-70.535823	182	1	1	'0 Z 0 0 0 0 0 0 	D	8.410689	0.000000	8.410689	8.410689	8.410689	8.410689	8.410689	8.410689	0.250000	0.250000	0.250000	0.250000	2.925462	
518000	-70.536185	543	1	1	'0 Z 0 0 0 0 0 0 	D	2.379787	0.000000	2.379787	2.379787	2.379787	2.379787	2.379787	2.379787	0.250000	0.250000	0.250000	0.250000	4.843974	
519000	-69.897544	102	3	0	'0 1 0 2 0 0 0 0 	D	7.734812	1.924653	7.734812	5.441090	7.734812	7.734812	7.734812	7.734812	0.250000	0.250000	0.250000	0.250000	4.684277	
520000	-72.479501	739	1	2	'0 0 0 Z 0 0 Z 0 	D	1.012349	1.012349	1.012349	0.000000	1.012349	1.012349	0.000000	1.012349	0.251034	0.252492	0.248968	0.247506	1.245605	
521000	-71.303423	721	2	3	'0 0 Z Z 1 1 Z 1 	D	0.188909	0.188909	0.000000	0.000000	0.564157	0.564157	0.000000	0.564157	0.144302	0.000000	0.351387	0.504311	1.213272	
522000	-71.359010	154	1	1	'0 0 0 Z 0 0 0 0 	D	1.160604	1.160604	1.160604	0.000000	1.160604	1.160604	1.160604	1.160604	0.250000	0.250000	0.250000	0.250000	0.584237	
523000	-73.013692	783	1	3	'0 0 Z Z 0 0 Z 0 	D	0.136026	0.136026	0.000000	0.000000	0.136026	0.136026	0.000000	0.136026	0.358610	0.000000	0.429055	0.212335	0.051137	
524000	-70.621905	197	1	1	'0 0 0 Z 0 0 0 0 	D	0.450718	0.450718	0.450718	0.000000	0.450718	0.450718	0.450718	0.450718	0.250113	0.248814	0.250933	0.250139	4.683831	
