Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_Wax1=0.txt
Log File Name:                   LL1=2_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            254430252
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
367000	-48.207001	680	1	2	'0 0 0 0 0 Z 0 Z 	D	0.115288	0.115288	0.115288	0.115288	0.115288	0.000000	0.115288	0.000000	0.323829	0.407333	0.058116	0.210721	7.996863	
368000	-48.799281	49	1	2	'0 0 0 0 0 0 Z Z 	D	0.072508	0.072508	0.072508	0.072508	0.072508	0.072508	0.000000	0.000000	0.387640	0.310836	0.301524	0.000000	28.843768	
369000	-47.235613	29	1	1	'0 0 0 0 0 0 Z 0 	D	0.035165	0.035165	0.035165	0.035165	0.035165	0.035165	0.000000	0.035165	0.523814	0.304287	0.147625	0.024273	35.534244	
370000	-49.254794	241	1	1	'0 0 0 0 0 0 Z 0 	D	0.052846	0.052846	0.052846	0.052846	0.052846	0.052846	0.000000	0.052846	0.483803	0.330360	0.156225	0.029612	20.551935	
371000	-48.519205	692	1	0	'0 0 0 0 0 0 0 0 	I	0.033531	0.033531	0.033531	0.033531	0.033531	0.033531	0.033531	0.033531	0.424394	0.308201	0.154909	0.112497	0.203227	
372000	-48.591651	367	1	2	'0 0 0 0 0 0 Z Z 	D	0.034460	0.034460	0.034460	0.034460	0.034460	0.034460	0.000000	0.000000	0.434571	0.346461	0.218968	0.000000	0.686095	
373000	-48.993688	534	1	2	'0 0 0 0 0 0 Z Z 	D	0.086388	0.086388	0.086388	0.086388	0.086388	0.086388	0.000000	0.000000	0.370142	0.390608	0.239249	0.000000	6.567616	
374000	-48.249214	888	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.166968	0.000000	0.000000	0.166968	0.166968	0.166968	0.166968	0.543614	0.000000	0.352825	0.103561	27.269711	
375000	-48.814581	240	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.122658	0.000000	0.000000	0.122658	0.122658	0.122658	0.000000	0.563524	0.000000	0.436476	0.000000	7.857465	
376000	-49.443060	256	1	1	'0 0 0 0 0 0 0 Z 	D	0.033732	0.033732	0.033732	0.033732	0.033732	0.033732	0.033732	0.000000	0.416463	0.399311	0.102185	0.082042	11.744041	
377000	-46.760340	718	1	3	'0 0 0 0 0 Z Z Z 	D	0.047012	0.047012	0.047012	0.047012	0.047012	0.000000	0.000000	0.000000	0.389999	0.591194	0.018807	0.000000	1.248829	
378000	-49.183712	686	1	1	'0 0 0 0 0 0 0 Z 	D	0.073055	0.073055	0.073055	0.073055	0.073055	0.073055	0.073055	0.000000	0.509573	0.267549	0.164973	0.057905	2.309735	
379000	-50.418653	938	1	0	'0 0 0 0 0 0 0 0 	I	0.085189	0.085189	0.085189	0.085189	0.085189	0.085189	0.085189	0.085189	0.426344	0.237982	0.215425	0.120249	2.040439	
380000	-47.783742	130	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.114137	0.114137	0.114137	0.114137	0.114137	0.114137	0.000000	0.252172	0.297575	0.245252	0.205001	0.201234	
381000	-48.779790	457	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.112677	0.112677	0.112677	0.112677	0.112677	0.112677	0.112677	0.231505	0.297753	0.230827	0.239916	0.210048	
382000	-48.124864	809	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.136844	0.000000	0.136844	0.136844	0.136844	0.136844	0.136844	0.351119	0.116307	0.319104	0.213470	5.481983	
383000	-49.757756	956	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.124400	0.000000	0.124400	0.124400	0.124400	0.124400	0.124400	0.359073	0.090501	0.339732	0.210695	13.056309	
384000	-48.709334	489	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.104785	0.000000	0.000000	0.104785	0.104785	0.104785	0.000000	0.583649	0.000000	0.416351	0.000000	26.961684	
385000	-49.082108	59	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.086500	0.000000	0.000000	0.086500	0.086500	0.086500	0.000000	0.499184	0.000000	0.500816	0.000000	28.827160	
386000	-47.638228	318	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.118560	0.000000	0.000000	0.118560	0.118560	0.118560	0.118560	0.466674	0.000000	0.385130	0.148197	3.372222	
387000	-48.699292	331	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.132383	0.000000	0.132383	0.132383	0.132383	0.132383	0.132383	0.394874	0.091137	0.324089	0.189900	2.126362	
388000	-48.628368	852	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.074911	0.000000	0.000000	0.074911	0.074911	0.074911	0.000000	0.490169	0.000000	0.509831	0.000000	2.635219	
389000	-48.683968	352	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.105216	0.105216	0.105216	0.105216	0.105216	0.105216	0.105216	0.184133	0.348134	0.216564	0.251169	2.240529	
390000	-47.333440	77	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.126619	0.126619	0.126619	0.126619	0.126619	0.126619	0.000000	0.258482	0.300348	0.248884	0.192286	3.010733	
391000	-48.386664	701	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.080124	0.080124	0.080124	0.080124	0.080124	0.080124	0.000000	0.160444	0.406304	0.215024	0.218227	3.080946	
392000	-47.771720	925	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.120355	0.120355	0.120355	0.120355	0.120355	0.120355	0.120355	0.252919	0.270186	0.239230	0.237664	7.451023	
393000	-48.012014	923	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.085356	0.085356	0.085356	0.085356	0.085356	0.085356	0.000000	0.208915	0.351811	0.230592	0.208682	0.648291	
394000	-49.270018	20	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.152597	0.152597	0.152597	0.152597	0.152597	0.152597	0.152597	0.253757	0.251807	0.248467	0.245969	8.280623	
395000	-48.485608	940	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.084393	0.000000	0.000000	0.084393	0.084393	0.084393	0.000000	0.568741	0.000000	0.431259	0.000000	3.701157	
396000	-48.784920	16	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.115128	0.000000	0.000000	0.115128	0.115128	0.115128	0.000000	0.622964	0.000000	0.377036	0.000000	18.873513	
397000	-48.055164	689	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.147515	0.000000	0.147515	0.147515	0.147515	0.147515	0.147515	0.382816	0.098434	0.322228	0.196522	25.107990	
398000	-47.770689	944	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.153709	0.153709	0.153709	0.153709	0.153709	0.153709	0.153709	0.256752	0.273541	0.238265	0.231442	41.806863	
399000	-51.018409	226	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.262361	0.000000	0.262361	0.262361	0.262361	0.262361	0.262361	0.335824	0.157299	0.290783	0.216094	34.664409	
400000	-47.429343	455	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.096609	0.096609	0.096609	0.096609	0.096609	0.096609	0.000000	0.267488	0.310083	0.248922	0.173507	54.220636	
401000	-48.621740	751	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.160959	0.000000	0.000000	0.160959	0.160959	0.160959	0.160959	0.517973	0.000000	0.366442	0.115585	36.932147	
402000	-49.625142	938	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.091803	0.000000	0.091803	0.091803	0.091803	0.091803	0.091803	0.364513	0.051708	0.384198	0.199581	45.074313	
403000	-49.061466	830	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.090945	0.090945	0.090945	0.090945	0.090945	0.090945	0.000000	0.236083	0.364876	0.250904	0.148137	50.174136	
404000	-48.054375	184	1	2	'0 0 Z 0 0 Z 0 0 	D	0.058285	0.058285	0.000000	0.058285	0.058285	0.000000	0.058285	0.058285	0.742856	0.025280	0.096997	0.134867	39.914394	
405000	-48.265455	607	1	0	'0 0 0 0 0 0 0 0 	I	0.036883	0.036883	0.036883	0.036883	0.036883	0.036883	0.036883	0.036883	0.520907	0.295498	0.117143	0.066452	55.106590	
406000	-47.612603	917	1	3	'0 0 0 0 0 Z Z Z 	D	0.102866	0.102866	0.102866	0.102866	0.102866	0.000000	0.000000	0.000000	0.402998	0.531887	0.065115	0.000000	62.779503	
407000	-48.398406	290	1	1	'0 0 0 0 0 Z 0 0 	D	0.077610	0.077610	0.077610	0.077610	0.077610	0.000000	0.077610	0.077610	0.465489	0.406022	0.020280	0.108209	70.347219	
408000	-47.854563	934	1	1	'0 0 0 0 0 0 0 Z 	D	0.041011	0.041011	0.041011	0.041011	0.041011	0.041011	0.041011	0.000000	0.341751	0.303799	0.202677	0.151774	91.067916	
409000	-47.358586	909	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.090196	0.000000	0.000000	0.090196	0.090196	0.090196	0.090196	0.422303	0.000000	0.404042	0.173655	90.889703	
410000	-53.006792	962	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.353746	0.353746	0.353746	0.353746	0.353746	0.353746	0.353746	0.254574	0.249523	0.249518	0.246385	85.783996	
411000	-47.810170	90	1	1	'0 0 0 0 0 Z 0 0 	D	0.040301	0.040301	0.040301	0.040301	0.040301	0.000000	0.040301	0.040301	0.340133	0.465653	0.011785	0.182430	91.930963	
412000	-47.453786	26	1	3	'0 0 0 0 0 Z Z Z 	D	0.053535	0.053535	0.053535	0.053535	0.053535	0.000000	0.000000	0.000000	0.402682	0.577379	0.019940	0.000000	99.224018	
413000	-47.025279	540	1	2	'0 0 0 0 0 Z 0 Z 	D	0.063933	0.063933	0.063933	0.063933	0.063933	0.000000	0.063933	0.000000	0.350956	0.472710	0.019728	0.156607	88.356038	
414000	-48.832891	632	1	3	'0 0 0 0 0 Z Z Z 	D	0.087492	0.087492	0.087492	0.087492	0.087492	0.000000	0.000000	0.000000	0.413150	0.497849	0.089001	0.000000	80.778645	
415000	-48.437673	58	1	1	'0 0 0 0 Z 0 0 0 	D	0.044152	0.044152	0.044152	0.044152	0.000000	0.044152	0.044152	0.044152	0.528089	0.345492	0.011904	0.114514	93.036882	
416000	-48.949022	554	1	3	'0 0 0 0 Z Z 0 Z 	D	0.084408	0.084408	0.084408	0.084408	0.000000	0.000000	0.084408	0.000000	0.274991	0.447694	0.000000	0.277315	90.869342	
417000	-48.399695	839	1	1	'0 0 0 Z 0 0 0 0 	D	0.041363	0.041363	0.041363	0.000000	0.041363	0.041363	0.041363	0.041363	0.376367	0.044108	0.335116	0.244409	94.139294	
418000	-48.618058	505	1	1	'0 0 0 0 0 0 Z 0 	D	0.088602	0.088602	0.088602	0.088602	0.088602	0.088602	0.000000	0.088602	0.560277	0.271214	0.146683	0.021826	71.539448	
419000	-47.718462	962	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.151339	0.151339	0.151339	0.151339	0.151339	0.151339	0.000000	0.278421	0.265444	0.252484	0.203651	64.119810	
420000	-48.310751	267	1	1	'0 0 0 Z 0 0 0 0 	D	0.045574	0.045574	0.045574	0.000000	0.045574	0.045574	0.045574	0.045574	0.389471	0.046454	0.337455	0.226620	58.128400	
421000	-48.177424	820	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.096200	0.096200	0.096200	0.096200	0.096200	0.096200	0.000000	0.233077	0.334443	0.252949	0.179531	47.061500	
422000	-48.967552	78	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.300618	0.300618	0.300618	0.300618	0.300618	0.300618	0.300618	0.263604	0.249824	0.247951	0.238620	39.056822	
423000	-50.454381	248	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.162941	0.000000	0.162941	0.162941	0.162941	0.162941	0.162941	0.402355	0.083500	0.326549	0.187596	53.424032	
424000	-49.542706	67	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.298270	0.298270	0.298270	0.298270	0.298270	0.298270	0.298270	0.251896	0.249897	0.249735	0.248472	67.650156	
425000	-50.216963	195	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.337707	0.000000	0.337707	0.337707	0.337707	0.337707	0.337707	0.279575	0.219307	0.263042	0.238076	93.438091	
426000	-48.589132	192	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.166428	0.000000	0.000000	0.166428	0.166428	0.166428	0.000000	0.592419	0.000000	0.407581	0.000000	86.024881	
427000	-47.557868	897	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.090985	0.090985	0.090985	0.090985	0.090985	0.090985	0.090985	0.210031	0.320457	0.222238	0.247274	96.476908	
428000	-51.817055	432	2	2	'Z 0 1 Z 1 0 0 0 	D	0.000000	5.063542	20.409745	0.000000	20.409745	5.063542	5.063542	5.063542	0.250000	0.250000	0.250000	0.250000	83.674496	
429000	-52.368572	28	3	1	'Z 0 1 1 2 0 0 0 	D	0.000000	10.349694	29.715183	29.715183	34.684625	10.349694	10.349694	10.349694	0.250000	0.250000	0.250000	0.250000	49.417577	
430000	-48.500977	13	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.104923	0.104923	0.104923	0.104923	0.104923	0.104923	0.104923	0.254017	0.293434	0.235030	0.217519	50.634409	
431000	-47.648672	976	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.090330	0.090330	0.090330	0.090330	0.090330	0.090330	0.000000	0.239420	0.335798	0.252165	0.172616	42.206628	
432000	-50.608598	353	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.679713	0.679713	0.679713	0.679713	0.679713	0.679713	0.679713	0.250018	0.249998	0.249998	0.249986	36.120925	
433000	-47.498429	945	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.143766	0.000000	0.143766	0.143766	0.143766	0.143766	0.143766	0.365474	0.104727	0.323794	0.206005	29.453987	
434000	-46.743761	952	1	3	'0 0 0 0 0 Z Z Z 	D	0.051106	0.051106	0.051106	0.051106	0.051106	0.000000	0.000000	0.000000	0.381097	0.593041	0.025863	0.000000	1.161683	
435000	-48.054510	788	1	2	'0 0 Z 0 0 Z 0 0 	D	0.277440	0.277440	0.000000	0.277440	0.277440	0.000000	0.277440	0.277440	0.253254	0.222744	0.273464	0.250538	0.964434	
436000	-47.469927	253	1	1	'0 0 0 0 0 Z 0 0 	D	0.064631	0.064631	0.064631	0.064631	0.064631	0.000000	0.064631	0.064631	0.365987	0.420717	0.038547	0.174748	0.122966	
437000	-48.335484	14	1	0	'0 0 0 0 0 0 0 0 	I	0.039146	0.039146	0.039146	0.039146	0.039146	0.039146	0.039146	0.039146	0.444473	0.294599	0.156921	0.104008	7.985937	
438000	-48.623551	92	1	2	'0 0 0 0 0 0 Z Z 	D	0.041257	0.041257	0.041257	0.041257	0.041257	0.041257	0.000000	0.000000	0.519033	0.336986	0.143980	0.000000	7.260280	
439000	-50.728301	270	1	2	'0 0 0 0 Z Z 0 0 	D	0.066035	0.066035	0.066035	0.066035	0.000000	0.000000	0.066035	0.066035	0.273329	0.510580	0.000000	0.216091	13.508924	
440000	-47.414686	945	1	2	'0 0 0 Z 0 0 Z 0 	D	0.055672	0.055672	0.055672	0.000000	0.055672	0.055672	0.000000	0.055672	0.436983	0.064426	0.378772	0.119819	3.876510	
441000	-48.526414	592	1	1	'0 0 0 0 0 0 Z 0 	D	0.069160	0.069160	0.069160	0.069160	0.069160	0.069160	0.000000	0.069160	0.485144	0.319689	0.162654	0.032513	17.841021	
442000	-48.069674	902	1	3	'0 0 0 0 Z Z 0 Z 	D	0.059367	0.059367	0.059367	0.059367	0.000000	0.000000	0.059367	0.000000	0.326733	0.500997	0.000000	0.172269	26.312649	
443000	-47.306637	595	1	1	'0 0 0 0 0 Z 0 0 	D	0.063301	0.063301	0.063301	0.063301	0.063301	0.000000	0.063301	0.063301	0.371715	0.425947	0.037018	0.165320	23.420096	
444000	-48.958877	631	1	2	'0 0 0 0 0 Z 0 Z 	D	0.115524	0.115524	0.115524	0.115524	0.115524	0.000000	0.115524	0.000000	0.271666	0.371854	0.092373	0.264107	12.891907	
445000	-48.098859	728	1	3	'0 0 0 0 Z Z 0 Z 	D	0.050181	0.050181	0.050181	0.050181	0.000000	0.000000	0.050181	0.000000	0.301314	0.472884	0.000000	0.225802	0.952205	
446000	-46.212244	29	1	2	'0 0 0 0 0 Z 0 Z 	D	0.034884	0.034884	0.034884	0.034884	0.034884	0.000000	0.034884	0.000000	0.393008	0.463491	0.015224	0.128276	6.545279	
447000	-46.690761	837	1	2	'0 0 0 0 0 Z 0 Z 	D	0.052537	0.052537	0.052537	0.052537	0.052537	0.000000	0.052537	0.000000	0.328182	0.479207	0.016026	0.176585	3.245296	
448000	-47.170622	568	1	1	'0 0 0 0 0 0 Z 0 	D	0.037481	0.037481	0.037481	0.037481	0.037481	0.037481	0.000000	0.037481	0.402147	0.298799	0.221374	0.077680	0.619371	
449000	-48.104480	624	1	2	'0 0 0 0 0 Z 0 Z 	D	0.077662	0.077662	0.077662	0.077662	0.077662	0.000000	0.077662	0.000000	0.228145	0.420647	0.038802	0.312406	5.148086	
450000	-45.946903	98	1	1	'0 0 0 0 0 Z 0 0 	D	0.142934	0.142934	0.142934	0.142934	0.142934	0.000000	0.142934	0.142934	0.268943	0.298703	0.179525	0.252829	0.847165	
451000	-48.332830	214	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.124664	0.000000	0.000000	0.124664	0.124664	0.124664	0.124664	0.488478	0.000000	0.378261	0.133261	3.537697	
452000	-51.904631	317	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.393397	0.393397	0.393397	0.393397	0.393397	0.393397	0.000000	0.256728	0.250036	0.250031	0.243206	12.344648	
453000	-47.838426	228	1	3	'0 0 0 0 0 Z Z Z 	D	0.047208	0.047208	0.047208	0.047208	0.047208	0.000000	0.000000	0.000000	0.491767	0.497067	0.011166	0.000000	29.120760	
454000	-46.005105	98	1	4	'0 0 Z 0 0 Z Z Z 	D	0.161214	0.161214	0.000000	0.161214	0.161214	0.000000	0.000000	0.000000	0.550526	0.000000	0.449474	0.000000	26.634015	
455000	-47.322749	455	1	2	'0 0 0 0 0 Z 0 Z 	D	0.024595	0.024595	0.024595	0.024595	0.024595	0.000000	0.024595	0.000000	0.339433	0.526427	0.004287	0.129853	26.767239	
456000	-47.721261	702	1	2	'0 0 0 0 Z Z 0 0 	D	0.046586	0.046586	0.046586	0.046586	0.000000	0.000000	0.046586	0.046586	0.422135	0.469595	0.000000	0.108270	15.903826	
457000	-47.086526	949	1	2	'0 0 0 0 0 Z 0 Z 	D	0.030128	0.030128	0.030128	0.030128	0.030128	0.000000	0.030128	0.000000	0.318414	0.489722	0.012302	0.179563	15.035533	
458000	-49.146393	429	1	2	'0 0 0 Z 0 0 Z 0 	D	0.061795	0.061795	0.061795	0.000000	0.061795	0.061795	0.000000	0.061795	0.456069	0.061715	0.372271	0.109944	14.608941	
459000	-49.357880	92	1	2	'0 0 Z 0 0 Z 0 0 	D	0.046071	0.046071	0.000000	0.046071	0.046071	0.000000	0.046071	0.046071	0.921487	0.002151	0.016986	0.059375	27.066343	
460000	-46.507512	371	1	1	'0 0 0 0 0 Z 0 0 	D	0.161649	0.161649	0.161649	0.161649	0.161649	0.000000	0.161649	0.161649	0.262609	0.288651	0.194603	0.254138	27.337598	
461000	-46.594411	788	1	1	'0 0 0 0 0 Z 0 0 	D	0.110538	0.110538	0.110538	0.110538	0.110538	0.000000	0.110538	0.110538	0.284937	0.329453	0.132752	0.252858	37.623792	
462000	-46.124112	788	1	1	'0 0 0 0 0 Z 0 0 	D	0.208422	0.208422	0.208422	0.208422	0.208422	0.000000	0.208422	0.208422	0.254519	0.264248	0.230317	0.250916	35.253482	
463000	-46.732040	623	1	3	'0 0 0 0 0 Z Z Z 	D	0.053302	0.053302	0.053302	0.053302	0.053302	0.000000	0.000000	0.000000	0.383999	0.585130	0.030871	0.000000	18.562708	
464000	-49.838269	645	1	2	'0 0 0 Z 0 0 Z 0 	D	0.041606	0.041606	0.041606	0.000000	0.041606	0.041606	0.000000	0.041606	0.512724	0.069737	0.340872	0.076666	30.457495	
465000	-48.554420	796	1	3	'0 0 0 0 Z Z 0 Z 	D	0.075566	0.075566	0.075566	0.075566	0.000000	0.000000	0.075566	0.000000	0.370457	0.462318	0.000000	0.167225	39.573481	
466000	-49.897703	136	1	0	'0 0 0 0 0 0 0 0 	I	0.057561	0.057561	0.057561	0.057561	0.057561	0.057561	0.057561	0.057561	0.353001	0.283568	0.201536	0.161895	49.505360	
467000	-49.257066	737	1	1	'0 0 0 0 Z 0 0 0 	D	0.040303	0.040303	0.040303	0.040303	0.000000	0.040303	0.040303	0.040303	0.607585	0.334388	0.002017	0.056011	49.536672	
468000	-48.092553	104	1	1	'0 0 0 0 0 Z 0 0 	D	0.050567	0.050567	0.050567	0.050567	0.050567	0.000000	0.050567	0.050567	0.316139	0.454982	0.022580	0.206299	57.572418	
469000	-48.330908	955	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.045403	0.045403	0.000000	0.045403	0.000000	0.045403	0.045403	0.000000	1.000000	0.000000	0.000000	0.000000	54.880655	
470000	-48.680583	29	1	2	'0 0 Z Z 0 0 0 0 	D	0.023623	0.023623	0.000000	0.000000	0.023623	0.023623	0.023623	0.023623	0.603909	0.000000	0.323075	0.073016	60.614999	
471000	-48.921304	888	1	2	'0 0 Z Z 0 0 0 0 	D	0.040976	0.040976	0.000000	0.000000	0.040976	0.040976	0.040976	0.040976	0.537345	0.000000	0.377547	0.085108	63.202087	
472000	-47.509974	178	1	4	'0 0 Z 0 0 Z Z Z 	D	0.048629	0.048629	0.000000	0.048629	0.048629	0.000000	0.000000	0.000000	0.928089	0.000000	0.071911	0.000000	52.860441	
473000	-49.493447	407	1	2	'0 0 0 0 0 0 Z Z 	D	0.144961	0.144961	0.144961	0.144961	0.144961	0.144961	0.000000	0.000000	0.388005	0.324671	0.287324	0.000000	56.609728	
474000	-49.786413	26	1	3	'0 0 0 0 0 Z Z Z 	D	0.097323	0.097323	0.097323	0.097323	0.097323	0.000000	0.000000	0.000000	0.422233	0.490605	0.087162	0.000000	67.610177	
475000	-47.160180	477	1	2	'0 0 0 0 0 Z 0 Z 	D	0.069643	0.069643	0.069643	0.069643	0.069643	0.000000	0.069643	0.000000	0.310106	0.430831	0.037805	0.221259	77.684200	
476000	-48.188505	69	1	3	'0 0 0 0 0 Z Z Z 	D	0.057861	0.057861	0.057861	0.057861	0.057861	0.000000	0.000000	0.000000	0.372120	0.595641	0.032238	0.000000	78.473471	
477000	-48.741656	451	1	2	'0 0 0 Z 0 0 Z 0 	D	0.044267	0.044267	0.044267	0.000000	0.044267	0.044267	0.000000	0.044267	0.521731	0.043122	0.356381	0.078767	92.914168	
478000	-47.198910	689	1	2	'0 0 0 0 0 0 Z Z 	D	0.056580	0.056580	0.056580	0.056580	0.056580	0.056580	0.000000	0.000000	0.456215	0.316367	0.227419	0.000000	91.446119	
479000	-47.752604	36	1	1	'0 0 0 0 0 0 0 Z 	D	0.043633	0.043633	0.043633	0.043633	0.043633	0.043633	0.043633	0.000000	0.362352	0.278049	0.225139	0.134460	87.594212	
480000	-47.464220	788	1	2	'0 0 0 0 0 Z 0 Z 	D	0.331196	0.331196	0.331196	0.331196	0.331196	0.000000	0.331196	0.000000	0.262049	0.244661	0.267640	0.225650	72.729758	
481000	-49.899317	792	1	3	'0 0 0 0 0 Z Z Z 	D	0.027963	0.027963	0.027963	0.027963	0.027963	0.000000	0.000000	0.000000	0.412124	0.581300	0.006576	0.000000	80.431970	
482000	-47.816272	460	1	4	'0 0 Z 0 0 Z Z Z 	D	0.048798	0.048798	0.000000	0.048798	0.048798	0.000000	0.000000	0.000000	0.943720	0.000000	0.056280	0.000000	81.570317	
483000	-48.329038	786	1	2	'0 0 0 0 0 0 Z Z 	D	0.051487	0.051487	0.051487	0.051487	0.051487	0.051487	0.000000	0.000000	0.433059	0.345451	0.221490	0.000000	80.305519	
484000	-48.689644	116	1	2	'0 0 0 0 0 Z 0 Z 	D	0.219486	0.219486	0.219486	0.219486	0.219486	0.000000	0.219486	0.000000	0.236474	0.285635	0.183901	0.293990	81.835997	
485000	-48.118691	551	1	3	'0 0 0 0 0 Z Z Z 	D	0.057600	0.057600	0.057600	0.057600	0.057600	0.000000	0.000000	0.000000	0.482800	0.487887	0.029313	0.000000	94.659166	
486000	-48.103571	667	1	1	'0 0 0 0 0 0 0 Z 	D	0.043556	0.043556	0.043556	0.043556	0.043556	0.043556	0.043556	0.000000	0.509770	0.292284	0.142969	0.054977	72.882945	
487000	-48.827227	206	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.098580	0.098580	0.098580	0.098580	0.098580	0.098580	0.098580	0.235458	0.324627	0.230816	0.209099	88.042351	
488000	-47.735204	794	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.094818	0.094818	0.094818	0.094818	0.094818	0.094818	0.094818	0.230464	0.292610	0.231438	0.245488	82.308683	
489000	-48.823646	209	1	1	'0 0 0 0 0 0 0 Z 	D	0.076013	0.076013	0.076013	0.076013	0.076013	0.076013	0.076013	0.000000	0.431376	0.257187	0.221788	0.089649	85.877705	
490000	-49.765799	642	1	3	'0 0 0 Z 0 0 Z Z 	D	0.033304	0.033304	0.033304	0.000000	0.033304	0.033304	0.000000	0.000000	0.615575	0.038006	0.346419	0.000000	76.632490	
491000	-47.397268	789	1	2	'0 0 0 0 0 0 Z Z 	D	0.049035	0.049035	0.049035	0.049035	0.049035	0.049035	0.000000	0.000000	0.445595	0.351815	0.202590	0.000000	76.382313	
492000	-48.142793	427	1	0	'0 0 0 0 0 0 0 0 	I	0.064736	0.064736	0.064736	0.064736	0.064736	0.064736	0.064736	0.064736	0.484606	0.252513	0.172826	0.090055	88.787311	
493000	-48.360695	934	1	1	'0 0 0 0 0 0 0 Z 	D	0.034694	0.034694	0.034694	0.034694	0.034694	0.034694	0.034694	0.000000	0.339562	0.316475	0.191444	0.152519	94.883486	
494000	-48.907289	236	1	1	'0 0 Z 0 0 0 0 0 	D	0.031490	0.031490	0.000000	0.031490	0.031490	0.031490	0.031490	0.031490	0.708685	0.002987	0.233385	0.054942	82.456512	
495000	-47.974263	339	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.146643	0.146643	0.146643	0.146643	0.146643	0.146643	0.146643	0.249272	0.267238	0.242093	0.241397	79.232860	
496000	-48.383071	619	1	0	'0 0 0 0 0 0 0 0 	I	0.055866	0.055866	0.055866	0.055866	0.055866	0.055866	0.055866	0.055866	0.413800	0.263218	0.197410	0.125572	71.707883	
