Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_LA1=2.txt
Log File Name:                   LL1=0_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2066367834
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
395000	-60.058698	759	2	1	'1 0 1 0 1 0 Z 1 	D	64.403206	5.075602	64.403206	5.075602	64.403206	5.075602	0.000000	64.403206	0.250000	0.250000	0.250000	0.250000	46.058994	
396000	-63.368786	342	1	1	'0 Z 0 0 0 0 0 0 	D	34.108535	0.000000	34.108535	34.108535	34.108535	34.108535	34.108535	34.108535	0.250000	0.250000	0.250000	0.250000	48.336817	
397000	-60.464344	993	2	1	'0 1 0 1 0 1 Z 0 	D	100.000000	17.183833	100.000000	17.183833	100.000000	17.183833	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	50.205992	
398000	-63.368786	304	1	1	'0 Z 0 0 0 0 0 0 	D	31.305381	0.000000	31.305381	31.305381	31.305381	31.305381	31.305381	31.305381	0.250000	0.250000	0.250000	0.250000	59.257316	
399000	-63.368786	397	1	1	'0 Z 0 0 0 0 0 0 	D	82.058624	0.000000	82.058624	82.058624	82.058624	82.058624	82.058624	82.058624	0.250000	0.250000	0.250000	0.250000	54.050126	
400000	-63.368786	778	1	1	'0 Z 0 0 0 0 0 0 	D	21.833982	0.000000	21.833982	21.833982	21.833982	21.833982	21.833982	21.833982	0.250000	0.250000	0.250000	0.250000	39.019883	
401000	-63.368786	967	1	1	'0 Z 0 0 0 0 0 0 	D	54.155329	0.000000	54.155329	54.155329	54.155329	54.155329	54.155329	54.155329	0.250000	0.250000	0.250000	0.250000	48.007681	
402000	-63.368786	233	1	1	'0 Z 0 0 0 0 0 0 	D	35.817515	0.000000	35.817515	35.817515	35.817515	35.817515	35.817515	35.817515	0.250000	0.250000	0.250000	0.250000	73.134516	
403000	-61.699388	279	2	1	'1 Z 1 0 1 0 0 1 	D	100.000000	0.000000	100.000000	63.037504	100.000000	63.037504	63.037504	100.000000	0.250000	0.250000	0.250000	0.250000	80.653443	
404000	-63.368785	332	1	1	'0 Z 0 0 0 0 0 0 	D	3.374813	0.000000	3.374813	3.374813	3.374813	3.374813	3.374813	3.374813	0.250000	0.250000	0.250000	0.250000	76.702386	
405000	-63.368786	529	1	1	'0 Z 0 0 0 0 0 0 	D	69.542911	0.000000	69.542911	69.542911	69.542911	69.542911	69.542911	69.542911	0.250000	0.250000	0.250000	0.250000	80.665867	
406000	-63.456514	167	1	1	'0 Z 0 0 0 0 0 0 	D	4.153875	0.000000	4.153875	4.153875	4.153875	4.153875	4.153875	4.153875	0.250000	0.250000	0.250000	0.250000	85.643487	
407000	-63.368786	185	1	1	'0 Z 0 0 0 0 0 0 	D	7.273675	0.000000	7.273675	7.273675	7.273675	7.273675	7.273675	7.273675	0.250000	0.250000	0.250000	0.250000	85.971912	
408000	-63.368786	85	1	1	'0 Z 0 0 0 0 0 0 	D	26.290912	0.000000	26.290912	26.290912	26.290912	26.290912	26.290912	26.290912	0.250000	0.250000	0.250000	0.250000	85.824368	
409000	-59.569217	885	2	2	'1 Z 1 0 1 0 Z 1 	D	100.000000	0.000000	100.000000	22.092813	100.000000	22.092813	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	73.507409	
410000	-59.866560	399	2	1	'1 Z 1 0 1 0 1 1 	D	77.381406	0.000000	77.381406	40.501826	77.381406	40.501826	77.381406	77.381406	0.250000	0.250000	0.250000	0.250000	58.477643	
411000	-60.473858	343	2	2	'0 Z 0 0 Z 1 1 1 	D	8.452624	0.000000	8.452624	8.452624	0.000000	30.369259	30.369259	30.369259	0.250000	0.250000	0.250000	0.250000	46.904015	
412000	-59.674116	74	2	2	'1 Z 1 0 Z 1 1 1 	D	100.000000	0.000000	100.000000	20.544747	0.000000	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	46.154310	
413000	-59.575195	889	2	2	'1 Z 1 0 Z 1 1 1 	D	100.000000	0.000000	100.000000	18.602352	0.000000	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	44.476230	
414000	-63.368786	171	1	1	'0 Z 0 0 0 0 0 0 	D	13.381920	0.000000	13.381920	13.381920	13.381920	13.381920	13.381920	13.381920	0.250000	0.250000	0.250000	0.250000	52.004913	
415000	-59.982050	694	1	1	'0 Z 0 0 0 0 0 0 	D	0.178176	0.000000	0.178176	0.178176	0.178176	0.178176	0.178176	0.178176	0.283181	0.249988	0.243592	0.223239	45.001583	
416000	-63.368786	621	1	1	'0 Z 0 0 0 0 0 0 	D	7.840239	0.000000	7.840239	7.840239	7.840239	7.840239	7.840239	7.840239	0.250000	0.250000	0.250000	0.250000	25.007056	
417000	-63.397972	578	1	1	'0 Z 0 0 0 0 0 0 	D	9.914189	0.000000	9.914189	9.914189	9.914189	9.914189	9.914189	9.914189	0.250000	0.250000	0.250000	0.250000	27.207199	
418000	-63.471468	605	1	1	'0 Z 0 0 0 0 0 0 	D	0.514611	0.000000	0.514611	0.514611	0.514611	0.514611	0.514611	0.514611	0.250118	0.249988	0.249987	0.249907	35.588813	
419000	-63.368786	575	1	1	'0 Z 0 0 0 0 0 0 	D	24.580644	0.000000	24.580644	24.580644	24.580644	24.580644	24.580644	24.580644	0.250000	0.250000	0.250000	0.250000	34.758498	
420000	-59.795851	623	2	1	'0 Z 0 1 1 0 0 0 	D	16.003578	0.000000	16.003578	5.374598	5.374598	16.003578	16.003578	16.003578	0.250000	0.250000	0.250000	0.250000	28.902008	
421000	-63.368786	987	1	1	'0 Z 0 0 0 0 0 0 	D	20.356858	0.000000	20.356858	20.356858	20.356858	20.356858	20.356858	20.356858	0.250000	0.250000	0.250000	0.250000	40.137498	
422000	-63.112078	180	2	1	'0 Z 0 0 1 0 0 1 	D	70.870815	0.000000	70.870815	70.870815	75.038495	70.870815	70.870815	75.038495	0.250000	0.250000	0.250000	0.250000	40.468715	
423000	-63.405920	762	1	1	'0 Z 0 0 0 0 0 0 	D	18.401630	0.000000	18.401630	18.401630	18.401630	18.401630	18.401630	18.401630	0.250000	0.250000	0.250000	0.250000	42.754883	
424000	-63.369032	330	1	1	'0 Z 0 0 0 0 0 0 	D	9.989132	0.000000	9.989132	9.989132	9.989132	9.989132	9.989132	9.989132	0.250000	0.250000	0.250000	0.250000	22.179574	
425000	-61.849167	64	1	1	'0 Z 0 0 0 0 0 0 	D	0.549727	0.000000	0.549727	0.549727	0.549727	0.549727	0.549727	0.549727	0.250748	0.249925	0.249916	0.249411	2.853391	
426000	-63.368786	464	1	1	'0 Z 0 0 0 0 0 0 	D	14.859907	0.000000	14.859907	14.859907	14.859907	14.859907	14.859907	14.859907	0.250000	0.250000	0.250000	0.250000	3.930184	
427000	-62.293385	3	2	1	'1 Z 1 1 0 1 1 1 	D	5.081327	0.000000	5.081327	5.081327	13.628031	5.081327	5.081327	5.081327	0.250000	0.250000	0.250000	0.250000	5.985231	
428000	-59.618124	971	2	1	'0 Z 0 1 1 0 0 0 	D	1.144434	0.000000	1.144434	0.238098	0.238098	1.144434	1.144434	1.144434	0.249847	0.249878	0.250187	0.250088	1.379847	
429000	-62.067907	916	1	1	'0 Z 0 0 0 0 0 0 	D	0.430400	0.000000	0.430400	0.430400	0.430400	0.430400	0.430400	0.430400	0.253343	0.249681	0.249606	0.247370	1.972415	
430000	-61.113043	836	1	1	'0 Z 0 0 0 0 0 0 	D	0.113959	0.000000	0.113959	0.113959	0.113959	0.113959	0.113959	0.113959	0.240556	0.306697	0.203714	0.249033	4.359918	
431000	-59.364167	311	1	1	'0 Z 0 0 0 0 0 0 	D	0.222015	0.000000	0.222015	0.222015	0.222015	0.222015	0.222015	0.222015	0.274193	0.250961	0.245206	0.229640	2.285717	
432000	-61.342980	297	1	2	'0 Z 0 0 0 0 Z 0 	D	0.174135	0.000000	0.174135	0.174135	0.174135	0.174135	0.000000	0.174135	0.363565	0.262815	0.242364	0.131255	0.180912	
433000	-61.841153	747	1	1	'0 Z 0 0 0 0 0 0 	D	0.264865	0.000000	0.264865	0.264865	0.264865	0.264865	0.264865	0.264865	0.265365	0.249304	0.247634	0.237696	6.638222	
434000	-60.313499	425	1	1	'0 Z 0 0 0 0 0 0 	D	0.219574	0.000000	0.219574	0.219574	0.219574	0.219574	0.219574	0.219574	0.280967	0.248647	0.245256	0.225130	3.359063	
435000	-61.326683	234	1	1	'0 Z 0 0 0 0 0 0 	D	0.330433	0.000000	0.330433	0.330433	0.330433	0.330433	0.330433	0.330433	0.254998	0.249532	0.249406	0.246064	1.973562	
436000	-64.335071	560	1	2	'0 Z 0 0 0 0 Z 0 	D	0.107726	0.000000	0.107726	0.107726	0.107726	0.107726	0.000000	0.107726	0.319612	0.352266	0.216270	0.111852	1.421187	
437000	-63.369517	649	1	1	'0 Z 0 0 0 0 0 0 	D	5.295090	0.000000	5.295090	5.295090	5.295090	5.295090	5.295090	5.295090	0.250000	0.250000	0.250000	0.250000	5.954748	
438000	-63.368777	291	1	1	'0 Z 0 0 0 0 0 0 	D	3.895901	0.000000	3.895901	3.895901	3.895901	3.895901	3.895901	3.895901	0.250000	0.250000	0.250000	0.250000	12.088261	
439000	-60.137234	241	1	1	'0 Z 0 0 0 0 0 0 	D	0.210845	0.000000	0.210845	0.210845	0.210845	0.210845	0.210845	0.210845	0.270155	0.248938	0.246932	0.233974	7.646031	
440000	-63.368786	118	1	1	'0 Z 0 0 0 0 0 0 	D	4.185378	0.000000	4.185378	4.185378	4.185378	4.185378	4.185378	4.185378	0.250000	0.250000	0.250000	0.250000	1.159083	
441000	-60.202520	979	2	1	'1 Z 1 0 1 0 1 0 	D	0.256709	0.000000	0.256709	0.242038	0.256709	0.242038	0.256709	0.242038	0.266635	0.249246	0.247838	0.236282	0.382519	
442000	-60.664106	554	1	1	'0 Z 0 0 0 0 0 0 	D	0.250261	0.000000	0.250261	0.250261	0.250261	0.250261	0.250261	0.250261	0.261811	0.249373	0.248158	0.240657	0.859408	
443000	-60.828823	247	1	1	'0 Z 0 0 0 0 0 0 	D	0.230079	0.000000	0.230079	0.230079	0.230079	0.230079	0.230079	0.230079	0.269985	0.248596	0.247116	0.234302	12.174861	
444000	-59.603982	74	2	2	'1 Z 1 0 0 Z 1 0 	D	11.289946	0.000000	11.289946	3.188708	3.188708	0.000000	11.289946	3.188708	0.250000	0.250000	0.250000	0.250000	12.745853	
445000	-60.663294	641	1	1	'0 Z 0 0 0 0 0 0 	D	0.239528	0.000000	0.239528	0.239528	0.239528	0.239528	0.239528	0.239528	0.273732	0.248355	0.246708	0.231205	10.318916	
446000	-63.368990	319	1	1	'0 Z 0 0 0 0 0 0 	D	4.337205	0.000000	4.337205	4.337205	4.337205	4.337205	4.337205	4.337205	0.250000	0.250000	0.250000	0.250000	11.160147	
447000	-63.368786	415	1	1	'0 Z 0 0 0 0 0 0 	D	26.540720	0.000000	26.540720	26.540720	26.540720	26.540720	26.540720	26.540720	0.250000	0.250000	0.250000	0.250000	19.488827	
448000	-63.368786	598	1	1	'0 Z 0 0 0 0 0 0 	D	7.172749	0.000000	7.172749	7.172749	7.172749	7.172749	7.172749	7.172749	0.250000	0.250000	0.250000	0.250000	19.186671	
449000	-61.585675	192	1	2	'0 Z 0 0 0 0 Z 0 	D	0.179984	0.000000	0.179984	0.179984	0.179984	0.179984	0.000000	0.179984	0.341551	0.287767	0.237422	0.133259	7.085064	
450000	-60.132645	364	1	1	'0 Z 0 0 0 0 0 0 	D	0.324451	0.000000	0.324451	0.324451	0.324451	0.324451	0.324451	0.324451	0.273489	0.248953	0.246063	0.231495	0.385867	
451000	-59.922711	388	1	1	'0 Z 0 0 0 0 0 0 	D	0.164536	0.000000	0.164536	0.164536	0.164536	0.164536	0.164536	0.164536	0.273549	0.254777	0.241258	0.230416	3.313583	
452000	-60.337013	920	1	1	'0 Z 0 0 0 0 0 0 	D	0.297387	0.000000	0.297387	0.297387	0.297387	0.297387	0.297387	0.297387	0.268417	0.248881	0.247201	0.235501	0.180727	
453000	-61.304689	692	1	1	'0 Z 0 0 0 0 0 0 	D	0.191131	0.000000	0.191131	0.191131	0.191131	0.191131	0.191131	0.191131	0.282369	0.250681	0.243737	0.223213	1.413488	
454000	-63.368786	798	1	1	'0 Z 0 0 0 0 0 0 	D	30.284701	0.000000	30.284701	30.284701	30.284701	30.284701	30.284701	30.284701	0.250000	0.250000	0.250000	0.250000	25.910101	
455000	-63.368786	933	1	1	'0 Z 0 0 0 0 0 0 	D	64.497287	0.000000	64.497287	64.497287	64.497287	64.497287	64.497287	64.497287	0.250000	0.250000	0.250000	0.250000	24.357014	
456000	-63.387746	195	1	1	'0 Z 0 0 0 0 0 0 	D	20.044919	0.000000	20.044919	20.044919	20.044919	20.044919	20.044919	20.044919	0.250000	0.250000	0.250000	0.250000	49.986374	
457000	-63.368786	109	1	1	'0 Z 0 0 0 0 0 0 	D	61.336295	0.000000	61.336295	61.336295	61.336295	61.336295	61.336295	61.336295	0.250000	0.250000	0.250000	0.250000	73.235604	
458000	-63.368786	304	1	1	'0 Z 0 0 0 0 0 0 	D	25.266965	0.000000	25.266965	25.266965	25.266965	25.266965	25.266965	25.266965	0.250000	0.250000	0.250000	0.250000	60.955365	
459000	-63.368786	627	1	1	'0 Z 0 0 0 0 0 0 	D	8.308624	0.000000	8.308624	8.308624	8.308624	8.308624	8.308624	8.308624	0.250000	0.250000	0.250000	0.250000	59.273888	
460000	-63.368786	368	1	1	'0 Z 0 0 0 0 0 0 	D	20.205288	0.000000	20.205288	20.205288	20.205288	20.205288	20.205288	20.205288	0.250000	0.250000	0.250000	0.250000	64.497727	
461000	-63.370447	548	1	1	'0 Z 0 0 0 0 0 0 	D	48.103645	0.000000	48.103645	48.103645	48.103645	48.103645	48.103645	48.103645	0.250000	0.250000	0.250000	0.250000	46.960080	
462000	-63.368786	97	1	1	'0 Z 0 0 0 0 0 0 	D	14.487627	0.000000	14.487627	14.487627	14.487627	14.487627	14.487627	14.487627	0.250000	0.250000	0.250000	0.250000	44.038041	
463000	-65.758077	387	1	3	'0 Z 0 0 Z Z 0 0 	D	0.297970	0.000000	0.297970	0.297970	0.000000	0.000000	0.297970	0.297970	0.582431	0.331429	0.000000	0.086140	29.344899	
464000	-60.025644	490	1	1	'0 Z 0 0 0 0 0 0 	D	0.154587	0.000000	0.154587	0.154587	0.154587	0.154587	0.154587	0.154587	0.296446	0.250249	0.240401	0.212904	5.823722	
465000	-59.501792	916	1	1	'0 Z 0 0 0 0 0 0 	D	0.214277	0.000000	0.214277	0.214277	0.214277	0.214277	0.214277	0.214277	0.282186	0.249658	0.244444	0.223712	0.304698	
466000	-63.368786	932	1	1	'0 Z 0 0 0 0 0 0 	D	4.871943	0.000000	4.871943	4.871943	4.871943	4.871943	4.871943	4.871943	0.250000	0.250000	0.250000	0.250000	8.268819	
467000	-60.436389	884	1	1	'0 Z 0 0 0 0 0 0 	D	0.274418	0.000000	0.274418	0.274418	0.274418	0.274418	0.274418	0.274418	0.262676	0.249006	0.248338	0.239980	9.074286	
468000	-60.550870	387	1	2	'0 Z 0 0 0 0 Z 0 	D	0.141715	0.000000	0.141715	0.141715	0.141715	0.141715	0.000000	0.141715	0.381511	0.282050	0.231316	0.105123	1.996165	
469000	-60.097942	990	1	1	'0 Z 0 0 0 0 0 0 	D	0.211072	0.000000	0.211072	0.211072	0.211072	0.211072	0.211072	0.211072	0.281288	0.250678	0.244032	0.224002	0.665351	
470000	-60.004176	810	1	1	'0 Z 0 0 0 0 0 0 	D	0.167984	0.000000	0.167984	0.167984	0.167984	0.167984	0.167984	0.167984	0.301156	0.251739	0.238111	0.208993	3.023271	
471000	-59.803969	810	1	1	'0 Z 0 0 0 0 0 0 	D	0.132494	0.000000	0.132494	0.132494	0.132494	0.132494	0.132494	0.132494	0.302878	0.267873	0.226185	0.203064	1.429476	
472000	-59.909503	406	1	1	'0 Z 0 0 0 0 0 0 	D	0.221743	0.000000	0.221743	0.221743	0.221743	0.221743	0.221743	0.221743	0.272583	0.249351	0.245909	0.232157	12.867451	
473000	-63.368786	191	1	1	'0 Z 0 0 0 0 0 0 	D	3.711839	0.000000	3.711839	3.711839	3.711839	3.711839	3.711839	3.711839	0.250000	0.250000	0.250000	0.250000	26.253324	
474000	-63.368786	212	1	1	'0 Z 0 0 0 0 0 0 	D	14.303905	0.000000	14.303905	14.303905	14.303905	14.303905	14.303905	14.303905	0.250000	0.250000	0.250000	0.250000	15.867794	
475000	-63.368786	247	1	1	'0 Z 0 0 0 0 0 0 	D	17.048301	0.000000	17.048301	17.048301	17.048301	17.048301	17.048301	17.048301	0.250000	0.250000	0.250000	0.250000	35.400761	
476000	-63.368786	18	1	1	'0 Z 0 0 0 0 0 0 	D	48.563309	0.000000	48.563309	48.563309	48.563309	48.563309	48.563309	48.563309	0.250000	0.250000	0.250000	0.250000	46.590691	
477000	-63.093492	938	2	2	'0 Z Z 1 1 1 1 1 	D	2.832147	0.000000	0.000000	18.848710	18.848710	18.848710	18.848710	18.848710	0.250000	0.250000	0.250000	0.250000	41.172049	
478000	-60.385565	896	2	0	'0 0 0 0 1 1 1 1 	D	3.945592	3.945592	3.945592	3.945592	39.271886	39.271886	39.271886	39.271886	0.250000	0.250000	0.250000	0.250000	18.082419	
479000	-59.632400	932	2	2	'0 0 0 0 1 Z 1 Z 	D	6.875232	6.875232	6.875232	6.875232	34.605518	0.000000	34.605518	0.000000	0.250000	0.250000	0.250000	0.250000	26.430998	
480000	-59.694853	510	2	1	'0 0 0 0 1 Z 1 0 	D	9.959075	9.959075	9.959075	9.959075	77.034149	0.000000	77.034149	9.959075	0.250000	0.250000	0.250000	0.250000	43.816728	
481000	-59.744140	892	2	0	'0 0 0 0 1 1 1 1 	D	2.830777	2.830777	2.830777	2.830777	13.170382	13.170382	13.170382	13.170382	0.250000	0.250000	0.250000	0.250000	59.800483	
482000	-59.697203	782	2	0	'0 0 0 0 1 1 1 1 	D	8.963271	8.963271	8.963271	8.963271	42.932467	42.932467	42.932467	42.932467	0.250000	0.250000	0.250000	0.250000	53.055557	
483000	-63.368786	932	1	1	'0 Z 0 0 0 0 0 0 	D	30.995342	0.000000	30.995342	30.995342	30.995342	30.995342	30.995342	30.995342	0.250000	0.250000	0.250000	0.250000	64.427938	
484000	-59.747494	940	2	2	'0 Z 0 1 Z 0 0 0 	D	23.601122	0.000000	23.601122	5.082510	0.000000	23.601122	23.601122	23.601122	0.250000	0.250000	0.250000	0.250000	57.834107	
485000	-63.368786	3	1	1	'0 Z 0 0 0 0 0 0 	D	25.328401	0.000000	25.328401	25.328401	25.328401	25.328401	25.328401	25.328401	0.250000	0.250000	0.250000	0.250000	41.124238	
486000	-63.479491	434	1	1	'0 Z 0 0 0 0 0 0 	D	2.643647	0.000000	2.643647	2.643647	2.643647	2.643647	2.643647	2.643647	0.250000	0.250000	0.250000	0.250000	34.298184	
487000	-63.369728	986	1	1	'0 Z 0 0 0 0 0 0 	D	2.643400	0.000000	2.643400	2.643400	2.643400	2.643400	2.643400	2.643400	0.250000	0.250000	0.250000	0.250000	39.968392	
488000	-63.450579	98	1	1	'0 Z 0 0 0 0 0 0 	D	23.660231	0.000000	23.660231	23.660231	23.660231	23.660231	23.660231	23.660231	0.250000	0.250000	0.250000	0.250000	37.784329	
489000	-59.782544	185	1	1	'0 Z 0 0 0 0 0 0 	D	0.148172	0.000000	0.148172	0.148172	0.148172	0.148172	0.148172	0.148172	0.296999	0.262560	0.231201	0.209240	52.597926	
490000	-63.368786	253	1	1	'0 Z 0 0 0 0 0 0 	D	39.554301	0.000000	39.554301	39.554301	39.554301	39.554301	39.554301	39.554301	0.250000	0.250000	0.250000	0.250000	41.028470	
491000	-61.245729	87	2	2	'0 Z 0 0 Z 1 1 1 	D	7.158360	0.000000	7.158360	7.158360	0.000000	81.227796	81.227796	81.227796	0.250000	0.250000	0.250000	0.250000	49.800941	
492000	-63.369383	658	1	1	'0 Z 0 0 0 0 0 0 	D	9.889829	0.000000	9.889829	9.889829	9.889829	9.889829	9.889829	9.889829	0.250000	0.250000	0.250000	0.250000	26.738975	
493000	-61.149044	917	1	1	'0 Z 0 0 0 0 0 0 	D	0.320679	0.000000	0.320679	0.320679	0.320679	0.320679	0.320679	0.320679	0.270962	0.249260	0.246339	0.233440	21.378260	
494000	-62.988640	432	1	1	'0 Z 0 0 0 0 0 0 	D	0.715873	0.000000	0.715873	0.715873	0.715873	0.715873	0.715873	0.715873	0.250041	0.249996	0.249996	0.249968	22.031306	
495000	-60.265880	504	2	1	'0 Z 0 1 1 1 0 0 	D	86.947236	0.000000	86.947236	22.757778	22.757778	22.757778	86.947236	86.947236	0.250000	0.250000	0.250000	0.250000	42.232371	
496000	-63.368786	582	1	1	'0 Z 0 0 0 0 0 0 	D	31.275006	0.000000	31.275006	31.275006	31.275006	31.275006	31.275006	31.275006	0.250000	0.250000	0.250000	0.250000	39.062106	
497000	-59.751077	598	2	1	'0 Z 0 1 0 1 0 0 	D	87.088508	0.000000	87.088508	43.451705	87.088508	43.451705	87.088508	87.088508	0.250000	0.250000	0.250000	0.250000	42.939502	
498000	-64.807196	178	1	1	'0 0 0 Z 0 0 0 0 	D	81.061198	81.061198	81.061198	0.000000	81.061198	81.061198	81.061198	81.061198	0.250000	0.250000	0.250000	0.250000	79.059235	
499000	-60.405968	153	2	2	'0 1 0 Z Z 0 0 0 	D	26.368181	3.328099	26.368181	0.000000	0.000000	26.368181	26.368181	26.368181	0.250000	0.250000	0.250000	0.250000	89.514930	
500000	-63.368786	197	1	1	'0 Z 0 0 0 0 0 0 	D	51.277647	0.000000	51.277647	51.277647	51.277647	51.277647	51.277647	51.277647	0.250000	0.250000	0.250000	0.250000	91.867049	
501000	-63.368786	944	1	1	'0 Z 0 0 0 0 0 0 	D	15.322476	0.000000	15.322476	15.322476	15.322476	15.322476	15.322476	15.322476	0.250000	0.250000	0.250000	0.250000	94.900573	
502000	-62.353467	113	2	1	'0 Z 1 0 1 0 0 1 	D	36.433293	0.000000	70.801799	36.433293	70.801799	36.433293	36.433293	70.801799	0.250000	0.250000	0.250000	0.250000	86.939743	
503000	-63.368786	315	1	1	'0 Z 0 0 0 0 0 0 	D	47.704327	0.000000	47.704327	47.704327	47.704327	47.704327	47.704327	47.704327	0.250000	0.250000	0.250000	0.250000	95.002010	
504000	-63.376226	945	1	1	'0 Z 0 0 0 0 0 0 	D	4.288345	0.000000	4.288345	4.288345	4.288345	4.288345	4.288345	4.288345	0.250000	0.250000	0.250000	0.250000	63.966808	
505000	-63.368786	103	1	1	'0 Z 0 0 0 0 0 0 	D	10.199299	0.000000	10.199299	10.199299	10.199299	10.199299	10.199299	10.199299	0.250000	0.250000	0.250000	0.250000	60.465752	
506000	-63.372521	902	1	1	'0 Z 0 0 0 0 0 0 	D	1.472874	0.000000	1.472874	1.472874	1.472874	1.472874	1.472874	1.472874	0.250000	0.250000	0.250000	0.250000	53.021217	
507000	-63.368786	931	1	1	'0 Z 0 0 0 0 0 0 	D	17.619324	0.000000	17.619324	17.619324	17.619324	17.619324	17.619324	17.619324	0.250000	0.250000	0.250000	0.250000	44.548445	
508000	-63.410188	98	1	1	'0 Z 0 0 0 0 0 0 	D	29.814016	0.000000	29.814016	29.814016	29.814016	29.814016	29.814016	29.814016	0.250000	0.250000	0.250000	0.250000	48.954602	
509000	-62.009509	608	2	2	'0 0 0 0 1 Z 1 Z 	D	6.581842	6.581842	6.581842	6.581842	100.000000	0.000000	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	37.848212	
510000	-59.637303	652	2	2	'0 0 0 0 1 Z 1 Z 	D	5.125010	5.125010	5.125010	5.125010	35.516017	0.000000	35.516017	0.000000	0.250000	0.250000	0.250000	0.250000	30.550816	
511000	-62.998091	242	2	1	'0 0 0 0 1 0 1 Z 	D	25.445703	25.445703	25.445703	25.445703	73.036287	25.445703	73.036287	0.000000	0.250000	0.250000	0.250000	0.250000	33.280330	
512000	-59.548512	73	2	0	'0 0 0 0 1 1 1 1 	D	6.542617	6.542617	6.542617	6.542617	39.051995	39.051995	39.051995	39.051995	0.250000	0.250000	0.250000	0.250000	37.498681	
513000	-61.869858	479	2	1	'0 Z 1 0 0 1 1 0 	D	0.621938	0.000000	1.214201	0.621938	0.621938	1.214201	1.214201	0.621938	0.249995	0.249998	0.250004	0.250003	1.784040	
514000	-59.429798	664	1	1	'0 Z 0 0 0 0 0 0 	D	0.169300	0.000000	0.169300	0.169300	0.169300	0.169300	0.169300	0.169300	0.268252	0.251322	0.245291	0.235135	14.892844	
515000	-63.476561	780	1	1	'0 Z 0 0 0 0 0 0 	D	1.453433	0.000000	1.453433	1.453433	1.453433	1.453433	1.453433	1.453433	0.250000	0.250000	0.250000	0.250000	7.236936	
516000	-61.793548	635	1	2	'0 Z 0 0 0 0 Z 0 	D	0.327709	0.000000	0.327709	0.327709	0.327709	0.327709	0.000000	0.327709	0.283060	0.250691	0.249992	0.216257	5.971163	
517000	-60.482579	543	1	1	'0 Z 0 0 0 0 0 0 	D	0.119663	0.000000	0.119663	0.119663	0.119663	0.119663	0.119663	0.119663	0.301754	0.281390	0.219982	0.196874	5.379136	
518000	-59.621471	948	1	1	'0 Z 0 0 0 0 0 0 	D	0.131343	0.000000	0.131343	0.131343	0.131343	0.131343	0.131343	0.131343	0.276162	0.280695	0.224096	0.219047	14.865495	
519000	-61.805259	245	1	2	'0 Z 0 0 Z 0 0 0 	D	0.222244	0.000000	0.222244	0.222244	0.000000	0.222244	0.222244	0.222244	0.412811	0.313198	0.094284	0.179707	2.075243	
520000	-60.265079	188	2	1	'1 Z 1 0 0 0 1 1 	D	6.100369	0.000000	6.100369	1.598168	1.598168	1.598168	6.100369	6.100369	0.250000	0.250000	0.250000	0.250000	4.129228	
521000	-63.034727	812	1	1	'0 Z 0 0 0 0 0 0 	D	0.686763	0.000000	0.686763	0.686763	0.686763	0.686763	0.686763	0.686763	0.250004	0.250000	0.250000	0.249997	0.596512	
522000	-60.672440	613	1	1	'0 Z 0 0 0 0 0 0 	D	0.189218	0.000000	0.189218	0.189218	0.189218	0.189218	0.189218	0.189218	0.278034	0.248373	0.245749	0.227844	4.847060	
523000	-63.456222	298	1	1	'0 Z 0 0 0 0 0 0 	D	11.363553	0.000000	11.363553	11.363553	11.363553	11.363553	11.363553	11.363553	0.250000	0.250000	0.250000	0.250000	5.390064	
524000	-59.510574	612	2	2	'1 Z 1 0 0 Z 1 0 	D	6.864272	0.000000	6.864272	1.734144	1.734144	0.000000	6.864272	1.734144	0.250000	0.250000	0.250000	0.250000	4.969800	
