Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  Nep_55spp_Lid_loading_angle_1=0_both.txt
Log File Name:                   Nep_55spp_Lid_loading_angle_1=0_both.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2888450219
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   Nep_55spp_Lid_loading_angle_1=0_both.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
634000	-50.430837	172	2	1	'1 1 0 Z 0 0 1 0 	D	11.191597	11.191597	76.647718	0.000000	76.647718	76.647718	11.191597	76.647718	0.250000	0.250000	0.250000	0.250000	71.442753	
635000	-51.583323	68	2	1	'1 1 0 Z 0 0 1 0 	D	4.310089	4.310089	41.778913	0.000000	41.778913	41.778913	4.310089	41.778913	0.250000	0.250000	0.250000	0.250000	79.539790	
636000	-50.307401	733	2	1	'1 1 0 Z 0 0 1 0 	D	11.421548	11.421548	62.372106	0.000000	62.372106	62.372106	11.421548	62.372106	0.250000	0.250000	0.250000	0.250000	76.707670	
637000	-51.356050	44	2	1	'1 1 0 Z 0 0 1 0 	D	10.525744	10.525744	38.982047	0.000000	38.982047	38.982047	10.525744	38.982047	0.250000	0.250000	0.250000	0.250000	75.186411	
638000	-51.465907	781	2	2	'1 1 0 Z 0 0 Z 0 	D	8.095295	8.095295	45.977522	0.000000	45.977522	45.977522	0.000000	45.977522	0.250000	0.250000	0.250000	0.250000	61.108658	
639000	-51.433314	917	2	2	'0 0 1 Z 1 1 Z 1 	D	5.759752	5.759752	44.959215	0.000000	44.959215	44.959215	0.000000	44.959215	0.250000	0.250000	0.250000	0.250000	63.692130	
640000	-50.509145	53	2	1	'0 0 1 Z 1 1 0 1 	D	5.474011	5.474011	25.839951	0.000000	25.839951	25.839951	5.474011	25.839951	0.250000	0.250000	0.250000	0.250000	57.543415	
641000	-51.517127	221	2	2	'0 0 1 Z 1 1 Z 1 	D	7.808624	7.808624	43.309223	0.000000	43.309223	43.309223	0.000000	43.309223	0.250000	0.250000	0.250000	0.250000	62.027886	
642000	-53.327848	958	2	1	'0 Z 1 0 1 1 0 1 	D	6.290943	0.000000	11.018702	6.290943	11.018702	11.018702	6.290943	11.018702	0.250000	0.250000	0.250000	0.250000	55.585567	
643000	-50.507477	533	2	2	'0 Z 1 0 Z 1 1 1 	D	11.327849	0.000000	42.428062	11.327849	0.000000	42.428062	42.428062	42.428062	0.250000	0.250000	0.250000	0.250000	60.106893	
644000	-50.676239	725	2	2	'0 Z 1 0 Z 1 1 1 	D	10.001769	0.000000	27.697619	10.001769	0.000000	27.697619	27.697619	27.697619	0.250000	0.250000	0.250000	0.250000	57.215456	
645000	-56.360640	405	1	1	'0 Z 0 0 0 0 0 0 	D	0.332883	0.000000	0.332883	0.332883	0.332883	0.332883	0.332883	0.332883	0.251838	0.249732	0.249901	0.248529	52.917537	
646000	-52.059720	46	2	2	'1 Z 0 1 Z 1 1 1 	D	12.416758	0.000000	58.540795	12.416758	0.000000	12.416758	12.416758	12.416758	0.250000	0.250000	0.250000	0.250000	43.589263	
647000	-53.687028	571	2	1	'1 Z 0 1 0 1 1 1 	D	10.524031	0.000000	24.766970	10.524031	24.766970	10.524031	10.524031	10.524031	0.250000	0.250000	0.250000	0.250000	41.266971	
648000	-50.319280	309	2	2	'0 Z 1 0 0 Z 0 0 	D	3.903040	0.000000	20.545831	3.903040	3.903040	0.000000	3.903040	3.903040	0.250000	0.250000	0.250000	0.250000	44.659588	
649000	-51.714537	785	2	1	'0 Z 1 0 0 0 0 0 	D	33.001122	0.000000	96.990117	33.001122	33.001122	33.001122	33.001122	33.001122	0.250000	0.250000	0.250000	0.250000	40.938756	
650000	-53.612211	773	2	2	'0 Z 1 0 0 Z 0 0 	D	1.750962	0.000000	16.714362	1.750962	1.750962	0.000000	1.750962	1.750962	0.250000	0.250000	0.250000	0.250000	40.670842	
651000	-51.570811	320	2	2	'0 Z 1 0 Z 0 0 0 	D	5.994298	0.000000	45.715722	5.994298	0.000000	5.994298	5.994298	5.994298	0.250000	0.250000	0.250000	0.250000	38.104531	
652000	-51.317347	923	2	1	'0 Z 1 0 0 0 0 0 	D	4.727328	0.000000	16.030468	4.727328	4.727328	4.727328	4.727328	4.727328	0.250000	0.250000	0.250000	0.250000	18.262990	
653000	-50.278784	818	2	2	'0 Z 1 0 0 Z 0 0 	D	4.752224	0.000000	24.616247	4.752224	4.752224	0.000000	4.752224	4.752224	0.250000	0.250000	0.250000	0.250000	21.778306	
654000	-50.018644	741	2	2	'0 Z 1 0 0 Z 0 0 	D	5.113805	0.000000	18.022140	5.113805	5.113805	0.000000	5.113805	5.113805	0.250000	0.250000	0.250000	0.250000	21.107147	
655000	-50.589937	466	2	2	'1 Z Z 0 0 1 0 0 	D	1.712365	0.000000	0.000000	21.788490	21.788490	1.712365	21.788490	21.788490	0.250000	0.250000	0.250000	0.250000	34.888466	
656000	-52.839587	639	2	1	'1 Z 1 0 0 0 0 0 	D	0.511142	0.000000	0.511142	9.322074	9.322074	9.322074	9.322074	9.322074	0.250000	0.250000	0.250000	0.250000	36.328367	
657000	-52.653225	974	2	1	'1 Z 0 0 0 0 0 0 	D	8.103951	0.000000	46.215237	46.215237	46.215237	46.215237	46.215237	46.215237	0.250000	0.250000	0.250000	0.250000	30.639006	
658000	-51.140664	889	2	1	'1 Z 0 0 0 0 0 0 	D	13.181894	0.000000	47.101379	47.101379	47.101379	47.101379	47.101379	47.101379	0.250000	0.250000	0.250000	0.250000	31.461397	
659000	-51.145236	184	2	1	'1 Z 0 0 0 0 0 0 	D	12.231389	0.000000	38.279345	38.279345	38.279345	38.279345	38.279345	38.279345	0.250000	0.250000	0.250000	0.250000	41.658880	
660000	-52.347472	469	2	1	'1 Z 0 0 0 0 0 0 	D	18.532334	0.000000	39.763030	39.763030	39.763030	39.763030	39.763030	39.763030	0.250000	0.250000	0.250000	0.250000	52.834888	
661000	-50.271273	659	2	2	'1 Z 0 1 Z 0 0 0 	D	11.202901	0.000000	36.774670	11.202901	0.000000	36.774670	36.774670	36.774670	0.250000	0.250000	0.250000	0.250000	49.531341	
662000	-50.458042	588	2	1	'1 Z 0 0 0 1 0 0 	D	4.956676	0.000000	13.673359	13.673359	13.673359	4.956676	13.673359	13.673359	0.250000	0.250000	0.250000	0.250000	30.870252	
663000	-50.856005	209	2	1	'1 Z 0 0 0 1 0 0 	D	2.932935	0.000000	7.098460	7.098460	7.098460	2.932935	7.098460	7.098460	0.250000	0.250000	0.250000	0.250000	11.579031	
664000	-50.835599	112	2	2	'1 1 Z 0 0 Z 0 0 	D	6.125907	6.125907	0.000000	50.694560	50.694560	0.000000	50.694560	50.694560	0.250000	0.250000	0.250000	0.250000	17.047292	
665000	-50.027033	446	2	3	'1 Z Z 0 0 Z 0 0 	D	7.945710	0.000000	0.000000	79.563592	79.563592	0.000000	79.563592	79.563592	0.250000	0.250000	0.250000	0.250000	35.420106	
666000	-50.220295	593	2	1	'1 Z 1 0 0 1 0 0 	D	3.174807	0.000000	3.174807	20.075134	20.075134	3.174807	20.075134	20.075134	0.250000	0.250000	0.250000	0.250000	15.417926	
667000	-50.796592	570	2	0	'1 1 1 0 0 1 0 0 	D	1.637991	1.637991	1.637991	12.677311	12.677311	1.637991	12.677311	12.677311	0.250000	0.250000	0.250000	0.250000	6.583388	
668000	-50.786420	808	2	2	'1 Z 1 0 0 Z 0 0 	D	7.755101	0.000000	7.755101	86.595565	86.595565	0.000000	86.595565	86.595565	0.250000	0.250000	0.250000	0.250000	29.269321	
669000	-50.346877	67	2	0	'1 1 1 0 0 1 0 0 	D	4.887068	4.887068	4.887068	50.577749	50.577749	4.887068	50.577749	50.577749	0.250000	0.250000	0.250000	0.250000	23.938388	
670000	-60.690596	598	1	1	'0 Z 0 0 0 0 0 0 	D	0.929036	0.000000	0.929036	0.929036	0.929036	0.929036	0.929036	0.929036	0.250000	0.250000	0.250000	0.250000	27.241021	
671000	-59.045324	301	1	3	'0 Z 0 Z 0 0 0 Z 	D	0.098594	0.000000	0.098594	0.000000	0.098594	0.098594	0.098594	0.000000	0.000000	0.000000	1.000000	0.000000	18.992206	
672000	-58.076537	180	1	4	'0 Z 0 0 0 Z Z Z 	D	0.195284	0.000000	0.195284	0.195284	0.195284	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	21.113714	
673000	-56.665538	412	1	4	'0 Z 0 0 0 Z Z Z 	D	0.120842	0.000000	0.120842	0.120842	0.120842	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	17.409916	
674000	-55.935121	419	1	4	'0 Z 0 0 0 Z Z Z 	D	0.185020	0.000000	0.185020	0.185020	0.185020	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	12.062508	
675000	-56.959191	365	1	1	'0 Z 0 0 0 0 0 0 	D	0.102683	0.000000	0.102683	0.102683	0.102683	0.102683	0.102683	0.102683	0.216214	0.216372	0.341655	0.225758	0.229396	
676000	-50.792169	970	2	0	'0 0 1 1 1 0 1 1 	D	0.040432	0.040432	0.122514	0.122514	0.122514	0.040432	0.122514	0.122514	0.263046	0.368603	0.149078	0.219273	0.787044	
677000	-52.668395	453	2	2	'0 0 1 Z 1 0 Z 1 	D	0.168154	0.168154	1.188107	0.000000	1.188107	0.168154	0.000000	1.188107	0.249973	0.249964	0.249999	0.250064	4.756188	
678000	-52.012017	522	1	1	'0 0 0 0 0 0 0 Z 	D	0.063035	0.063035	0.063035	0.063035	0.063035	0.063035	0.063035	0.000000	0.424063	0.287836	0.188448	0.099653	0.245098	
679000	-51.832528	690	1	3	'0 0 0 0 0 Z Z Z 	D	0.087008	0.087008	0.087008	0.087008	0.087008	0.000000	0.000000	0.000000	0.381276	0.555821	0.062903	0.000000	4.762095	
680000	-51.939184	327	1	1	'0 0 0 0 0 0 0 Z 	D	0.031215	0.031215	0.031215	0.031215	0.031215	0.031215	0.031215	0.000000	0.483563	0.317282	0.130388	0.068767	3.585807	
681000	-52.416696	664	1	0	'0 0 0 0 0 0 0 0 	I	0.062587	0.062587	0.062587	0.062587	0.062587	0.062587	0.062587	0.062587	0.393002	0.268306	0.201278	0.137414	3.889643	
682000	-52.852880	276	1	2	'0 0 0 0 0 0 Z Z 	D	0.044595	0.044595	0.044595	0.044595	0.044595	0.044595	0.000000	0.000000	0.489544	0.344320	0.166136	0.000000	1.530538	
683000	-53.673620	538	1	1	'0 0 0 0 0 0 0 Z 	D	0.068646	0.068646	0.068646	0.068646	0.068646	0.068646	0.068646	0.000000	0.463707	0.257809	0.200955	0.077529	2.118416	
684000	-52.144337	387	1	2	'0 0 0 0 0 0 Z Z 	D	0.053658	0.053658	0.053658	0.053658	0.053658	0.053658	0.000000	0.000000	0.480365	0.322161	0.197474	0.000000	0.367142	
685000	-53.159428	910	1	1	'0 0 0 0 0 0 0 Z 	D	0.052693	0.052693	0.052693	0.052693	0.052693	0.052693	0.052693	0.000000	0.458001	0.283433	0.173188	0.085378	4.453949	
686000	-52.992829	501	1	2	'0 0 0 0 0 0 Z Z 	D	0.068100	0.068100	0.068100	0.068100	0.068100	0.068100	0.000000	0.000000	0.418364	0.327754	0.253882	0.000000	12.767741	
687000	-52.030408	191	1	1	'0 0 0 0 0 0 0 Z 	D	0.042519	0.042519	0.042519	0.042519	0.042519	0.042519	0.042519	0.000000	0.490278	0.310305	0.133179	0.066238	0.727388	
688000	-55.140966	678	1	2	'0 0 0 0 0 Z 0 Z 	D	0.083601	0.083601	0.083601	0.083601	0.083601	0.000000	0.083601	0.000000	0.292832	0.387721	0.080265	0.239182	1.397173	
689000	-53.086855	977	1	3	'0 0 0 0 0 Z Z Z 	D	0.039040	0.039040	0.039040	0.039040	0.039040	0.000000	0.000000	0.000000	0.365199	0.623679	0.011122	0.000000	0.465581	
690000	-51.698301	79	1	2	'0 0 0 0 0 0 Z Z 	D	0.050962	0.050962	0.050962	0.050962	0.050962	0.050962	0.000000	0.000000	0.481310	0.322764	0.195926	0.000000	0.253022	
691000	-52.187646	104	1	1	'0 0 0 0 0 0 0 Z 	D	0.096482	0.096482	0.096482	0.096482	0.096482	0.096482	0.096482	0.000000	0.338536	0.283027	0.219987	0.158450	1.872869	
692000	-56.213771	464	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.039043	0.039043	0.000000	0.039043	0.000000	0.039043	0.000000	0.039043	1.000000	0.000000	0.000000	0.000000	1.537847	
693000	-51.408635	328	1	2	'0 0 0 0 0 0 Z Z 	D	0.048409	0.048409	0.048409	0.048409	0.048409	0.048409	0.000000	0.000000	0.409874	0.340198	0.249928	0.000000	5.447201	
694000	-53.845927	141	1	3	'0 0 0 0 Z Z 0 Z 	D	0.038607	0.038607	0.038607	0.038607	0.000000	0.000000	0.038607	0.000000	0.284797	0.532965	0.000000	0.182238	7.323862	
695000	-52.868943	920	1	3	'0 0 0 0 0 Z Z Z 	D	0.045491	0.045491	0.045491	0.045491	0.045491	0.000000	0.000000	0.000000	0.344969	0.643135	0.011896	0.000000	14.147989	
696000	-54.148785	951	1	1	'0 0 0 Z 0 0 0 0 	D	0.045380	0.045380	0.045380	0.000000	0.045380	0.045380	0.045380	0.045380	0.420792	0.054261	0.347488	0.177458	20.697745	
697000	-52.293389	843	1	3	'0 0 0 0 0 Z Z Z 	D	0.087913	0.087913	0.087913	0.087913	0.087913	0.000000	0.000000	0.000000	0.362702	0.582980	0.054317	0.000000	23.550125	
698000	-52.790260	412	1	2	'0 0 0 0 0 Z 0 Z 	D	0.048351	0.048351	0.048351	0.048351	0.048351	0.000000	0.048351	0.000000	0.326702	0.502726	0.021920	0.148652	8.067583	
699000	-54.263140	233	1	2	'0 0 0 0 0 0 Z Z 	D	0.035499	0.035499	0.035499	0.035499	0.035499	0.035499	0.000000	0.000000	0.499779	0.333888	0.166332	0.000000	20.014666	
700000	-52.499491	522	1	3	'0 0 0 0 0 Z Z Z 	D	0.064303	0.064303	0.064303	0.064303	0.064303	0.000000	0.000000	0.000000	0.379940	0.586463	0.033596	0.000000	40.720588	
701000	-53.347540	127	1	1	'0 0 0 0 0 0 0 Z 	D	0.056609	0.056609	0.056609	0.056609	0.056609	0.056609	0.056609	0.000000	0.489422	0.278057	0.163906	0.068615	64.272091	
702000	-53.871256	733	1	1	'0 0 0 0 0 0 Z 0 	D	0.090435	0.090435	0.090435	0.090435	0.090435	0.090435	0.000000	0.090435	0.452502	0.275697	0.210755	0.061046	54.769476	
703000	-52.128890	717	1	2	'0 0 0 0 0 Z 0 Z 	D	0.039709	0.039709	0.039709	0.039709	0.039709	0.000000	0.039709	0.000000	0.317844	0.536344	0.011821	0.133991	51.201631	
704000	-51.265224	894	1	2	'0 0 0 0 0 0 Z Z 	D	0.090500	0.090500	0.090500	0.090500	0.090500	0.090500	0.000000	0.000000	0.435706	0.345537	0.218757	0.000000	43.190806	
705000	-51.508476	690	1	1	'0 0 0 0 0 0 0 Z 	D	0.089042	0.089042	0.089042	0.089042	0.089042	0.089042	0.089042	0.000000	0.375449	0.272781	0.223777	0.127993	41.138269	
706000	-52.210647	789	1	1	'0 0 0 0 0 Z 0 0 	D	0.053390	0.053390	0.053390	0.053390	0.053390	0.000000	0.053390	0.053390	0.290706	0.482733	0.023181	0.203380	38.452440	
707000	-54.034934	222	1	1	'0 0 0 0 0 0 0 Z 	D	0.084490	0.084490	0.084490	0.084490	0.084490	0.084490	0.084490	0.000000	0.423061	0.275759	0.200819	0.100360	35.558649	
708000	-53.870834	30	1	3	'0 0 0 0 0 Z Z Z 	D	0.038513	0.038513	0.038513	0.038513	0.038513	0.000000	0.000000	0.000000	0.400643	0.582163	0.017194	0.000000	29.073131	
709000	-52.153862	107	1	2	'0 0 0 0 0 0 Z Z 	D	0.037134	0.037134	0.037134	0.037134	0.037134	0.037134	0.000000	0.000000	0.562389	0.290129	0.147482	0.000000	22.882049	
710000	-52.366527	712	1	0	'0 0 0 0 0 0 0 0 	I	0.042346	0.042346	0.042346	0.042346	0.042346	0.042346	0.042346	0.042346	0.407422	0.299652	0.168787	0.124139	41.500435	
711000	-55.908316	229	1	4	'0 0 0 Z Z 0 Z Z 	D	0.066911	0.066911	0.066911	0.000000	0.000000	0.066911	0.000000	0.000000	0.918615	0.081385	0.000000	0.000000	51.395049	
712000	-52.597957	515	1	1	'0 0 0 0 0 0 Z 0 	D	0.051318	0.051318	0.051318	0.051318	0.051318	0.051318	0.000000	0.051318	0.522365	0.265222	0.179415	0.032997	59.551339	
713000	-53.265760	606	1	0	'0 0 0 0 0 0 0 0 	I	0.049366	0.049366	0.049366	0.049366	0.049366	0.049366	0.049366	0.049366	0.471040	0.285768	0.151363	0.091828	53.983007	
714000	-51.145115	918	1	1	'0 0 0 0 0 0 0 Z 	D	0.057024	0.057024	0.057024	0.057024	0.057024	0.057024	0.057024	0.000000	0.352682	0.294013	0.205310	0.147994	69.700720	
715000	-53.787397	392	1	1	'0 0 0 0 0 0 Z 0 	D	0.077013	0.077013	0.077013	0.077013	0.077013	0.077013	0.000000	0.077013	0.446749	0.291831	0.203518	0.057902	49.696053	
716000	-55.483410	898	1	2	'0 Z 0 0 0 0 Z 0 	D	0.099284	0.000000	0.099284	0.099284	0.099284	0.099284	0.000000	0.099284	0.283779	0.255392	0.293413	0.167416	64.850052	
717000	-52.587042	650	2	1	'0 Z 1 1 1 1 1 1 	D	2.717697	0.000000	15.312816	15.312816	15.312816	15.312816	15.312816	15.312816	0.250000	0.250000	0.250000	0.250000	61.626573	
718000	-50.831892	97	2	1	'0 Z 1 1 0 1 1 1 	D	14.108650	0.000000	65.512003	65.512003	14.108650	65.512003	65.512003	65.512003	0.250000	0.250000	0.250000	0.250000	68.300212	
719000	-50.366563	782	2	2	'0 Z 1 0 0 Z 1 1 	D	29.094810	0.000000	100.000000	29.094810	29.094810	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	68.011921	
720000	-50.158641	616	2	1	'0 Z 1 0 0 0 1 1 	D	32.395901	0.000000	100.000000	32.395901	32.395901	32.395901	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	52.790695	
721000	-53.183770	675	2	1	'1 Z 0 0 0 0 1 0 	D	7.131330	0.000000	17.340186	17.340186	17.340186	17.340186	7.131330	17.340186	0.250000	0.250000	0.250000	0.250000	43.873539	
722000	-53.218369	224	2	1	'1 Z 0 0 0 0 1 0 	D	36.694088	0.000000	87.642574	87.642574	87.642574	87.642574	36.694088	87.642574	0.250000	0.250000	0.250000	0.250000	45.663595	
723000	-52.131765	567	2	1	'1 Z 0 0 0 0 0 0 	D	6.100281	0.000000	26.422700	26.422700	26.422700	26.422700	26.422700	26.422700	0.250000	0.250000	0.250000	0.250000	53.876625	
724000	-51.720074	337	2	1	'1 Z 0 0 0 0 0 0 	D	17.857733	0.000000	43.714316	43.714316	43.714316	43.714316	43.714316	43.714316	0.250000	0.250000	0.250000	0.250000	59.989156	
725000	-52.035233	732	2	1	'1 Z 0 0 0 0 0 0 	D	15.607438	0.000000	35.545792	35.545792	35.545792	35.545792	35.545792	35.545792	0.250000	0.250000	0.250000	0.250000	57.456177	
726000	-51.588186	264	2	1	'1 Z 0 0 0 0 0 0 	D	4.381628	0.000000	19.611128	19.611128	19.611128	19.611128	19.611128	19.611128	0.250000	0.250000	0.250000	0.250000	50.630614	
727000	-51.125548	655	2	1	'1 Z 0 0 0 0 0 0 	D	27.572594	0.000000	96.034464	96.034464	96.034464	96.034464	96.034464	96.034464	0.250000	0.250000	0.250000	0.250000	33.744546	
728000	-54.039786	958	2	1	'1 Z 0 0 0 0 0 0 	D	3.428493	0.000000	24.219723	24.219723	24.219723	24.219723	24.219723	24.219723	0.250000	0.250000	0.250000	0.250000	14.437810	
729000	-51.107973	397	2	1	'1 Z 0 0 1 0 0 0 	D	1.295089	0.000000	4.819615	4.819615	1.295089	4.819615	4.819615	4.819615	0.250000	0.250000	0.250000	0.250000	6.840846	
730000	-53.265050	294	2	1	'1 Z 0 0 1 0 0 0 	D	4.327456	0.000000	9.450717	9.450717	4.327456	9.450717	9.450717	9.450717	0.250000	0.250000	0.250000	0.250000	5.899414	
731000	-51.617599	41	2	1	'1 Z 0 0 0 0 0 0 	D	0.288462	0.000000	0.703314	0.703314	0.703314	0.703314	0.703314	0.703314	0.250045	0.249993	0.249993	0.249968	3.676103	
732000	-50.946770	797	2	1	'0 Z 1 1 0 1 1 1 	D	1.741051	0.000000	10.008212	10.008212	1.741051	10.008212	10.008212	10.008212	0.250000	0.250000	0.250000	0.250000	8.587998	
733000	-51.809698	186	2	1	'0 Z 1 1 1 1 1 1 	D	4.189887	0.000000	19.972230	19.972230	19.972230	19.972230	19.972230	19.972230	0.250000	0.250000	0.250000	0.250000	15.022386	
734000	-51.311176	550	2	1	'0 Z 1 1 1 1 1 1 	D	7.912736	0.000000	22.164489	22.164489	22.164489	22.164489	22.164489	22.164489	0.250000	0.250000	0.250000	0.250000	13.725394	
735000	-51.120116	968	2	1	'0 Z 1 1 1 1 1 1 	D	4.186874	0.000000	13.849855	13.849855	13.849855	13.849855	13.849855	13.849855	0.250000	0.250000	0.250000	0.250000	16.757545	
736000	-51.324926	132	2	1	'0 Z 1 1 1 1 1 1 	D	19.771933	0.000000	80.208049	80.208049	80.208049	80.208049	80.208049	80.208049	0.250000	0.250000	0.250000	0.250000	31.636447	
737000	-51.066751	63	2	1	'0 Z 1 1 0 1 1 1 	D	2.960065	0.000000	18.646779	18.646779	2.960065	18.646779	18.646779	18.646779	0.250000	0.250000	0.250000	0.250000	29.729261	
738000	-52.451800	107	2	2	'0 Z 1 1 0 Z 1 1 	D	13.114980	0.000000	29.124539	29.124539	13.114980	0.000000	29.124539	29.124539	0.250000	0.250000	0.250000	0.250000	35.956056	
739000	-50.322740	286	2	2	'0 0 Z 1 1 Z 1 1 	D	6.371933	6.371933	0.000000	65.454993	65.454993	0.000000	65.454993	65.454993	0.250000	0.250000	0.250000	0.250000	40.754596	
740000	-50.152413	451	2	1	'0 Z 0 1 1 0 1 1 	D	7.946612	0.000000	7.946612	67.540191	67.540191	7.946612	67.540191	67.540191	0.250000	0.250000	0.250000	0.250000	43.229071	
741000	-50.076222	980	2	2	'0 Z Z 1 1 0 1 1 	D	3.394611	0.000000	0.000000	33.715876	33.715876	3.394611	33.715876	33.715876	0.250000	0.250000	0.250000	0.250000	20.011749	
742000	-50.198392	708	2	1	'0 0 Z 1 1 0 1 1 	D	3.431890	3.431890	0.000000	39.758364	39.758364	3.431890	39.758364	39.758364	0.250000	0.250000	0.250000	0.250000	21.776129	
743000	-50.443407	662	2	2	'0 Z Z 1 1 0 1 1 	D	1.864862	0.000000	0.000000	13.983094	13.983094	1.864862	13.983094	13.983094	0.250000	0.250000	0.250000	0.250000	29.155892	
744000	-50.543274	919	2	0	'0 0 0 1 1 0 1 1 	D	3.553669	3.553669	3.553669	45.631241	45.631241	3.553669	45.631241	45.631241	0.250000	0.250000	0.250000	0.250000	42.790312	
745000	-50.632268	91	2	1	'0 0 Z 1 1 0 1 1 	D	8.334289	8.334289	0.000000	77.014483	77.014483	8.334289	77.014483	77.014483	0.250000	0.250000	0.250000	0.250000	51.180907	
746000	-50.491945	361	2	1	'0 0 0 1 1 Z 1 1 	D	6.832147	6.832147	6.832147	65.759163	65.759163	0.000000	65.759163	65.759163	0.250000	0.250000	0.250000	0.250000	44.560077	
747000	-51.261244	608	2	2	'0 Z Z 1 1 0 1 1 	D	3.710041	0.000000	0.000000	55.133192	55.133192	3.710041	55.133192	55.133192	0.250000	0.250000	0.250000	0.250000	52.217027	
748000	-50.979233	525	2	0	'0 0 0 1 1 0 1 1 	D	3.922555	3.922555	3.922555	28.775022	28.775022	3.922555	28.775022	28.775022	0.250000	0.250000	0.250000	0.250000	61.669209	
749000	-51.558302	8	2	0	'0 0 0 1 1 1 1 1 	D	2.200484	2.200484	2.200484	59.329245	59.329245	59.329245	59.329245	59.329245	0.250000	0.250000	0.250000	0.250000	67.284163	
750000	-50.197322	203	2	1	'0 0 Z 1 1 0 1 1 	D	2.553818	2.553818	0.000000	30.967337	30.967337	2.553818	30.967337	30.967337	0.250000	0.250000	0.250000	0.250000	53.736729	
751000	-51.296198	413	2	1	'0 Z 0 1 1 1 1 1 	D	1.665814	0.000000	1.665814	21.661990	21.661990	21.661990	21.661990	21.661990	0.250000	0.250000	0.250000	0.250000	46.016049	
752000	-49.942373	208	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	3.099377	3.099377	3.099377	24.100053	24.100053	24.100053	24.100053	0.250000	0.250000	0.250000	0.250000	26.951914	
753000	-49.779170	990	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	3.632405	3.632405	3.632405	25.114407	25.114407	25.114407	25.114407	0.250000	0.250000	0.250000	0.250000	9.191632	
754000	-49.791359	823	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	3.599481	3.599481	3.599481	17.890856	17.890856	17.890856	17.890856	0.250000	0.250000	0.250000	0.250000	6.663570	
755000	-49.835185	263	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	0.392809	0.392809	0.392809	2.289804	2.289804	2.289804	2.289804	0.250006	0.249995	0.250001	0.249998	4.058003	
756000	-49.869350	639	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	1.754816	1.754816	1.754816	13.929085	13.929085	13.929085	13.929085	0.250000	0.250000	0.250000	0.250000	18.232913	
757000	-49.734721	184	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	13.792482	13.792482	13.792482	72.560776	72.560776	72.560776	72.560776	0.250000	0.250000	0.250000	0.250000	24.253405	
758000	-51.650744	280	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	9.415945	9.415945	0.000000	85.280013	85.280013	85.280013	85.280013	0.250000	0.250000	0.250000	0.250000	29.201941	
759000	-50.257364	337	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	5.823043	5.823043	0.000000	21.677264	21.677264	21.677264	21.677264	0.250000	0.250000	0.250000	0.250000	23.378387	
760000	-50.131858	814	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	8.985418	8.985418	8.985418	37.401125	37.401125	37.401125	37.401125	0.250000	0.250000	0.250000	0.250000	26.493505	
761000	-50.903790	700	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	1.365812	1.365812	1.365812	15.241664	15.241664	15.241664	15.241664	0.250000	0.250000	0.250000	0.250000	28.812834	
762000	-50.177402	390	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	3.008487	3.008487	0.000000	15.195947	15.195947	15.195947	15.195947	0.250000	0.250000	0.250000	0.250000	11.607290	
763000	-52.688504	428	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	19.274638	19.274638	0.000000	38.651623	38.651623	38.651623	38.651623	0.250000	0.250000	0.250000	0.250000	16.584792	
