Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3341436901
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
524000	-49.770070	523	1	2	'0 0 0 Z 0 0 Z 0 	D	0.061147	0.061147	0.061147	0.000000	0.061147	0.061147	0.000000	0.061147	0.416305	0.096747	0.360668	0.126280	3.178773	
525000	-49.468537	622	1	2	'0 0 0 0 0 0 Z Z 	D	0.050145	0.050145	0.050145	0.050145	0.050145	0.050145	0.000000	0.000000	0.563154	0.336989	0.099857	0.000000	0.179085	
526000	-49.640663	289	1	2	'0 0 0 0 0 Z 0 Z 	D	0.072556	0.072556	0.072556	0.072556	0.072556	0.000000	0.072556	0.000000	0.305764	0.443745	0.032695	0.217796	0.988672	
527000	-49.918130	635	1	3	'0 0 0 0 0 Z Z Z 	D	0.102082	0.102082	0.102082	0.102082	0.102082	0.000000	0.000000	0.000000	0.378354	0.527396	0.094250	0.000000	4.411442	
528000	-51.460775	629	1	1	'0 0 0 0 0 Z 0 0 	D	0.043348	0.043348	0.043348	0.043348	0.043348	0.000000	0.043348	0.043348	0.354428	0.480586	0.009600	0.155386	22.800074	
529000	-49.532228	735	1	1	'0 0 0 Z 0 0 0 0 	D	0.043888	0.043888	0.043888	0.000000	0.043888	0.043888	0.043888	0.043888	0.505645	0.052284	0.261574	0.180497	11.586686	
530000	-49.649530	928	1	4	'0 0 0 Z Z 0 Z Z 	D	0.054866	0.054866	0.054866	0.000000	0.000000	0.054866	0.000000	0.000000	0.886449	0.113551	0.000000	0.000000	3.322824	
531000	-49.962643	366	1	0	'0 0 0 0 0 0 0 0 	I	0.053317	0.053317	0.053317	0.053317	0.053317	0.053317	0.053317	0.053317	0.526719	0.278904	0.127084	0.067293	0.307565	
532000	-50.393334	781	1	2	'0 0 0 0 0 0 Z Z 	D	0.051584	0.051584	0.051584	0.051584	0.051584	0.051584	0.000000	0.000000	0.515018	0.301785	0.183197	0.000000	5.921667	
533000	-49.531686	589	1	1	'0 0 0 0 0 0 Z 0 	D	0.077046	0.077046	0.077046	0.077046	0.077046	0.077046	0.000000	0.077046	0.498351	0.329734	0.146505	0.025410	1.780085	
534000	-49.840096	190	1	3	'0 0 Z Z 0 0 Z 0 	D	0.043008	0.043008	0.000000	0.000000	0.043008	0.043008	0.000000	0.043008	0.439625	0.000000	0.423601	0.136775	7.257073	
535000	-49.892690	790	1	2	'0 0 Z 0 0 Z 0 0 	D	0.054307	0.054307	0.000000	0.054307	0.054307	0.000000	0.054307	0.054307	0.802897	0.014570	0.052882	0.129651	1.185418	
536000	-49.921300	549	1	3	'0 0 0 Z 0 0 Z Z 	D	0.034446	0.034446	0.034446	0.000000	0.034446	0.034446	0.000000	0.000000	0.624451	0.037464	0.338086	0.000000	2.375809	
537000	-48.948911	241	1	2	'0 0 0 Z 0 0 Z 0 	D	0.053620	0.053620	0.053620	0.000000	0.053620	0.053620	0.000000	0.053620	0.546172	0.101439	0.295763	0.056626	2.398529	
538000	-49.214382	470	1	3	'0 0 Z Z 0 0 Z 0 	D	0.032223	0.032223	0.000000	0.000000	0.032223	0.032223	0.000000	0.032223	0.721164	0.000000	0.252814	0.026022	0.989651	
539000	-49.608117	816	1	0	'0 0 0 0 0 0 0 0 	I	0.061426	0.061426	0.061426	0.061426	0.061426	0.061426	0.061426	0.061426	0.466198	0.302619	0.140185	0.090997	0.563321	
540000	-49.765827	231	1	1	'0 0 0 0 0 0 0 Z 	D	0.049698	0.049698	0.049698	0.049698	0.049698	0.049698	0.049698	0.000000	0.480172	0.300975	0.146948	0.071904	1.020890	
541000	-49.313389	838	1	2	'0 0 0 Z 0 0 Z 0 	D	0.046228	0.046228	0.046228	0.000000	0.046228	0.046228	0.000000	0.046228	0.478805	0.105729	0.329414	0.086052	0.714785	
542000	-50.164791	26	1	1	'0 0 0 0 0 Z 0 0 	D	0.071721	0.071721	0.071721	0.071721	0.071721	0.000000	0.071721	0.071721	0.375519	0.425612	0.040938	0.157930	0.459314	
543000	-50.024065	446	1	1	'0 0 0 0 0 0 Z 0 	D	0.058379	0.058379	0.058379	0.058379	0.058379	0.058379	0.000000	0.058379	0.521761	0.289496	0.159670	0.029073	10.832136	
544000	-49.913586	219	1	3	'0 0 0 Z 0 0 Z Z 	D	0.067750	0.067750	0.067750	0.000000	0.067750	0.067750	0.000000	0.000000	0.585900	0.092720	0.321380	0.000000	3.861620	
545000	-51.456514	411	1	2	'0 0 0 Z 0 0 Z 0 	D	0.075578	0.075578	0.075578	0.000000	0.075578	0.075578	0.000000	0.075578	0.497219	0.092190	0.327307	0.083284	1.142565	
546000	-51.519373	984	1	1	'0 0 0 0 0 Z 0 0 	D	0.056554	0.056554	0.056554	0.056554	0.056554	0.000000	0.056554	0.056554	0.465294	0.410711	0.022044	0.101950	0.629477	
547000	-49.202187	985	1	1	'0 0 0 0 0 0 0 Z 	D	0.041521	0.041521	0.041521	0.041521	0.041521	0.041521	0.041521	0.000000	0.389610	0.284919	0.204232	0.121240	0.240944	
548000	-49.522431	682	1	1	'0 0 0 0 0 Z 0 0 	D	0.052601	0.052601	0.052601	0.052601	0.052601	0.000000	0.052601	0.052601	0.364226	0.447382	0.025750	0.162642	0.233134	
549000	-50.268050	601	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.053811	0.053811	0.000000	0.053811	0.000000	0.053811	0.000000	0.053811	1.000000	0.000000	0.000000	0.000000	0.091013	
550000	-50.486554	535	1	1	'0 0 0 0 Z 0 0 0 	D	0.069120	0.069120	0.069120	0.069120	0.000000	0.069120	0.069120	0.069120	0.550948	0.361052	0.006071	0.081929	8.887864	
551000	-51.403850	640	1	2	'0 0 0 0 Z Z 0 0 	D	0.037781	0.037781	0.037781	0.037781	0.000000	0.000000	0.037781	0.037781	0.380706	0.498384	0.000000	0.120910	4.849977	
552000	-49.873223	318	1	2	'0 0 0 0 0 0 Z Z 	D	0.029133	0.029133	0.029133	0.029133	0.029133	0.029133	0.000000	0.000000	0.413460	0.442357	0.144183	0.000000	17.823410	
553000	-49.500970	925	1	1	'0 0 0 0 0 0 0 Z 	D	0.054505	0.054505	0.054505	0.054505	0.054505	0.054505	0.054505	0.000000	0.381089	0.278646	0.214275	0.125990	25.165122	
554000	-51.192732	906	1	1	'0 0 0 0 0 0 0 Z 	D	0.149486	0.149486	0.149486	0.149486	0.149486	0.149486	0.149486	0.000000	0.283936	0.268551	0.240219	0.207295	14.035382	
555000	-51.126226	397	1	1	'0 0 0 0 0 Z 0 0 	D	0.042412	0.042412	0.042412	0.042412	0.042412	0.000000	0.042412	0.042412	0.389189	0.418671	0.032166	0.159973	13.904948	
556000	-50.269170	182	1	1	'0 0 0 Z 0 0 0 0 	D	0.052551	0.052551	0.052551	0.000000	0.052551	0.052551	0.052551	0.052551	0.532749	0.057922	0.280607	0.128722	13.355345	
557000	-50.008761	345	1	1	'0 0 0 Z 0 0 0 0 	D	0.030539	0.030539	0.030539	0.000000	0.030539	0.030539	0.030539	0.030539	0.541103	0.035644	0.240051	0.183202	3.098910	
558000	-49.392705	558	1	3	'0 0 0 0 0 Z Z Z 	D	0.042826	0.042826	0.042826	0.042826	0.042826	0.000000	0.000000	0.000000	0.339120	0.652944	0.007936	0.000000	0.230756	
559000	-48.525460	825	1	1	'0 0 0 0 0 0 0 Z 	D	0.043528	0.043528	0.043528	0.043528	0.043528	0.043528	0.043528	0.000000	0.441505	0.337758	0.136689	0.084048	0.244725	
560000	-50.159147	544	1	1	'0 0 0 0 0 0 0 Z 	D	0.041057	0.041057	0.041057	0.041057	0.041057	0.041057	0.041057	0.000000	0.447049	0.293599	0.169643	0.089708	0.168863	
561000	-49.331737	559	1	2	'0 0 0 Z 0 0 Z 0 	D	0.065032	0.065032	0.065032	0.000000	0.065032	0.065032	0.000000	0.065032	0.374440	0.088458	0.377606	0.159495	0.560444	
562000	-48.395400	533	1	2	'0 0 0 0 0 0 Z Z 	D	0.057930	0.057930	0.057930	0.057930	0.057930	0.057930	0.000000	0.000000	0.495296	0.379072	0.125631	0.000000	0.735413	
563000	-47.856449	39	2	1	'1 0 0 0 1 0 1 Z 	D	0.042201	0.038081	0.038081	0.038081	0.042201	0.038081	0.042201	0.000000	0.462065	0.280726	0.172777	0.084432	0.055455	
564000	-49.348664	526	1	1	'0 0 0 Z 0 0 0 0 	D	0.080659	0.080659	0.080659	0.000000	0.080659	0.080659	0.080659	0.080659	0.365970	0.104489	0.300568	0.228974	3.159990	
565000	-52.028268	399	1	2	'0 0 0 0 Z Z 0 0 	D	0.028224	0.028224	0.028224	0.028224	0.000000	0.000000	0.028224	0.028224	0.269716	0.571548	0.000000	0.158736	6.404578	
566000	-53.447202	991	1	1	'0 0 0 0 0 0 Z 0 	D	0.036151	0.036151	0.036151	0.036151	0.036151	0.036151	0.000000	0.036151	0.400005	0.401310	0.160870	0.037816	30.330647	
567000	-52.150830	766	1	3	'0 0 0 0 0 Z Z Z 	D	0.103139	0.103139	0.103139	0.103139	0.103139	0.000000	0.000000	0.000000	0.396212	0.521557	0.082231	0.000000	40.157099	
568000	-51.769992	481	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.059617	0.059617	0.000000	0.059617	0.000000	0.059617	0.000000	0.059617	1.000000	0.000000	0.000000	0.000000	25.097297	
569000	-48.790230	976	1	2	'0 0 0 0 0 0 Z Z 	D	0.039086	0.039086	0.039086	0.039086	0.039086	0.039086	0.000000	0.000000	0.521383	0.348124	0.130494	0.000000	25.064016	
570000	-50.301604	277	1	2	'0 0 0 0 0 Z 0 Z 	D	0.097387	0.097387	0.097387	0.097387	0.097387	0.000000	0.097387	0.000000	0.285522	0.407262	0.060867	0.246349	24.405549	
571000	-49.301857	816	1	2	'0 0 0 0 0 0 Z Z 	D	0.061006	0.061006	0.061006	0.061006	0.061006	0.061006	0.000000	0.000000	0.498597	0.360830	0.140573	0.000000	41.535895	
572000	-48.643080	241	1	3	'0 0 0 Z 0 0 Z Z 	D	0.053600	0.053600	0.053600	0.000000	0.053600	0.053600	0.000000	0.000000	0.567888	0.098813	0.333299	0.000000	11.372167	
573000	-49.129175	399	1	2	'0 0 0 Z 0 0 Z 0 	D	0.073668	0.073668	0.073668	0.000000	0.073668	0.073668	0.000000	0.073668	0.424618	0.124825	0.337790	0.112767	0.506790	
574000	-49.049745	26	1	2	'0 0 0 Z 0 0 Z 0 	D	0.066961	0.066961	0.066961	0.000000	0.066961	0.066961	0.000000	0.066961	0.502480	0.092189	0.326799	0.078532	0.213477	
575000	-49.617446	976	1	0	'0 0 0 0 0 0 0 0 	I	0.049358	0.049358	0.049358	0.049358	0.049358	0.049358	0.049358	0.049358	0.488417	0.274359	0.151898	0.085326	0.465940	
576000	-49.816781	475	1	1	'0 0 0 Z 0 0 0 0 	D	0.036783	0.036783	0.036783	0.000000	0.036783	0.036783	0.036783	0.036783	0.401606	0.043703	0.299665	0.255027	14.788583	
577000	-48.468339	189	1	1	'0 0 0 0 0 0 0 Z 	D	0.041851	0.041851	0.041851	0.041851	0.041851	0.041851	0.041851	0.000000	0.404577	0.296434	0.188930	0.110059	20.621285	
578000	-49.112314	502	1	1	'0 0 0 0 0 0 0 Z 	D	0.045697	0.045697	0.045697	0.045697	0.045697	0.045697	0.045697	0.000000	0.368229	0.303990	0.192607	0.135174	13.699855	
579000	-50.459822	59	1	1	'0 0 Z 0 0 0 0 0 	D	0.049583	0.049583	0.000000	0.049583	0.049583	0.049583	0.049583	0.049583	0.766120	0.002400	0.195791	0.035688	0.209403	
580000	-49.333092	783	1	2	'0 0 0 0 0 0 Z Z 	D	0.043874	0.043874	0.043874	0.043874	0.043874	0.043874	0.000000	0.000000	0.539797	0.333639	0.126564	0.000000	12.231022	
581000	-50.195806	466	1	3	'0 0 0 Z 0 0 Z Z 	D	0.038700	0.038700	0.038700	0.000000	0.038700	0.038700	0.000000	0.000000	0.602008	0.039537	0.358455	0.000000	6.982806	
582000	-50.166093	295	1	2	'0 0 0 0 0 0 Z Z 	D	0.045844	0.045844	0.045844	0.045844	0.045844	0.045844	0.000000	0.000000	0.448393	0.330940	0.220667	0.000000	3.576965	
583000	-49.506750	250	1	1	'0 0 Z 0 0 0 0 0 	D	0.046610	0.046610	0.000000	0.046610	0.046610	0.046610	0.046610	0.046610	0.648695	0.005865	0.277500	0.067940	24.527296	
584000	-50.642223	762	1	2	'0 0 0 0 0 0 Z Z 	D	0.068214	0.068214	0.068214	0.068214	0.068214	0.068214	0.000000	0.000000	0.376721	0.351011	0.272268	0.000000	21.612156	
585000	-48.842377	94	1	2	'0 0 0 0 0 0 Z Z 	D	0.032948	0.032948	0.032948	0.032948	0.032948	0.032948	0.000000	0.000000	0.457750	0.365193	0.177057	0.000000	1.783197	
586000	-49.428070	696	1	1	'0 0 0 Z 0 0 0 0 	D	0.047875	0.047875	0.047875	0.000000	0.047875	0.047875	0.047875	0.047875	0.405030	0.074298	0.304090	0.216582	0.176335	
587000	-50.182909	99	1	1	'0 0 0 0 0 Z 0 0 	D	0.048497	0.048497	0.048497	0.048497	0.048497	0.000000	0.048497	0.048497	0.369810	0.472021	0.015012	0.143157	4.804077	
588000	-48.756404	43	1	3	'0 0 0 Z 0 0 Z Z 	D	0.047713	0.047713	0.047713	0.000000	0.047713	0.047713	0.000000	0.000000	0.503233	0.069198	0.427569	0.000000	17.572003	
589000	-54.649647	667	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.192302	0.192302	0.000000	0.192302	0.192302	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.122333	
590000	-53.658288	83	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.117860	0.117860	0.000000	0.117860	0.117860	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.817882	
591000	-52.482517	366	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.175064	0.175064	0.000000	0.175064	0.175064	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.746809	
592000	-53.916424	392	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.030679	0.030679	0.000000	0.030679	0.000000	0.030679	0.000000	0.030679	1.000000	0.000000	0.000000	0.000000	4.515919	
593000	-48.804467	252	1	1	'0 0 0 0 0 0 Z 0 	D	0.047749	0.047749	0.047749	0.047749	0.047749	0.047749	0.000000	0.047749	0.496685	0.368543	0.118661	0.016110	0.122000	
594000	-49.777385	590	1	0	'0 0 0 0 0 0 0 0 	I	0.042863	0.042863	0.042863	0.042863	0.042863	0.042863	0.042863	0.042863	0.401779	0.280689	0.186936	0.130596	0.270919	
595000	-51.464170	744	1	1	'0 0 0 Z 0 0 0 0 	D	0.032299	0.032299	0.032299	0.000000	0.032299	0.032299	0.032299	0.032299	0.517331	0.024848	0.277343	0.180477	6.324398	
596000	-51.085927	266	1	2	'0 0 Z 0 0 Z 0 0 	D	0.054397	0.054397	0.000000	0.054397	0.054397	0.000000	0.054397	0.054397	0.804631	0.012442	0.072069	0.110858	0.401204	
597000	-49.221068	94	1	1	'0 0 Z 0 0 0 0 0 	D	0.034860	0.034860	0.000000	0.034860	0.034860	0.034860	0.034860	0.034860	0.694901	0.003120	0.247319	0.054661	6.875682	
598000	-49.101802	136	1	2	'0 0 Z Z 0 0 0 0 	D	0.047260	0.047260	0.000000	0.000000	0.047260	0.047260	0.047260	0.047260	0.459053	0.000000	0.421674	0.119273	11.597281	
599000	-50.649858	109	1	3	'0 0 Z Z 0 0 Z 0 	D	0.033731	0.033731	0.000000	0.000000	0.033731	0.033731	0.000000	0.033731	0.633461	0.000000	0.317963	0.048576	17.969489	
600000	-51.449320	416	1	3	'0 0 0 0 0 Z Z Z 	D	0.088349	0.088349	0.088349	0.088349	0.088349	0.000000	0.000000	0.000000	0.466341	0.490473	0.043186	0.000000	29.484814	
601000	-49.463631	3	1	1	'0 0 0 0 0 0 0 Z 	D	0.049170	0.049170	0.049170	0.049170	0.049170	0.049170	0.049170	0.000000	0.441382	0.310408	0.157703	0.090507	10.217609	
602000	-50.158434	693	1	3	'0 0 Z Z 0 0 Z 0 	D	0.062480	0.062480	0.000000	0.000000	0.062480	0.062480	0.000000	0.062480	0.454338	0.000000	0.413995	0.131667	0.312761	
603000	-49.595707	64	1	0	'0 0 0 0 0 0 0 0 	I	0.083357	0.083357	0.083357	0.083357	0.083357	0.083357	0.083357	0.083357	0.373714	0.280531	0.197500	0.148255	3.890848	
604000	-50.739649	502	1	2	'0 0 Z 0 Z 0 0 0 	D	0.045022	0.045022	0.000000	0.045022	0.000000	0.045022	0.045022	0.045022	1.000000	0.000000	0.000000	0.000000	3.510089	
605000	-49.008779	640	1	2	'0 0 0 0 0 0 Z Z 	D	0.040105	0.040105	0.040105	0.040105	0.040105	0.040105	0.000000	0.000000	0.476098	0.333504	0.190398	0.000000	2.804410	
606000	-49.210899	432	1	2	'0 0 0 Z 0 0 Z 0 	D	0.067036	0.067036	0.067036	0.000000	0.067036	0.067036	0.000000	0.067036	0.575273	0.105872	0.273811	0.045044	1.696587	
607000	-49.114022	334	1	0	'0 0 0 0 0 0 0 0 	I	0.056441	0.056441	0.056441	0.056441	0.056441	0.056441	0.056441	0.056441	0.450069	0.295160	0.153865	0.100906	0.389115	
608000	-51.042491	540	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.043352	0.043352	0.000000	0.043352	0.000000	0.043352	0.000000	0.043352	1.000000	0.000000	0.000000	0.000000	7.373546	
609000	-51.318801	897	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.038030	0.038030	0.000000	0.038030	0.000000	0.038030	0.000000	0.038030	1.000000	0.000000	0.000000	0.000000	11.879891	
610000	-50.816385	663	1	2	'0 0 0 Z 0 0 Z 0 	D	0.065367	0.065367	0.065367	0.000000	0.065367	0.065367	0.000000	0.065367	0.587047	0.099072	0.270005	0.043876	0.191701	
611000	-51.041830	583	1	1	'0 0 Z 0 0 0 0 0 	D	0.029548	0.029548	0.000000	0.029548	0.029548	0.029548	0.029548	0.029548	0.714024	0.002991	0.226836	0.056149	16.593583	
612000	-50.727973	827	1	1	'0 0 Z 0 0 0 0 0 	D	0.039993	0.039993	0.000000	0.039993	0.039993	0.039993	0.039993	0.039993	0.799932	0.001861	0.165766	0.032440	0.442758	
613000	-48.371372	555	1	3	'0 0 0 Z 0 0 Z Z 	D	0.061825	0.061825	0.061825	0.000000	0.061825	0.061825	0.000000	0.000000	0.492290	0.099063	0.408647	0.000000	0.398550	
614000	-48.877627	22	2	3	'0 0 1 Z 1 0 Z Z 	D	0.112182	0.112182	0.554282	0.000000	0.554282	0.112182	0.000000	0.000000	0.299964	0.273167	0.426869	0.000000	2.248965	
615000	-49.084573	558	1	2	'0 0 0 0 0 0 Z Z 	D	0.039357	0.039357	0.039357	0.039357	0.039357	0.039357	0.000000	0.000000	0.430018	0.443108	0.126874	0.000000	0.860975	
616000	-50.160970	784	1	1	'0 0 0 Z 0 0 0 0 	D	0.088461	0.088461	0.088461	0.000000	0.088461	0.088461	0.088461	0.088461	0.424693	0.076602	0.312829	0.185876	4.095859	
617000	-49.210885	323	1	1	'0 0 0 0 0 0 0 Z 	D	0.042305	0.042305	0.042305	0.042305	0.042305	0.042305	0.042305	0.000000	0.450886	0.293467	0.169713	0.085935	0.111434	
618000	-51.508051	414	1	3	'0 0 0 0 Z Z 0 Z 	D	0.080856	0.080856	0.080856	0.080856	0.000000	0.000000	0.080856	0.000000	0.321721	0.467436	0.000000	0.210843	1.676109	
619000	-50.625747	978	1	3	'0 0 Z Z 0 0 Z 0 	D	0.063672	0.063672	0.000000	0.000000	0.063672	0.063672	0.000000	0.063672	0.439176	0.000000	0.417887	0.142937	0.407341	
620000	-52.469896	344	1	2	'0 0 0 Z 0 0 Z 0 	D	0.119381	0.119381	0.119381	0.000000	0.119381	0.119381	0.000000	0.119381	0.308346	0.209937	0.294535	0.187182	2.043808	
621000	-52.675663	891	1	3	'0 0 0 Z 0 0 Z Z 	D	0.115845	0.115845	0.115845	0.000000	0.115845	0.115845	0.000000	0.000000	0.369652	0.153628	0.476721	0.000000	0.499850	
622000	-51.680539	676	1	2	'0 0 0 0 0 0 Z Z 	D	0.102032	0.102032	0.102032	0.102032	0.102032	0.102032	0.000000	0.000000	0.438594	0.317272	0.244134	0.000000	0.259081	
623000	-51.422703	790	1	2	'0 0 0 0 Z Z 0 0 	D	0.037169	0.037169	0.037169	0.037169	0.000000	0.000000	0.037169	0.037169	0.293804	0.549802	0.000000	0.156394	0.700079	
624000	-51.289173	344	1	4	'0 0 Z 0 0 Z Z Z 	D	0.086557	0.086557	0.000000	0.086557	0.086557	0.000000	0.000000	0.000000	0.750129	0.000000	0.249871	0.000000	2.094783	
625000	-48.965900	754	1	1	'0 0 0 0 0 0 0 Z 	D	0.056729	0.056729	0.056729	0.056729	0.056729	0.056729	0.056729	0.000000	0.457979	0.305011	0.157479	0.079531	3.739995	
626000	-50.107708	80	1	3	'0 0 0 Z 0 0 Z Z 	D	0.064886	0.064886	0.064886	0.000000	0.064886	0.064886	0.000000	0.000000	0.585890	0.073357	0.340753	0.000000	0.557054	
627000	-49.946930	349	1	1	'0 0 0 Z 0 0 0 0 	D	0.031937	0.031937	0.031937	0.000000	0.031937	0.031937	0.031937	0.031937	0.444601	0.036148	0.278860	0.240391	0.068006	
628000	-49.046763	237	1	2	'0 0 0 Z 0 0 Z 0 	D	0.039394	0.039394	0.039394	0.000000	0.039394	0.039394	0.000000	0.039394	0.663716	0.061304	0.246678	0.028302	2.081655	
629000	-49.689763	980	1	2	'0 0 0 0 0 Z 0 Z 	D	0.047507	0.047507	0.047507	0.047507	0.047507	0.000000	0.047507	0.000000	0.385922	0.472655	0.015565	0.125858	5.961457	
630000	-49.918322	817	1	3	'0 0 0 0 0 Z Z Z 	D	0.058597	0.058597	0.058597	0.058597	0.058597	0.000000	0.000000	0.000000	0.434636	0.531627	0.033737	0.000000	3.180666	
631000	-51.422743	79	1	2	'0 0 0 0 0 Z 0 Z 	D	0.070868	0.070868	0.070868	0.070868	0.070868	0.000000	0.070868	0.000000	0.339275	0.432604	0.041077	0.187044	2.697340	
632000	-50.464966	431	1	1	'0 0 0 Z 0 0 0 0 	D	0.065473	0.065473	0.065473	0.000000	0.065473	0.065473	0.065473	0.065473	0.378055	0.093208	0.314673	0.214064	1.521177	
633000	-50.290459	386	1	1	'0 0 0 Z 0 0 0 0 	D	0.091962	0.091962	0.091962	0.000000	0.091962	0.091962	0.091962	0.091962	0.390593	0.084412	0.328642	0.196353	0.442228	
634000	-50.782664	256	1	2	'0 0 Z 0 0 Z 0 0 	D	0.052557	0.052557	0.000000	0.052557	0.052557	0.000000	0.052557	0.052557	0.899629	0.005878	0.020718	0.073776	0.876391	
635000	-49.826023	740	1	1	'0 0 Z 0 0 0 0 0 	D	0.035262	0.035262	0.000000	0.035262	0.035262	0.035262	0.035262	0.035262	0.813054	0.002405	0.150774	0.033767	11.540068	
636000	-50.333404	894	1	2	'0 0 0 0 0 0 Z Z 	D	0.050973	0.050973	0.050973	0.050973	0.050973	0.050973	0.000000	0.000000	0.414542	0.427793	0.157665	0.000000	11.412499	
637000	-50.407395	412	1	4	'0 0 Z 0 0 Z Z Z 	D	0.027862	0.027862	0.000000	0.027862	0.027862	0.000000	0.000000	0.000000	0.987369	0.000000	0.012631	0.000000	4.980142	
638000	-49.184049	881	1	2	'0 0 0 0 0 Z 0 Z 	D	0.062969	0.062969	0.062969	0.062969	0.062969	0.000000	0.062969	0.000000	0.307097	0.477738	0.020909	0.194257	1.491408	
639000	-50.670414	466	1	3	'0 0 0 0 Z Z 0 Z 	D	0.041331	0.041331	0.041331	0.041331	0.000000	0.000000	0.041331	0.000000	0.296065	0.538143	0.000000	0.165791	0.505029	
640000	-50.765202	916	1	2	'0 0 0 0 0 0 Z Z 	D	0.031756	0.031756	0.031756	0.031756	0.031756	0.031756	0.000000	0.000000	0.501037	0.390621	0.108342	0.000000	1.070031	
641000	-48.992428	535	1	2	'0 0 0 Z 0 0 Z 0 	D	0.048670	0.048670	0.048670	0.000000	0.048670	0.048670	0.000000	0.048670	0.617258	0.067536	0.276244	0.038962	8.529784	
642000	-52.858207	972	1	1	'0 0 0 0 0 Z 0 0 	D	0.093646	0.093646	0.093646	0.093646	0.093646	0.000000	0.093646	0.093646	0.349487	0.395644	0.073436	0.181433	8.808822	
643000	-48.152706	621	1	1	'0 0 0 0 0 0 0 Z 	D	0.045840	0.045840	0.045840	0.045840	0.045840	0.045840	0.045840	0.000000	0.465735	0.280183	0.173899	0.080183	8.256924	
644000	-50.655351	128	1	2	'0 0 0 Z 0 0 Z 0 	D	0.067200	0.067200	0.067200	0.000000	0.067200	0.067200	0.000000	0.067200	0.453301	0.125408	0.325426	0.095866	0.482142	
645000	-52.327753	320	1	0	'0 0 0 0 0 0 0 0 	I	0.052217	0.052217	0.052217	0.052217	0.052217	0.052217	0.052217	0.052217	0.422668	0.282433	0.176775	0.118124	6.433915	
646000	-51.735856	825	1	2	'0 0 0 0 0 0 Z Z 	D	0.088490	0.088490	0.088490	0.088490	0.088490	0.088490	0.000000	0.000000	0.491557	0.316453	0.191990	0.000000	21.541422	
647000	-51.128151	276	1	4	'0 0 Z 0 0 Z Z Z 	D	0.027420	0.027420	0.000000	0.027420	0.027420	0.000000	0.000000	0.000000	0.985074	0.000000	0.014926	0.000000	20.113647	
648000	-49.398017	43	1	3	'0 0 0 0 0 Z Z Z 	D	0.071197	0.071197	0.071197	0.071197	0.071197	0.000000	0.000000	0.000000	0.379802	0.568286	0.051912	0.000000	7.848101	
649000	-49.130827	601	1	3	'0 0 0 Z 0 0 Z Z 	D	0.050569	0.050569	0.050569	0.000000	0.050569	0.050569	0.000000	0.000000	0.526633	0.067967	0.405400	0.000000	7.499164	
650000	-51.909106	315	1	3	'0 0 0 0 Z Z 0 Z 	D	0.024419	0.024419	0.024419	0.024419	0.000000	0.000000	0.024419	0.000000	0.318131	0.588197	0.000000	0.093672	2.007159	
651000	-50.491418	796	1	3	'0 0 0 0 0 Z Z Z 	D	0.089960	0.089960	0.089960	0.089960	0.089960	0.000000	0.000000	0.000000	0.441944	0.515654	0.042402	0.000000	15.041114	
652000	-51.334071	297	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.033601	0.033601	0.000000	0.033601	0.000000	0.033601	0.000000	0.033601	1.000000	0.000000	0.000000	0.000000	19.615649	
653000	-49.898703	182	1	3	'0 0 Z Z 0 0 Z 0 	D	0.035027	0.035027	0.000000	0.000000	0.035027	0.035027	0.000000	0.035027	0.666110	0.000000	0.294794	0.039096	11.334886	
