Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=0.txt
Log File Name:                   LL1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            455755352
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
394000	-37.944957	431	1	0	'0 0 0 0 0 0 0 0 	I	0.032726	0.032726	0.032726	0.032726	0.032726	0.032726	0.032726	0.032726	0.405622	0.306552	0.163933	0.123894	36.372989	
395000	-40.669501	546	1	3	'0 0 Z Z 0 0 Z 0 	D	0.023548	0.023548	0.000000	0.000000	0.023548	0.023548	0.000000	0.023548	0.492264	0.000000	0.408166	0.099570	45.372665	
396000	-38.589724	990	1	0	'0 0 0 0 0 0 0 0 	I	0.026561	0.026561	0.026561	0.026561	0.026561	0.026561	0.026561	0.026561	0.445716	0.388222	0.088755	0.077307	41.393884	
397000	-39.075375	701	1	1	'0 0 0 Z 0 0 0 0 	D	0.035984	0.035984	0.035984	0.000000	0.035984	0.035984	0.035984	0.035984	0.475504	0.036530	0.266983	0.220983	34.662848	
398000	-37.524979	446	1	2	'0 0 0 0 0 0 Z Z 	D	0.029179	0.029179	0.029179	0.029179	0.029179	0.029179	0.000000	0.000000	0.497818	0.372851	0.129331	0.000000	18.929651	
399000	-39.839591	980	1	2	'0 0 0 0 0 0 Z Z 	D	0.033197	0.033197	0.033197	0.033197	0.033197	0.033197	0.000000	0.000000	0.518163	0.374125	0.107712	0.000000	15.838521	
400000	-38.333017	932	1	2	'0 0 0 0 0 0 Z Z 	D	0.030863	0.030863	0.030863	0.030863	0.030863	0.030863	0.000000	0.000000	0.419288	0.423780	0.156932	0.000000	2.247976	
401000	-40.183439	497	1	2	'0 0 0 Z 0 0 Z 0 	D	0.056390	0.056390	0.056390	0.000000	0.056390	0.056390	0.000000	0.056390	0.490510	0.051285	0.364882	0.093323	4.907870	
402000	-39.408025	824	1	0	'0 0 0 0 0 0 0 0 	I	0.026331	0.026331	0.026331	0.026331	0.026331	0.026331	0.026331	0.026331	0.368915	0.355423	0.140398	0.135264	0.152545	
403000	-40.167923	27	1	3	'0 0 Z Z Z 0 0 0 	D	0.025128	0.025128	0.000000	0.000000	0.000000	0.025128	0.025128	0.025128	1.000000	0.000000	0.000000	0.000000	7.704372	
404000	-41.796560	825	1	3	'0 0 0 0 Z Z 0 Z 	D	0.055643	0.055643	0.055643	0.055643	0.000000	0.000000	0.055643	0.000000	0.336138	0.508888	0.000000	0.154973	18.957091	
405000	-39.151088	300	1	2	'0 0 0 0 0 0 Z Z 	D	0.047101	0.047101	0.047101	0.047101	0.047101	0.047101	0.000000	0.000000	0.464028	0.361051	0.174921	0.000000	11.390530	
406000	-40.075069	450	1	4	'0 0 Z 0 0 Z Z Z 	D	0.038126	0.038126	0.000000	0.038126	0.038126	0.000000	0.000000	0.000000	0.984668	0.000000	0.015332	0.000000	10.814104	
407000	-37.592071	976	1	0	'0 0 0 0 0 0 0 0 	I	0.025208	0.025208	0.025208	0.025208	0.025208	0.025208	0.025208	0.025208	0.467353	0.351456	0.103418	0.077772	0.412042	
408000	-39.367844	457	1	3	'0 0 0 0 0 Z Z Z 	D	0.049819	0.049819	0.049819	0.049819	0.049819	0.000000	0.000000	0.000000	0.397574	0.577530	0.024897	0.000000	0.108003	
409000	-37.913997	147	1	2	'0 0 0 0 0 Z 0 Z 	D	0.045303	0.045303	0.045303	0.045303	0.045303	0.000000	0.045303	0.000000	0.304973	0.476674	0.017263	0.201090	1.979390	
410000	-40.259075	449	1	4	'0 0 0 Z Z 0 Z Z 	D	0.025871	0.025871	0.025871	0.000000	0.000000	0.025871	0.000000	0.000000	0.941415	0.058585	0.000000	0.000000	1.763101	
411000	-37.678802	44	1	0	'0 0 0 0 0 0 0 0 	I	0.041022	0.041022	0.041022	0.041022	0.041022	0.041022	0.041022	0.041022	0.471257	0.287724	0.149651	0.091368	0.538789	
412000	-38.285927	234	1	1	'0 0 0 0 0 0 0 Z 	D	0.043161	0.043161	0.043161	0.043161	0.043161	0.043161	0.043161	0.000000	0.441262	0.291264	0.175206	0.092268	1.934256	
413000	-43.567440	274	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	0.546191	0.546191	0.546191	0.546191	0.546191	0.000000	0.556747	0.099554	0.343698	11.724580	
414000	-41.834690	99	2	2	'Z Z 1 0 1 0 0 0 	D	0.000000	0.000000	0.285013	1.264070	0.285013	1.264070	1.264070	1.264070	0.000000	0.316028	0.316028	0.367944	17.143306	
415000	-42.273610	279	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	0.621982	0.621982	0.000000	0.621982	0.621982	0.000000	0.742770	0.000000	0.257230	15.369897	
416000	-43.457613	279	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	0.697859	0.697859	0.697859	0.697859	0.697859	0.000000	0.573669	0.089874	0.336457	24.117557	
417000	-37.660048	990	2	3	'Z 1 0 Z Z 0 0 0 	D	0.000000	0.527540	11.677581	0.000000	0.000000	11.677581	11.677581	11.677581	0.250000	0.250000	0.250000	0.250000	44.994599	
418000	-38.516263	566	2	1	'1 1 0 0 Z 0 0 0 	D	0.747048	0.747048	17.855580	17.855580	0.000000	17.855580	17.855580	17.855580	0.250000	0.250000	0.250000	0.250000	48.070360	
419000	-38.045401	960	2	1	'Z 1 0 0 1 0 0 0 	D	0.000000	1.241759	20.738992	20.738992	1.241759	20.738992	20.738992	20.738992	0.250000	0.250000	0.250000	0.250000	57.525109	
420000	-37.280996	725	2	2	'Z 1 0 Z 1 0 0 0 	D	0.000000	0.779662	9.611504	0.000000	0.779662	9.611504	9.611504	9.611504	0.250000	0.250000	0.250000	0.250000	50.459027	
421000	-38.275100	17	2	1	'Z 1 0 0 1 0 0 0 	D	0.000000	0.800987	23.686580	23.686580	0.800987	23.686580	23.686580	23.686580	0.250000	0.250000	0.250000	0.250000	38.844163	
422000	-38.648105	800	2	2	'Z 1 0 0 Z 0 0 0 	D	0.000000	2.729984	43.691371	43.691371	0.000000	43.691371	43.691371	43.691371	0.250000	0.250000	0.250000	0.250000	20.539956	
423000	-39.754606	329	2	2	'Z 1 0 Z 1 0 0 0 	D	0.000000	0.336242	11.622200	0.000000	0.336242	11.622200	11.622200	11.622200	0.250000	0.250000	0.250000	0.250000	16.006016	
424000	-38.009257	65	2	3	'Z 1 0 Z Z 0 0 0 	D	0.000000	0.937568	9.997925	0.000000	0.000000	9.997925	9.997925	9.997925	0.250000	0.250000	0.250000	0.250000	12.438717	
425000	-38.784946	439	1	1	'0 0 0 0 0 0 0 Z 	D	0.016463	0.016463	0.016463	0.016463	0.016463	0.016463	0.016463	0.000000	0.458778	0.357867	0.108172	0.075183	10.430677	
426000	-38.350299	229	1	0	'0 0 0 0 0 0 0 0 	I	0.026131	0.026131	0.026131	0.026131	0.026131	0.026131	0.026131	0.026131	0.414933	0.404965	0.091146	0.088957	5.725358	
427000	-38.600388	977	1	2	'0 0 0 0 0 0 Z Z 	D	0.049499	0.049499	0.049499	0.049499	0.049499	0.049499	0.000000	0.000000	0.459045	0.355055	0.185900	0.000000	0.064179	
428000	-39.881726	494	1	1	'0 0 0 Z 0 0 0 0 	D	0.022256	0.022256	0.022256	0.000000	0.022256	0.022256	0.022256	0.022256	0.561132	0.012926	0.241246	0.184696	9.595841	
429000	-37.794474	951	1	1	'0 0 0 0 0 0 0 Z 	D	0.031525	0.031525	0.031525	0.031525	0.031525	0.031525	0.031525	0.000000	0.378435	0.333823	0.163100	0.124642	1.698742	
430000	-38.201587	857	1	1	'0 0 0 0 0 0 0 Z 	D	0.027027	0.027027	0.027027	0.027027	0.027027	0.027027	0.027027	0.000000	0.373164	0.313423	0.185302	0.128112	4.674203	
431000	-40.022807	750	1	2	'0 0 0 0 0 0 Z Z 	D	0.016069	0.016069	0.016069	0.016069	0.016069	0.016069	0.000000	0.000000	0.391842	0.487920	0.120238	0.000000	0.973098	
432000	-38.659472	289	1	1	'0 0 0 Z 0 0 0 0 	D	0.036798	0.036798	0.036798	0.000000	0.036798	0.036798	0.036798	0.036798	0.381514	0.024169	0.308093	0.286224	7.060415	
433000	-40.926334	359	1	2	'0 0 0 Z 0 0 Z 0 	D	0.056540	0.056540	0.056540	0.000000	0.056540	0.056540	0.000000	0.056540	0.584872	0.064719	0.298994	0.051416	1.465291	
434000	-39.025960	222	1	1	'0 0 0 0 Z 0 0 0 	D	0.033902	0.033902	0.033902	0.033902	0.000000	0.033902	0.033902	0.033902	0.508063	0.407350	0.001954	0.082633	1.312759	
435000	-39.977887	971	1	2	'0 0 0 Z 0 0 Z 0 	D	0.035965	0.035965	0.035965	0.000000	0.035965	0.035965	0.000000	0.035965	0.670823	0.036998	0.261662	0.030516	3.417526	
436000	-39.481375	960	1	4	'0 0 Z 0 0 Z Z Z 	D	0.029633	0.029633	0.000000	0.029633	0.029633	0.000000	0.000000	0.000000	0.978988	0.000000	0.021012	0.000000	0.368759	
437000	-38.355584	699	1	1	'0 0 0 0 0 0 0 Z 	D	0.065504	0.065504	0.065504	0.065504	0.065504	0.065504	0.065504	0.000000	0.360774	0.303958	0.194875	0.140393	6.862410	
438000	-37.980485	552	1	1	'0 0 0 0 0 0 Z 0 	D	0.017508	0.017508	0.017508	0.017508	0.017508	0.017508	0.000000	0.017508	0.508543	0.418274	0.068232	0.004951	7.966898	
439000	-41.955461	201	1	1	'0 0 0 0 0 0 0 Z 	D	0.056263	0.056263	0.056263	0.056263	0.056263	0.056263	0.056263	0.000000	0.502726	0.259917	0.170606	0.066750	2.608381	
440000	-39.458183	191	2	1	'1 1 0 0 0 1 0 Z 	D	0.125679	0.125679	1.010801	1.010801	1.010801	0.125679	1.010801	0.000000	0.251006	0.249552	0.250852	0.248591	0.328276	
441000	-40.052141	33	1	2	'0 0 0 Z Z 0 0 0 	D	0.027320	0.027320	0.027320	0.000000	0.000000	0.027320	0.027320	0.027320	0.787621	0.022879	0.002157	0.187342	1.668116	
442000	-42.513057	660	1	2	'0 0 0 Z Z 0 0 0 	D	0.036926	0.036926	0.036926	0.000000	0.000000	0.036926	0.036926	0.036926	0.807442	0.039081	0.003930	0.149547	0.151480	
443000	-39.550627	978	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.026326	0.026326	0.000000	0.026326	0.000000	0.026326	0.026326	0.000000	1.000000	0.000000	0.000000	0.000000	1.035128	
444000	-38.544748	300	1	1	'0 0 Z 0 0 0 0 0 	D	0.032268	0.032268	0.000000	0.032268	0.032268	0.032268	0.032268	0.032268	0.720534	0.002893	0.224997	0.051576	20.846672	
445000	-38.303519	178	1	1	'0 0 0 0 0 0 0 Z 	D	0.025329	0.025329	0.025329	0.025329	0.025329	0.025329	0.025329	0.000000	0.441417	0.310615	0.156255	0.091712	20.168866	
446000	-40.277261	525	1	2	'0 0 0 0 Z Z 0 0 	D	0.029682	0.029682	0.029682	0.029682	0.000000	0.000000	0.029682	0.029682	0.364189	0.554002	0.000000	0.081810	25.555970	
447000	-37.503527	664	1	1	'0 0 0 0 0 0 0 Z 	D	0.037725	0.037725	0.037725	0.037725	0.037725	0.037725	0.037725	0.000000	0.403499	0.306298	0.177376	0.112827	23.162971	
448000	-39.926924	343	1	2	'0 0 0 Z 0 0 Z 0 	D	0.036537	0.036537	0.036537	0.000000	0.036537	0.036537	0.000000	0.036537	0.602681	0.043000	0.305730	0.048589	0.385437	
449000	-38.981679	416	1	3	'0 0 0 0 0 Z Z Z 	D	0.024385	0.024385	0.024385	0.024385	0.024385	0.000000	0.000000	0.000000	0.373190	0.624692	0.002118	0.000000	0.221187	
450000	-40.982514	729	1	2	'0 0 0 Z Z 0 0 0 	D	0.028598	0.028598	0.028598	0.000000	0.000000	0.028598	0.028598	0.028598	0.780286	0.019516	0.002666	0.197532	0.105865	
451000	-40.829146	262	1	1	'0 0 0 0 0 0 Z 0 	D	0.013139	0.013139	0.013139	0.013139	0.013139	0.013139	0.000000	0.013139	0.432018	0.404580	0.138889	0.024512	8.098868	
452000	-37.120706	368	1	2	'0 0 0 0 0 0 Z Z 	D	0.036865	0.036865	0.036865	0.036865	0.036865	0.036865	0.000000	0.000000	0.433703	0.410717	0.155580	0.000000	31.778234	
453000	-38.110274	446	1	2	'0 0 0 0 0 0 Z Z 	D	0.042592	0.042592	0.042592	0.042592	0.042592	0.042592	0.000000	0.000000	0.517199	0.332645	0.150157	0.000000	35.799003	
454000	-38.022439	661	1	3	'0 0 0 Z 0 0 Z Z 	D	0.040363	0.040363	0.040363	0.000000	0.040363	0.040363	0.000000	0.000000	0.460802	0.053330	0.485868	0.000000	69.346807	
455000	-39.274892	928	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.039390	0.039390	0.000000	0.039390	0.000000	0.039390	0.039390	0.000000	1.000000	0.000000	0.000000	0.000000	81.495224	
456000	-37.659726	231	1	2	'0 0 0 0 0 0 Z Z 	D	0.032625	0.032625	0.032625	0.032625	0.032625	0.032625	0.000000	0.000000	0.500627	0.393848	0.105525	0.000000	96.304902	
457000	-39.699062	838	1	3	'0 0 Z Z 0 0 Z 0 	D	0.028536	0.028536	0.000000	0.000000	0.028536	0.028536	0.000000	0.028536	0.565166	0.000000	0.363250	0.071584	95.559547	
458000	-39.574991	491	1	0	'0 0 0 0 0 0 0 0 	I	0.047922	0.047922	0.047922	0.047922	0.047922	0.047922	0.047922	0.047922	0.412915	0.274585	0.187689	0.124811	75.122232	
459000	-40.591356	934	1	1	'0 0 0 0 0 Z 0 0 	D	0.061181	0.061181	0.061181	0.061181	0.061181	0.000000	0.061181	0.061181	0.306315	0.400240	0.068968	0.224477	69.043472	
460000	-38.711225	594	1	1	'0 0 0 0 0 0 0 Z 	D	0.070961	0.070961	0.070961	0.070961	0.070961	0.070961	0.070961	0.000000	0.383624	0.296031	0.195246	0.125100	57.109673	
461000	-36.807235	64	1	2	'0 0 0 0 0 0 Z Z 	D	0.045130	0.045130	0.045130	0.045130	0.045130	0.045130	0.000000	0.000000	0.415841	0.410182	0.173977	0.000000	41.631732	
462000	-38.029426	705	1	2	'0 0 0 0 0 0 Z Z 	D	0.036298	0.036298	0.036298	0.036298	0.036298	0.036298	0.000000	0.000000	0.438727	0.367925	0.193348	0.000000	46.761714	
463000	-38.741868	292	1	3	'0 0 0 Z 0 0 Z Z 	D	0.037351	0.037351	0.037351	0.000000	0.037351	0.037351	0.000000	0.000000	0.534305	0.036252	0.429444	0.000000	30.185007	
464000	-39.057250	394	1	1	'0 0 Z 0 0 0 0 0 	D	0.028783	0.028783	0.000000	0.028783	0.028783	0.028783	0.028783	0.028783	0.722037	0.002410	0.227818	0.047735	12.615775	
465000	-38.719235	852	1	1	'0 0 Z 0 0 0 0 0 	D	0.017286	0.017286	0.000000	0.017286	0.017286	0.017286	0.017286	0.017286	0.781601	0.000621	0.184358	0.033420	8.419733	
466000	-40.003473	904	1	2	'0 0 Z 0 Z 0 0 0 	D	0.031132	0.031132	0.000000	0.031132	0.000000	0.031132	0.031132	0.031132	1.000000	0.000000	0.000000	0.000000	1.585921	
467000	-39.020152	336	2	2	'0 0 Z 1 1 Z 1 0 	D	0.011736	0.011736	0.000000	0.167654	0.167654	0.000000	0.167654	0.011736	0.338875	0.173136	0.141239	0.346750	0.420537	
468000	-37.667001	74	1	2	'0 0 0 0 0 0 Z Z 	D	0.031495	0.031495	0.031495	0.031495	0.031495	0.031495	0.000000	0.000000	0.458035	0.435368	0.106597	0.000000	0.100358	
469000	-38.323428	72	1	1	'0 0 0 0 0 0 0 Z 	D	0.051865	0.051865	0.051865	0.051865	0.051865	0.051865	0.051865	0.000000	0.405166	0.297851	0.185181	0.111802	3.863981	
470000	-38.464013	685	1	1	'0 0 0 Z 0 0 0 0 	D	0.046349	0.046349	0.046349	0.000000	0.046349	0.046349	0.046349	0.046349	0.364062	0.039444	0.313472	0.283022	20.552766	
471000	-37.695204	918	1	0	'0 0 0 0 0 0 0 0 	I	0.038478	0.038478	0.038478	0.038478	0.038478	0.038478	0.038478	0.038478	0.391077	0.284829	0.187520	0.136574	40.820197	
472000	-40.529048	372	1	2	'0 0 Z 0 0 Z 0 0 	D	0.035495	0.035495	0.000000	0.035495	0.035495	0.000000	0.035495	0.035495	0.837967	0.005311	0.026548	0.130173	30.678262	
473000	-37.240477	436	1	2	'0 0 0 0 0 0 Z Z 	D	0.037868	0.037868	0.037868	0.037868	0.037868	0.037868	0.000000	0.000000	0.383379	0.429711	0.186910	0.000000	20.226524	
474000	-39.204924	646	1	1	'0 0 Z 0 0 0 0 0 	D	0.040470	0.040470	0.000000	0.040470	0.040470	0.040470	0.040470	0.040470	0.770244	0.002480	0.187926	0.039350	15.829975	
475000	-39.144198	79	1	4	'0 0 Z 0 0 Z Z Z 	D	0.025805	0.025805	0.000000	0.025805	0.025805	0.000000	0.000000	0.000000	0.988036	0.000000	0.011964	0.000000	22.725360	
476000	-39.791066	460	1	1	'0 0 0 0 0 0 Z 0 	D	0.040213	0.040213	0.040213	0.040213	0.040213	0.040213	0.000000	0.040213	0.467053	0.329869	0.167274	0.035803	19.736448	
477000	-38.000248	876	1	1	'0 0 0 0 0 0 Z 0 	D	0.029439	0.029439	0.029439	0.029439	0.029439	0.029439	0.000000	0.029439	0.447813	0.381770	0.143684	0.026732	33.361282	
478000	-41.783947	546	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.040677	0.040677	0.000000	0.040677	0.000000	0.040677	0.040677	0.000000	1.000000	0.000000	0.000000	0.000000	7.622805	
479000	-37.812873	594	1	1	'0 0 0 0 0 0 0 Z 	D	0.059766	0.059766	0.059766	0.059766	0.059766	0.059766	0.059766	0.000000	0.384442	0.307849	0.183526	0.124183	14.792768	
480000	-38.805438	325	1	1	'0 0 0 0 0 0 0 Z 	D	0.055764	0.055764	0.055764	0.055764	0.055764	0.055764	0.055764	0.000000	0.410262	0.292815	0.187859	0.109064	0.817785	
481000	-41.965592	973	1	2	'0 0 0 0 0 0 Z Z 	D	0.084095	0.084095	0.084095	0.084095	0.084095	0.084095	0.000000	0.000000	0.407366	0.332113	0.260520	0.000000	0.085916	
482000	-37.116170	72	1	2	'0 0 0 0 0 0 Z Z 	D	0.039821	0.039821	0.039821	0.039821	0.039821	0.039821	0.000000	0.000000	0.448583	0.372535	0.178882	0.000000	0.161631	
483000	-40.885565	192	1	3	'0 0 Z 0 Z Z 0 0 	D	0.027796	0.027796	0.000000	0.027796	0.000000	0.000000	0.027796	0.027796	1.000000	0.000000	0.000000	0.000000	1.551712	
484000	-39.567501	515	1	1	'0 0 0 Z 0 0 0 0 	D	0.030746	0.030746	0.030746	0.000000	0.030746	0.030746	0.030746	0.030746	0.523101	0.048158	0.227572	0.201169	2.052826	
485000	-39.132059	477	1	1	'0 0 0 0 0 0 Z 0 	D	0.044506	0.044506	0.044506	0.044506	0.044506	0.044506	0.000000	0.044506	0.410012	0.317331	0.208088	0.064568	0.134005	
486000	-38.805633	705	1	2	'0 0 0 0 0 Z 0 Z 	D	0.037097	0.037097	0.037097	0.037097	0.037097	0.000000	0.037097	0.000000	0.308019	0.477205	0.016837	0.197939	0.351486	
487000	-38.785832	750	1	1	'0 0 0 0 0 Z 0 0 	D	0.042503	0.042503	0.042503	0.042503	0.042503	0.000000	0.042503	0.042503	0.350885	0.479799	0.011852	0.157465	0.280845	
488000	-38.000420	789	1	3	'0 0 0 Z 0 0 Z Z 	D	0.038936	0.038936	0.038936	0.000000	0.038936	0.038936	0.000000	0.000000	0.533869	0.041534	0.424598	0.000000	7.599391	
489000	-39.525279	814	1	1	'0 0 0 0 Z 0 0 0 	D	0.019931	0.019931	0.019931	0.019931	0.000000	0.019931	0.019931	0.019931	0.470377	0.452405	0.000505	0.076713	18.317147	
490000	-38.064099	318	1	1	'0 0 0 0 0 0 Z 0 	D	0.033709	0.033709	0.033709	0.033709	0.033709	0.033709	0.000000	0.033709	0.427369	0.396750	0.146293	0.029587	12.785740	
491000	-37.641671	26	1	2	'0 0 0 0 0 0 Z Z 	D	0.024656	0.024656	0.024656	0.024656	0.024656	0.024656	0.000000	0.000000	0.425418	0.457002	0.117580	0.000000	7.895947	
492000	-38.581684	623	1	3	'0 0 0 0 0 Z Z Z 	D	0.025003	0.025003	0.025003	0.025003	0.025003	0.000000	0.000000	0.000000	0.298378	0.697324	0.004298	0.000000	0.220076	
493000	-40.084553	754	1	3	'0 0 0 Z 0 0 Z Z 	D	0.045622	0.045622	0.045622	0.000000	0.045622	0.045622	0.000000	0.000000	0.653975	0.063512	0.282513	0.000000	3.593608	
494000	-39.752248	618	1	1	'0 0 0 0 0 Z 0 0 	D	0.030452	0.030452	0.030452	0.030452	0.030452	0.000000	0.030452	0.030452	0.328396	0.529527	0.005482	0.136595	1.729898	
495000	-37.209304	72	1	0	'0 0 0 0 0 0 0 0 	I	0.030060	0.030060	0.030060	0.030060	0.030060	0.030060	0.030060	0.030060	0.398271	0.336102	0.144057	0.121570	14.167498	
496000	-39.049636	901	1	3	'0 0 0 0 Z Z 0 Z 	D	0.019397	0.019397	0.019397	0.019397	0.000000	0.000000	0.019397	0.000000	0.328768	0.568459	0.000000	0.102773	13.731484	
497000	-38.986445	977	1	1	'0 0 0 0 Z 0 0 0 	D	0.028476	0.028476	0.028476	0.028476	0.000000	0.028476	0.028476	0.028476	0.482020	0.407808	0.002305	0.107868	3.065076	
498000	-38.421614	239	1	0	'0 0 0 0 0 0 0 0 	I	0.025776	0.025776	0.025776	0.025776	0.025776	0.025776	0.025776	0.025776	0.391212	0.373892	0.120107	0.114789	1.388659	
499000	-39.128688	19	1	1	'0 0 0 0 0 Z 0 0 	D	0.026182	0.026182	0.026182	0.026182	0.026182	0.000000	0.026182	0.026182	0.304493	0.511550	0.005649	0.178309	0.808373	
500000	-38.551516	72	1	2	'0 0 0 0 0 Z 0 Z 	D	0.048858	0.048858	0.048858	0.048858	0.048858	0.000000	0.048858	0.000000	0.321814	0.471800	0.018600	0.187786	2.104848	
501000	-37.947349	133	2	1	'0 0 1 0 1 0 Z 1 	D	1.158263	1.158263	7.533879	1.158263	7.533879	1.158263	0.000000	7.533879	0.250000	0.250000	0.250000	0.250000	6.765175	
502000	-40.522928	321	2	0	'0 0 1 0 1 0 0 1 	D	8.436802	8.436802	36.274540	8.436802	36.274540	8.436802	8.436802	36.274540	0.250000	0.250000	0.250000	0.250000	23.538436	
503000	-37.354162	676	2	0	'0 0 1 1 1 0 0 1 	D	2.041765	2.041765	18.839608	18.839608	18.839608	2.041765	2.041765	18.839608	0.250000	0.250000	0.250000	0.250000	42.352820	
504000	-41.454462	352	2	2	'Z 0 Z 1 1 0 0 1 	D	0.000000	8.734839	0.000000	44.264344	44.264344	8.734839	8.734839	44.264344	0.250000	0.250000	0.250000	0.250000	45.994495	
505000	-38.325210	744	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	6.012507	6.012507	0.000000	23.346310	6.012507	6.012507	23.346310	0.250000	0.250000	0.250000	0.250000	64.775178	
506000	-38.212303	319	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	18.565845	18.565845	0.000000	77.498050	18.565845	18.565845	77.498050	0.250000	0.250000	0.250000	0.250000	68.572167	
507000	-39.066127	172	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	20.916326	0.000000	20.916326	73.096921	20.916326	20.916326	73.096921	0.250000	0.250000	0.250000	0.250000	58.349020	
508000	-39.262855	94	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	7.614790	7.614790	7.614790	35.629763	7.614790	7.614790	35.629763	0.250000	0.250000	0.250000	0.250000	47.363172	
509000	-39.381770	90	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	0.830457	0.830457	0.830457	3.064847	0.830457	0.830457	3.064847	0.250000	0.250000	0.250000	0.250000	41.084042	
510000	-37.941313	44	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	6.577499	0.000000	6.577499	32.842954	6.577499	6.577499	32.842954	0.250000	0.250000	0.250000	0.250000	42.037438	
511000	-38.448932	161	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	15.849605	0.000000	15.849605	61.404357	15.849605	15.849605	61.404357	0.250000	0.250000	0.250000	0.250000	44.646737	
512000	-39.489080	854	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	14.525820	14.525820	14.525820	75.344808	14.525820	14.525820	75.344808	0.250000	0.250000	0.250000	0.250000	42.033063	
513000	-39.069506	319	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	4.398804	4.398804	0.000000	13.944102	4.398804	4.398804	13.944102	0.250000	0.250000	0.250000	0.250000	44.845130	
514000	-38.431024	742	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	6.981195	6.981195	0.000000	25.881605	6.981195	6.981195	25.881605	0.250000	0.250000	0.250000	0.250000	48.762749	
515000	-39.822932	222	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	13.695435	13.695435	13.695435	43.840613	13.695435	13.695435	43.840613	0.250000	0.250000	0.250000	0.250000	51.747181	
516000	-39.301144	384	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	7.216088	7.216088	7.216088	27.112716	7.216088	7.216088	27.112716	0.250000	0.250000	0.250000	0.250000	18.017174	
517000	-38.856009	843	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	3.514478	3.514478	0.000000	11.636347	3.514478	3.514478	11.636347	0.250000	0.250000	0.250000	0.250000	8.024555	
518000	-38.805958	537	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	4.258208	4.258208	0.000000	25.822881	4.258208	4.258208	25.822881	0.250000	0.250000	0.250000	0.250000	22.806740	
519000	-37.973912	351	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	3.942138	0.000000	3.942138	17.826041	3.942138	3.942138	17.826041	0.250000	0.250000	0.250000	0.250000	24.627347	
520000	-38.036628	801	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	7.936354	0.000000	7.936354	34.770486	7.936354	7.936354	34.770486	0.250000	0.250000	0.250000	0.250000	43.463898	
521000	-38.031843	31	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	6.366764	0.000000	6.366764	34.333737	6.366764	6.366764	34.333737	0.250000	0.250000	0.250000	0.250000	46.326105	
522000	-38.195066	852	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	9.553919	0.000000	9.553919	39.432212	9.553919	9.553919	39.432212	0.250000	0.250000	0.250000	0.250000	54.972371	
523000	-39.266172	664	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	5.033014	5.033014	5.033014	23.601968	5.033014	5.033014	23.601968	0.250000	0.250000	0.250000	0.250000	46.460793	
