Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=2_Wax1=2.txt
Log File Name:                   LA1=2_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1122653255
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=2_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
369000	-66.952305	585	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	13.130332	13.130332	13.130332	13.130332	13.130332	13.130332	13.130332	0.250000	0.250000	0.250000	0.250000	23.588488	
370000	-66.199556	389	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.674062	0.674062	0.674062	0.674062	0.674062	0.674062	0.674062	0.250005	0.249999	0.249999	0.249996	4.782147	
371000	-66.946346	321	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.601534	1.601534	1.601534	1.601534	1.601534	1.601534	1.601534	0.250000	0.250000	0.250000	0.250000	9.112318	
372000	-68.390715	533	1	1	'0 0 0 0 0 Z 0 0 	D	5.890989	5.890989	5.890989	5.890989	5.890989	0.000000	5.890989	5.890989	0.250000	0.250000	0.250000	0.250000	31.837242	
373000	-65.947255	345	1	4	'0 0 Z 0 0 Z Z Z 	D	0.131868	0.131868	0.000000	0.131868	0.131868	0.000000	0.000000	0.000000	0.614067	0.000000	0.385933	0.000000	27.655471	
374000	-64.324610	666	1	3	'0 0 0 0 0 Z Z Z 	D	0.196876	0.196876	0.196876	0.196876	0.196876	0.000000	0.000000	0.000000	0.365617	0.304077	0.330306	0.000000	18.688743	
375000	-64.705619	666	1	2	'0 0 0 0 0 Z 0 Z 	D	0.107189	0.107189	0.107189	0.107189	0.107189	0.000000	0.107189	0.000000	0.304112	0.367785	0.112756	0.215346	21.158092	
376000	-68.389699	904	1	1	'0 0 0 0 0 Z 0 0 	D	2.595537	2.595537	2.595537	2.595537	2.595537	0.000000	2.595537	2.595537	0.250000	0.250000	0.250000	0.250000	16.360734	
377000	-65.601316	820	1	2	'0 0 0 0 0 Z 0 Z 	D	0.189036	0.189036	0.189036	0.189036	0.189036	0.000000	0.189036	0.000000	0.291426	0.266736	0.252878	0.188960	4.457953	
378000	-65.295773	475	1	2	'0 0 0 0 0 Z 0 Z 	D	0.188270	0.188270	0.188270	0.188270	0.188270	0.000000	0.188270	0.000000	0.264552	0.271219	0.227428	0.236802	0.508824	
379000	-66.582608	306	1	4	'0 0 Z 0 0 Z Z Z 	D	0.333925	0.333925	0.000000	0.333925	0.333925	0.000000	0.000000	0.000000	0.462796	0.000000	0.537204	0.000000	1.995770	
380000	-68.146973	931	1	2	'0 0 Z 0 0 Z 0 0 	D	0.115863	0.115863	0.000000	0.115863	0.115863	0.000000	0.115863	0.115863	0.381937	0.149510	0.221926	0.246626	7.878707	
381000	-68.390714	433	1	1	'0 0 0 0 0 Z 0 0 	D	6.519731	6.519731	6.519731	6.519731	6.519731	0.000000	6.519731	6.519731	0.250000	0.250000	0.250000	0.250000	11.187565	
382000	-66.192360	61	1	3	'0 0 0 0 0 Z Z Z 	D	0.306772	0.306772	0.306772	0.306772	0.306772	0.000000	0.000000	0.000000	0.362027	0.260625	0.377348	0.000000	1.838953	
383000	-68.062974	128	1	2	'0 0 Z 0 0 Z 0 0 	D	0.116527	0.116527	0.000000	0.116527	0.116527	0.000000	0.116527	0.116527	0.378026	0.161728	0.219909	0.240337	0.276310	
384000	-66.304661	220	1	1	'0 0 0 0 0 Z 0 0 	D	0.139602	0.139602	0.139602	0.139602	0.139602	0.000000	0.139602	0.139602	0.281440	0.354905	0.116461	0.247194	3.845654	
385000	-68.853704	384	2	1	'1 1 0 0 1 Z 1 0 	D	3.215813	3.215813	2.969374	2.969374	3.215813	0.000000	3.215813	2.969374	0.250000	0.250000	0.250000	0.250000	6.863064	
386000	-66.241906	349	1	3	'0 0 0 0 Z Z 0 Z 	D	0.121365	0.121365	0.121365	0.121365	0.000000	0.000000	0.121365	0.000000	0.189643	0.425277	0.000000	0.385079	19.797413	
387000	-68.390715	357	1	1	'0 0 0 0 0 Z 0 0 	D	79.874665	79.874665	79.874665	79.874665	79.874665	0.000000	79.874665	79.874665	0.250000	0.250000	0.250000	0.250000	21.064419	
388000	-68.390715	180	1	1	'0 0 0 0 0 Z 0 0 	D	39.450232	39.450232	39.450232	39.450232	39.450232	0.000000	39.450232	39.450232	0.250000	0.250000	0.250000	0.250000	12.520398	
389000	-68.390715	331	1	1	'0 0 0 0 0 Z 0 0 	D	84.179600	84.179600	84.179600	84.179600	84.179600	0.000000	84.179600	84.179600	0.250000	0.250000	0.250000	0.250000	22.010094	
390000	-68.390715	501	1	1	'0 0 0 0 0 Z 0 0 	D	11.380998	11.380998	11.380998	11.380998	11.380998	0.000000	11.380998	11.380998	0.250000	0.250000	0.250000	0.250000	7.191685	
391000	-65.086310	724	1	3	'0 0 0 0 0 Z Z Z 	D	0.200698	0.200698	0.200698	0.200698	0.200698	0.000000	0.000000	0.000000	0.369912	0.304658	0.325429	0.000000	6.045073	
392000	-65.884408	794	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.451858	0.451858	0.451858	0.451858	0.451858	0.451858	0.451858	0.250052	0.249995	0.249994	0.249959	0.727324	
393000	-66.952271	938	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.690000	10.690000	10.690000	10.690000	10.690000	10.690000	10.690000	0.250000	0.250000	0.250000	0.250000	9.785927	
394000	-68.480824	614	1	3	'Z 0 0 0 0 Z Z 0 	D	0.000000	0.087951	0.087951	0.087951	0.087951	0.000000	0.000000	0.087951	0.000000	1.000000	0.000000	0.000000	3.330194	
395000	-63.954731	673	1	2	'0 0 0 0 0 0 Z Z 	D	0.070898	0.070898	0.070898	0.070898	0.070898	0.070898	0.000000	0.000000	0.298962	0.179836	0.521202	0.000000	16.826388	
396000	-66.496214	664	1	2	'0 0 0 0 0 0 Z Z 	D	0.118272	0.118272	0.118272	0.118272	0.118272	0.118272	0.000000	0.000000	0.382241	0.262895	0.354863	0.000000	5.437399	
397000	-65.983932	230	2	2	'0 0 1 Z 0 0 Z 1 	D	1.048005	1.048005	4.701165	0.000000	1.048005	1.048005	0.000000	4.701165	0.250000	0.250000	0.250000	0.250000	26.320829	
398000	-74.859896	186	1	2	'0 0 0 Z 0 0 Z 0 	D	16.384534	16.384534	16.384534	0.000000	16.384534	16.384534	0.000000	16.384534	0.250000	0.250000	0.250000	0.250000	27.629096	
399000	-66.952305	180	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	37.176023	37.176023	37.176023	37.176023	37.176023	37.176023	37.176023	0.250000	0.250000	0.250000	0.250000	19.068558	
400000	-66.952305	561	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	24.102946	24.102946	24.102946	24.102946	24.102946	24.102946	24.102946	0.250000	0.250000	0.250000	0.250000	30.490612	
401000	-66.952304	742	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	42.702026	42.702026	42.702026	42.702026	42.702026	42.702026	42.702026	0.250000	0.250000	0.250000	0.250000	12.367250	
402000	-66.950817	913	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	17.238904	17.238904	17.238904	17.238904	17.238904	17.238904	17.238904	0.250000	0.250000	0.250000	0.250000	35.211653	
403000	-66.885126	352	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.861017	1.861017	1.861017	1.861017	1.861017	1.861017	1.861017	0.250000	0.250000	0.250000	0.250000	65.008520	
404000	-66.952305	953	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	27.303650	27.303650	27.303650	27.303650	27.303650	27.303650	27.303650	0.250000	0.250000	0.250000	0.250000	56.024922	
405000	-66.952303	639	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	25.344445	25.344445	25.344445	25.344445	25.344445	25.344445	25.344445	0.250000	0.250000	0.250000	0.250000	51.785754	
406000	-66.952305	764	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	19.616416	19.616416	19.616416	19.616416	19.616416	19.616416	19.616416	0.250000	0.250000	0.250000	0.250000	32.495714	
407000	-66.952305	550	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	41.358181	41.358181	41.358181	41.358181	41.358181	41.358181	41.358181	0.250000	0.250000	0.250000	0.250000	45.493072	
408000	-66.952305	57	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	93.371668	93.371668	93.371668	93.371668	93.371668	93.371668	93.371668	0.250000	0.250000	0.250000	0.250000	55.231178	
409000	-66.952305	40	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	38.380950	38.380950	38.380950	38.380950	38.380950	38.380950	38.380950	0.250000	0.250000	0.250000	0.250000	65.839358	
410000	-65.733010	828	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.807498	1.807498	1.807498	1.807498	1.807498	1.807498	1.807498	0.250000	0.250000	0.250000	0.250000	83.420554	
411000	-66.952305	855	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	70.955751	70.955751	70.955751	70.955751	70.955751	70.955751	70.955751	0.250000	0.250000	0.250000	0.250000	82.345201	
412000	-66.952305	79	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.351987	10.351987	10.351987	10.351987	10.351987	10.351987	10.351987	0.250000	0.250000	0.250000	0.250000	92.690657	
413000	-66.952305	591	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	17.676316	17.676316	17.676316	17.676316	17.676316	17.676316	17.676316	0.250000	0.250000	0.250000	0.250000	86.952706	
414000	-66.952305	133	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	61.407734	61.407734	61.407734	61.407734	61.407734	61.407734	61.407734	0.250000	0.250000	0.250000	0.250000	99.177923	
415000	-66.952305	517	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.207531	10.207531	10.207531	10.207531	10.207531	10.207531	10.207531	0.250000	0.250000	0.250000	0.250000	79.871587	
416000	-66.952305	136	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	72.265887	
417000	-66.952305	30	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	15.810134	15.810134	15.810134	15.810134	15.810134	15.810134	15.810134	0.250000	0.250000	0.250000	0.250000	63.185162	
418000	-65.951185	701	2	1	'Z 1 1 0 1 0 1 1 	D	0.000000	69.036279	69.036279	52.967682	69.036279	52.967682	69.036279	69.036279	0.250000	0.250000	0.250000	0.250000	50.590610	
419000	-66.952304	593	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.027524	10.027524	10.027524	10.027524	10.027524	10.027524	10.027524	0.250000	0.250000	0.250000	0.250000	68.998111	
420000	-66.952305	453	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	46.186589	46.186589	46.186589	46.186589	46.186589	46.186589	46.186589	0.250000	0.250000	0.250000	0.250000	59.851375	
421000	-66.952107	434	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.332856	8.332856	8.332856	8.332856	8.332856	8.332856	8.332856	0.250000	0.250000	0.250000	0.250000	35.178922	
422000	-66.952305	117	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	21.333198	21.333198	21.333198	21.333198	21.333198	21.333198	21.333198	0.250000	0.250000	0.250000	0.250000	23.306709	
423000	-66.952305	889	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	23.906615	23.906615	23.906615	23.906615	23.906615	23.906615	23.906615	0.250000	0.250000	0.250000	0.250000	46.723294	
424000	-66.945646	98	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	48.096517	48.096517	48.096517	48.096517	48.096517	48.096517	48.096517	0.250000	0.250000	0.250000	0.250000	49.057501	
425000	-66.930018	486	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	27.018437	27.018437	27.018437	27.018437	27.018437	27.018437	27.018437	0.250000	0.250000	0.250000	0.250000	52.613471	
426000	-66.952305	552	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	18.013100	18.013100	18.013100	18.013100	18.013100	18.013100	18.013100	0.250000	0.250000	0.250000	0.250000	41.525188	
427000	-65.983733	497	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.596576	0.596576	0.596576	0.596576	0.596576	0.596576	0.596576	0.250077	0.249993	0.249991	0.249939	22.871913	
428000	-66.952305	94	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.343358	5.343358	5.343358	5.343358	5.343358	5.343358	5.343358	0.250000	0.250000	0.250000	0.250000	3.208000	
429000	-66.949207	14	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.452193	5.452193	5.452193	5.452193	5.452193	5.452193	5.452193	0.250000	0.250000	0.250000	0.250000	8.843911	
430000	-67.883114	495	1	1	'0 0 Z 0 0 0 0 0 	D	0.035483	0.035483	0.000000	0.035483	0.035483	0.035483	0.035483	0.035483	0.113639	0.022414	0.527681	0.336266	2.538083	
431000	-66.327455	44	1	1	'0 0 0 0 0 0 0 Z 	D	0.133110	0.133110	0.133110	0.133110	0.133110	0.133110	0.133110	0.000000	0.357827	0.204836	0.347803	0.089535	0.280465	
432000	-64.530976	220	1	3	'0 0 0 0 0 Z Z Z 	D	0.142312	0.142312	0.142312	0.142312	0.142312	0.000000	0.000000	0.000000	0.340195	0.553593	0.106212	0.000000	1.872554	
433000	-64.700089	425	1	1	'0 0 0 0 0 0 Z 0 	D	0.068155	0.068155	0.068155	0.068155	0.068155	0.068155	0.000000	0.068155	0.210731	0.112683	0.418238	0.258348	10.207962	
434000	-65.586622	32	1	1	'0 0 Z 0 0 0 0 0 	D	0.074805	0.074805	0.000000	0.074805	0.074805	0.074805	0.074805	0.074805	0.262892	0.031894	0.469654	0.235560	0.462568	
435000	-65.646030	768	1	2	'0 0 0 0 0 Z 0 Z 	D	0.109212	0.109212	0.109212	0.109212	0.109212	0.000000	0.109212	0.000000	0.309999	0.330658	0.161295	0.198048	1.031111	
436000	-65.423954	44	1	1	'0 0 0 0 0 0 0 Z 	D	0.110428	0.110428	0.110428	0.110428	0.110428	0.110428	0.110428	0.000000	0.347187	0.184276	0.394718	0.073819	11.455891	
437000	-68.387502	345	1	1	'0 0 0 0 0 Z 0 0 	D	1.587114	1.587114	1.587114	1.587114	1.587114	0.000000	1.587114	1.587114	0.250000	0.250000	0.250000	0.250000	8.480777	
438000	-68.390714	691	1	1	'0 0 0 0 0 Z 0 0 	D	4.855168	4.855168	4.855168	4.855168	4.855168	0.000000	4.855168	4.855168	0.250000	0.250000	0.250000	0.250000	3.370616	
439000	-64.352017	506	1	1	'0 0 0 0 0 0 Z 0 	D	0.108269	0.108269	0.108269	0.108269	0.108269	0.108269	0.000000	0.108269	0.240039	0.204741	0.288984	0.266236	2.051734	
440000	-65.873465	417	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.232568	0.232568	0.232568	0.232568	0.232568	0.232568	0.232568	0.252351	0.250211	0.249443	0.247995	0.818003	
441000	-66.952305	908	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.541043	5.541043	5.541043	5.541043	5.541043	5.541043	5.541043	0.250000	0.250000	0.250000	0.250000	19.897310	
442000	-66.304033	948	1	1	'0 0 Z 0 0 0 0 0 	D	0.077950	0.077950	0.000000	0.077950	0.077950	0.077950	0.077950	0.077950	0.317503	0.032717	0.447649	0.202131	13.317773	
443000	-65.177861	252	1	2	'0 0 0 0 0 Z 0 Z 	D	0.144623	0.144623	0.144623	0.144623	0.144623	0.000000	0.144623	0.000000	0.263245	0.353032	0.117955	0.265768	0.375204	
444000	-67.189716	398	1	1	'0 0 0 0 0 Z 0 0 	D	0.243431	0.243431	0.243431	0.243431	0.243431	0.000000	0.243431	0.243431	0.250699	0.253618	0.245436	0.250248	17.376005	
445000	-68.390715	646	1	1	'0 0 0 0 0 Z 0 0 	D	22.228420	22.228420	22.228420	22.228420	22.228420	0.000000	22.228420	22.228420	0.250000	0.250000	0.250000	0.250000	24.983766	
446000	-68.390715	299	1	1	'0 0 0 0 0 Z 0 0 	D	23.091469	23.091469	23.091469	23.091469	23.091469	0.000000	23.091469	23.091469	0.250000	0.250000	0.250000	0.250000	35.913229	
447000	-68.390715	32	1	1	'0 0 0 0 0 Z 0 0 	D	12.408284	12.408284	12.408284	12.408284	12.408284	0.000000	12.408284	12.408284	0.250000	0.250000	0.250000	0.250000	43.499391	
448000	-68.390715	206	1	1	'0 0 0 0 0 Z 0 0 	D	19.607418	19.607418	19.607418	19.607418	19.607418	0.000000	19.607418	19.607418	0.250000	0.250000	0.250000	0.250000	37.581374	
449000	-68.390715	18	1	1	'0 0 0 0 0 Z 0 0 	D	30.686810	30.686810	30.686810	30.686810	30.686810	0.000000	30.686810	30.686810	0.250000	0.250000	0.250000	0.250000	35.031626	
450000	-68.390715	417	1	1	'0 0 0 0 0 Z 0 0 	D	49.405765	49.405765	49.405765	49.405765	49.405765	0.000000	49.405765	49.405765	0.250000	0.250000	0.250000	0.250000	41.622064	
451000	-68.390715	190	1	1	'0 0 0 0 0 Z 0 0 	D	58.018442	58.018442	58.018442	58.018442	58.018442	0.000000	58.018442	58.018442	0.250000	0.250000	0.250000	0.250000	38.258701	
452000	-68.390715	914	1	1	'0 0 0 0 0 Z 0 0 	D	21.343437	21.343437	21.343437	21.343437	21.343437	0.000000	21.343437	21.343437	0.250000	0.250000	0.250000	0.250000	26.133616	
453000	-65.742260	523	1	3	'0 0 0 0 0 Z Z Z 	D	0.239087	0.239087	0.239087	0.239087	0.239087	0.000000	0.000000	0.000000	0.364031	0.296161	0.339808	0.000000	14.276756	
454000	-64.683011	345	1	1	'0 0 0 0 0 0 Z 0 	D	0.089910	0.089910	0.089910	0.089910	0.089910	0.089910	0.000000	0.089910	0.286982	0.190783	0.311257	0.210978	16.823254	
455000	-65.353956	597	1	1	'0 0 0 0 0 0 0 Z 	D	0.092235	0.092235	0.092235	0.092235	0.092235	0.092235	0.092235	0.000000	0.346815	0.168231	0.425823	0.059131	22.046201	
456000	-66.889737	32	1	3	'0 0 0 0 0 Z Z Z 	D	0.382251	0.382251	0.382251	0.382251	0.382251	0.000000	0.000000	0.000000	0.362168	0.261730	0.376102	0.000000	20.053828	
457000	-64.917796	255	1	3	'0 0 0 0 0 Z Z Z 	D	0.105006	0.105006	0.105006	0.105006	0.105006	0.000000	0.000000	0.000000	0.363183	0.485918	0.150900	0.000000	11.654412	
458000	-66.222691	490	1	1	'0 0 0 0 0 0 Z 0 	D	0.095242	0.095242	0.095242	0.095242	0.095242	0.095242	0.000000	0.095242	0.295332	0.198009	0.305258	0.201402	0.464739	
459000	-64.031774	91	1	1	'0 0 0 0 0 0 Z 0 	D	0.111198	0.111198	0.111198	0.111198	0.111198	0.111198	0.000000	0.111198	0.221663	0.166048	0.331044	0.281245	1.304084	
460000	-65.392749	627	1	0	'0 0 0 0 0 0 0 0 	I	0.109506	0.109506	0.109506	0.109506	0.109506	0.109506	0.109506	0.109506	0.284441	0.180748	0.327012	0.207800	15.451773	
461000	-68.370175	45	1	1	'0 0 0 0 0 Z 0 0 	D	11.769349	11.769349	11.769349	11.769349	11.769349	0.000000	11.769349	11.769349	0.250000	0.250000	0.250000	0.250000	9.581817	
462000	-68.390715	141	1	1	'0 0 0 0 0 Z 0 0 	D	4.949695	4.949695	4.949695	4.949695	4.949695	0.000000	4.949695	4.949695	0.250000	0.250000	0.250000	0.250000	19.868024	
463000	-64.851465	601	1	3	'0 0 0 0 0 Z Z Z 	D	0.208381	0.208381	0.208381	0.208381	0.208381	0.000000	0.000000	0.000000	0.361915	0.393672	0.244412	0.000000	18.458525	
464000	-65.295275	915	1	3	'0 0 0 0 0 Z Z Z 	D	0.274490	0.274490	0.274490	0.274490	0.274490	0.000000	0.000000	0.000000	0.362376	0.294688	0.342936	0.000000	7.477823	
465000	-65.641656	630	1	2	'0 0 0 0 0 Z 0 Z 	D	0.204655	0.204655	0.204655	0.204655	0.204655	0.000000	0.204655	0.000000	0.271376	0.286691	0.207829	0.234105	0.145478	
466000	-66.532249	733	1	1	'0 0 0 0 0 0 Z 0 	D	0.170502	0.170502	0.170502	0.170502	0.170502	0.170502	0.000000	0.170502	0.280025	0.227365	0.274764	0.217846	0.705582	
467000	-64.148836	684	2	1	'1 0 0 0 0 1 Z 0 	D	0.056652	0.072023	0.072023	0.072023	0.072023	0.056652	0.000000	0.072023	0.186205	0.149483	0.343717	0.320596	0.220902	
468000	-66.739929	729	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.976540	0.976540	0.976540	0.976540	0.976540	0.976540	0.976540	0.250001	0.250000	0.250000	0.249999	3.529039	
469000	-66.952305	818	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	61.929280	61.929280	61.929280	61.929280	61.929280	61.929280	61.929280	0.250000	0.250000	0.250000	0.250000	10.074954	
470000	-66.951108	124	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.872035	3.872035	3.872035	3.872035	3.872035	3.872035	3.872035	0.250000	0.250000	0.250000	0.250000	14.765272	
471000	-66.586811	466	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.279188	0.279188	0.279188	0.279188	0.279188	0.279188	0.000000	0.305338	0.250551	0.252704	0.191407	1.173145	
472000	-66.952249	968	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	11.561198	11.561198	11.561198	11.561198	11.561198	11.561198	11.561198	0.250000	0.250000	0.250000	0.250000	13.464328	
473000	-66.924268	643	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	17.010566	17.010566	17.010566	17.010566	17.010566	17.010566	17.010566	0.250000	0.250000	0.250000	0.250000	40.477129	
474000	-66.952305	566	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	37.429023	37.429023	37.429023	37.429023	37.429023	37.429023	37.429023	0.250000	0.250000	0.250000	0.250000	50.521004	
475000	-66.931776	14	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.019179	3.019179	3.019179	3.019179	3.019179	3.019179	3.019179	0.250000	0.250000	0.250000	0.250000	32.794644	
476000	-66.952305	419	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	16.253292	16.253292	16.253292	16.253292	16.253292	16.253292	16.253292	0.250000	0.250000	0.250000	0.250000	18.295878	
477000	-66.932264	231	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.433886	1.433886	1.433886	1.433886	1.433886	1.433886	1.433886	0.250000	0.250000	0.250000	0.250000	3.161511	
478000	-66.952297	141	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.475027	2.475027	2.475027	2.475027	2.475027	2.475027	2.475027	0.250000	0.250000	0.250000	0.250000	4.109098	
479000	-66.952304	568	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.879351	4.879351	4.879351	4.879351	4.879351	4.879351	4.879351	0.250000	0.250000	0.250000	0.250000	13.405357	
480000	-66.952247	69	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.787154	2.787154	2.787154	2.787154	2.787154	2.787154	2.787154	0.250000	0.250000	0.250000	0.250000	22.820064	
481000	-65.847069	535	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.555716	0.555716	0.555716	0.555716	0.555716	0.555716	0.555716	0.250153	0.249986	0.249982	0.249879	0.538995	
482000	-66.952305	36	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.218085	10.218085	10.218085	10.218085	10.218085	10.218085	10.218085	0.250000	0.250000	0.250000	0.250000	10.759572	
483000	-66.952305	769	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	32.770714	32.770714	32.770714	32.770714	32.770714	32.770714	32.770714	0.250000	0.250000	0.250000	0.250000	32.292102	
484000	-66.952304	401	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.601798	7.601798	7.601798	7.601798	7.601798	7.601798	7.601798	0.250000	0.250000	0.250000	0.250000	23.964072	
485000	-66.894742	984	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.227548	2.227548	2.227548	2.227548	2.227548	2.227548	2.227548	0.250000	0.250000	0.250000	0.250000	1.139791	
486000	-65.902980	746	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.401577	0.401577	0.401577	0.401577	0.401577	0.401577	0.401577	0.251409	0.249969	0.249766	0.248856	2.929535	
487000	-66.867252	559	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.146129	1.146129	1.146129	1.146129	1.146129	1.146129	1.146129	0.250000	0.250000	0.250000	0.250000	2.537459	
488000	-66.905744	641	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.182505	1.182505	1.182505	1.182505	1.182505	1.182505	1.182505	0.250000	0.250000	0.250000	0.250000	4.644094	
489000	-66.879057	457	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.982452	0.982452	0.982452	0.982452	0.982452	0.982452	0.982452	0.250000	0.250000	0.250000	0.250000	18.345189	
490000	-66.630392	995	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.064043	2.064043	2.064043	2.064043	2.064043	2.064043	2.064043	0.250000	0.250000	0.250000	0.250000	4.727127	
491000	-66.952153	209	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.355810	7.355810	7.355810	7.355810	7.355810	7.355810	7.355810	0.250000	0.250000	0.250000	0.250000	6.731861	
492000	-66.856317	650	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.777832	0.777832	0.777832	0.777832	0.777832	0.777832	0.777832	0.250000	0.250000	0.250000	0.250000	3.465654	
493000	-66.952305	155	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	37.140530	37.140530	37.140530	37.140530	37.140530	37.140530	37.140530	0.250000	0.250000	0.250000	0.250000	26.259308	
494000	-66.952305	657	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	23.868163	23.868163	23.868163	23.868163	23.868163	23.868163	23.868163	0.250000	0.250000	0.250000	0.250000	32.133219	
495000	-66.955067	817	2	1	'Z 0 0 1 0 1 1 1 	D	0.000000	8.241340	8.241340	6.611221	8.241340	6.611221	6.611221	6.611221	0.250000	0.250000	0.250000	0.250000	21.832346	
496000	-66.793165	89	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.542433	3.542433	3.542433	3.542433	3.542433	3.542433	3.542433	0.250000	0.250000	0.250000	0.250000	23.258151	
497000	-66.902530	866	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.231576	1.231576	1.231576	1.231576	1.231576	1.231576	1.231576	0.250000	0.250000	0.250000	0.250000	13.864961	
498000	-66.171925	165	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.438461	2.438461	2.438461	2.438461	2.438461	2.438461	2.438461	0.250000	0.250000	0.250000	0.250000	12.140378	
